club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
FC Girondins Bordeaux,Zinédine Zidane,20,Attacking Midfield,Cannes,£6.30m,in,France;Algeria;,6.3,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Philippe Lucas,28,Defensive Midfield,FC Sochaux,?,in,France;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Michel Flos,27,Midfielder,US Marseille Endoume,?,in,France;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Valdeir,24,Second Striker,Botafogo,?,in,Brazil;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Laurent Croci,27,Defensive Midfield,FC Sochaux,?,in,France;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Jean-Francois Daniel,28,Central Midfield,Cannes,?,in,France;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Eric Guérit,27,Defensive Midfield,Cannes,?,in,France;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Márcio Santos,22,Centre-Back,Botafogo,?,in,Brazil;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Christophe Vecchioni,23,Defender,US Marseille Endoume,?,in,France;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Jean-Pierre Bade,32,Left-Back,Saint-Pierroise,?,out,France;Réunion;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Philippe Lalanne,26,Midfielder,ASOA Valence,?,out,France;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Rainer Ernst,30,Midfielder,Cannes,?,out,Germany;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Patrice Lestage,30,Left-Back,Cannes,?,out,France;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Philippe Raschke,24,Right-Back,Cannes,?,out,France;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Philippe Fargeon,28,Second Striker,FC Chiasso,?,out,France;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Thierry Fernier,27,Attacking Midfield,US Valenciennes,?,out,France;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Jean-Michel Lavaud,23,Forward,FC Trélissac,?,out,France;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Arnór Gudjohnsen,31,Centre-Forward,Häcken,?,out,Iceland;,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Pascal Monbrun,24,Midfielder,G. Bordeaux B,-,out,France;,0,Ligue 1,1992,1992/1993
