club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
FC Porto,Rui Jorge,19,Left-Back,Rio Ave FC,?,in,Portugal;,NA,Liga Nos,1992,1992/1993
FC Porto,Paulinho McLaren,22,Forward,Santos FC,?,in,Brazil;,NA,Liga Nos,1992,1992/1993
FC Porto,Jorge Costa,20,Centre-Back,Marítimo,?,in,Portugal;,NA,Liga Nos,1992,1992/1993
FC Porto,Antonio Carlos,28,Central Midfield,América,?,in,Brazil;,NA,Liga Nos,1992,1992/1993
FC Porto,Paulinho Santos,21,Defensive Midfield,Rio Ave FC,?,in,Portugal;,NA,Liga Nos,1992,1992/1993
FC Porto,Jorge Silva,20,Goalkeeper,Rio Ave FC,"End of loanJun 30, 1992",in,Portugal;,0,Liga Nos,1992,1992/1993
FC Porto,Bino,19,Defensive Midfield,Rio Ave FC,"End of loanJun 30, 1992",in,Portugal;,0,Liga Nos,1992,1992/1993
FC Porto,José Tavares,27,Central Midfield,Boavista,?,out,Portugal;,NA,Liga Nos,1992,1992/1993
FC Porto,Petar Mihtarski,25,Forward,Famalicão,Loan,out,Bulgaria;,0,Liga Nos,1992,1992/1993
FC Porto,António Folha,21,Left Winger,Braga,?,out,Portugal;,NA,Liga Nos,1992,1992/1993
FC Porto,Kiki,30,Attacking Midfield,Braga,?,out,Portugal;,NA,Liga Nos,1992,1992/1993
FC Porto,Carlos Padrão,32,Goalkeeper,Paços Ferreira,?,out,Portugal;Angola;,NA,Liga Nos,1992,1992/1993
FC Porto,Paulo Pereira,26,Right-Back,Vit. Guimarães,?,out,Brazil;Portugal;,NA,Liga Nos,1992,1992/1993
FC Porto,Jorge Andrade,29,Second Striker,Marítimo,?,out,Brazil;,NA,Liga Nos,1992,1992/1993
SL Benfica,João Pinto,20,Second Striker,Boavista,£2.25m,in,Portugal;,2.25,Liga Nos,1992,1992/1993
SL Benfica,Fernando Mendes,25,Left-Back,Boavista,?,in,Portugal;,NA,Liga Nos,1992,1992/1993
SL Benfica,Mozer,31,Centre-Back,Marseille,?,in,Brazil;,NA,Liga Nos,1992,1992/1993
SL Benfica,Pedro Roma,21,Goalkeeper,Coimbra,?,in,Portugal;,NA,Liga Nos,1992,1992/1993
SL Benfica,Sergey Yuran,23,Centre-Forward,Dynamo Kyiv,?,in,Russia;Portugal;,NA,Liga Nos,1992,1992/1993
SL Benfica,Luis Mariano,23,Central Midfield,Estoril,?,in,Portugal;,NA,Liga Nos,1992,1992/1993
SL Benfica,Hélder Cristóvão,21,Centre-Back,Estoril,?,in,Portugal;Angola;,NA,Liga Nos,1992,1992/1993
SL Benfica,Kenedy,18,Left-Back,Benfica U19,-,in,Guinea-Bissau;Portugal;,0,Liga Nos,1992,1992/1993
SL Benfica,José Dominguez,18,Left Winger,Benfica U19,-,in,Portugal;,0,Liga Nos,1992,1992/1993
SL Benfica,Jose Quitongo,17,Right Winger,Benfica U19,-,in,Angola;,0,Liga Nos,1992,1992/1993
SL Benfica,Abel Silva,22,Right-Back,Marítimo,"End of loanJun 30, 1992",in,Portugal;,0,Liga Nos,1992,1992/1993
SL Benfica,Rui Bento,20,Defensive Midfield,Boavista,?,out,Portugal;,NA,Liga Nos,1992,1992/1993
SL Benfica,João Pires,21,Forward,Estoril,?,out,Portugal;,NA,Liga Nos,1992,1992/1993
SL Benfica,Jonas Thern,25,Central Midfield,SSC Napoli,?,out,Sweden;,NA,Liga Nos,1992,1992/1993
SL Benfica,Pedro Valido,22,Defender,Marítimo,?,out,Portugal;,NA,Liga Nos,1992,1992/1993
SL Benfica,Hugo Costa,18,Centre-Back,Gil Vicente,?,out,Portugal;,NA,Liga Nos,1992,1992/1993
SL Benfica,Mats Magnusson,28,Centre-Forward,Helsingborg,?,out,Sweden;,NA,Liga Nos,1992,1992/1993
