club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
NAC Breda,Peter Bosz,34,Right-Back,Hansa Rostock,Free transfer,in,Netherlands;,NA,Eredivisie,1998,1998/1999
NAC Breda,Peter Zoïs,20,Goalkeeper,South Melbourne,Free transfer,in,Australia;Greece;,NA,Eredivisie,1998,1998/1999
NAC Breda,Michael Hansen,27,Midfielder,Odense BK,?,in,Denmark;,NA,Eredivisie,1998,1998/1999
NAC Breda,Zé Filho,22,Forward,Standard Liège,?,in,Brazil;,NA,Eredivisie,1998,1998/1999
NAC Breda,Paulo Da Costa Tavares,19,Midfielder,Unknown,?,in,Angola;,NA,Eredivisie,1998,1998/1999
NAC Breda,Robert van der Weert,28,Centre-Forward,AZ Alkmaar,Loan,in,Netherlands;,0,Eredivisie,1998,1998/1999
NAC Breda,Marc Frijters,20,Midfielder,RBC,?,in,Netherlands;,NA,Eredivisie,1998,1998/1999
NAC Breda,Clemens Zwijnenberg,28,Right-Back,FC Twente,Loan,in,Netherlands;,0,Eredivisie,1998,1998/1999
NAC Breda,Dmitri Shukov,23,Left Midfield,Vitesse,Loan,in,Russia;Netherlands;,0,Eredivisie,1998,1998/1999
NAC Breda,Rick Versteeg,21,Central Midfield,Zwijndrecht,?,in,Netherlands;,NA,Eredivisie,1998,1998/1999
NAC Breda,Peter Thomson,21,Forward,Lancaster City,?,in,England;,NA,Eredivisie,1998,1998/1999
NAC Breda,Ahmed Kasmi,19,Midfielder,NAC Breda U19,-,in,Netherlands;,0,Eredivisie,1998,1998/1999
NAC Breda,John Karelse,29,Goalkeeper,Newcastle,£1.08m,out,Netherlands;,1.08,Eredivisie,1998,1998/1999
NAC Breda,Geert Brusselers,28,Central Midfield,Al-Nasr,£164k,out,Netherlands;,0.164,Eredivisie,1998,1998/1999
NAC Breda,Michel van Zundert,20,Defender,RKC Waalwijk,Free transfer,out,Netherlands;,NA,Eredivisie,1998,1998/1999
NAC Breda,Jeong-yun No,27,Centre-Forward,Cerezo Osaka,?,out,"Korea, South;",NA,Eredivisie,1998,1998/1999
NAC Breda,Kevin Van Dessel,19,Left Midfield,Genoa,?,out,Belgium;,NA,Eredivisie,1998,1998/1999
NAC Breda,Glenn Helder,30,Left Winger,DL Wanda Shide,?,out,Netherlands;,NA,Eredivisie,1998,1998/1999
NAC Breda,Mustafa Aksit,21,Midfielder,Denizlispor,?,out,Turkey;Netherlands;,NA,Eredivisie,1998,1998/1999
NAC Breda,Richard Roelofsen,28,Centre-Forward,De Graafschap,?,out,Netherlands;,NA,Eredivisie,1998,1998/1999
NAC Breda,Edwin Gorter,34,Attacking Midfield,Retired,-,out,Netherlands;,0,Eredivisie,1998,1998/1999
NAC Breda,Ruud Brood,35,Midfielder,Retired,-,out,Netherlands;,0,Eredivisie,1998,1998/1999
NAC Breda,Twan Scheepers,26,Centre-Forward,Cambuur L.,,out,Netherlands;,NA,Eredivisie,1998,1998/1999
NAC Breda,Rade Bogdanovic,28,Centre-Forward,Atlético Madrid,"End of loanJun 30, 1998",out,Serbia;,0,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Gregg Berhalter,24,Centre-Back,Sparta R.,Free transfer,in,United States;Ireland;,NA,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Richard Beekink,27,Midfielder,RKC Waalwijk,Loan,in,Netherlands;,0,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Danny Muller,28,Attacking Midfield,Royal Antwerp,?,in,Netherlands;Belgium;,NA,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Fuat Usta,25,Central Midfield,Fortuna Sittard,?,in,Turkey;Netherlands;,NA,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Yevhen Levchenko,20,Central Midfield,Vitesse,Loan,in,Ukraine;Netherlands;,0,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Kenan Durmusoglu,25,Defensive Midfield,AZ Alkmaar,Loan,in,Turkey;Netherlands;,0,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Maickel Ferrier,22,Centre-Back,Salernitana,?,in,Netherlands;Suriname;,NA,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Dominik Vergoossen,26,Defender,Helmond Sport,?,in,Netherlands;,NA,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,René Jansen,26,Goalkeeper,Unknown,?,in,Netherlands;,NA,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Twan Scheepers,26,Centre-Forward,NAC Breda,,in,Netherlands;,NA,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Harvey Esajas,24,Defender,Dordrecht'90,Free transfer,out,Netherlands;Suriname;,NA,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Marcel Keizer,29,Midfielder,De Graafschap,Free transfer,out,Netherlands;,NA,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Richard Goulooze,30,Right-Back,Revolution,?,out,Netherlands;,NA,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Walter Smak,30,Defender,Unknown,?,out,Netherlands;,NA,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Harry van der Laan,34,Centre-Forward,FC Den Bosch,?,out,Netherlands;,NA,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Mark Oosterhof,26,Defender,NEC Nijmegen,?,out,Netherlands;,NA,Eredivisie,1998,1998/1999
Cambuur-Leeuwarden bvo,Gregory Playfair,24,Midfielder,Retired,-,out,Netherlands;Suriname;,0,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Marc Nygaard,21,Centre-Forward,MVV Maastricht,£342k,in,Denmark;Guyana;,0.342,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Zeljko Kalac,25,Goalkeeper,Sydney United,?,in,Australia;Croatia;,NA,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Stephan Van der Heyden,28,Left Midfield,LOSC Lille,?,in,Belgium;,NA,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Gunnar Einarsson,22,Defender,VVV-Venlo,?,in,Iceland;,NA,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Fatih Sonkaya,17,Right-Back,Roda JC U19,-,in,Turkey;Netherlands;,0,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Maarten Schops,22,Defensive Midfield,RKC Waalwijk,"End of loanJun 30, 1998",in,Belgium;,0,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Mark Luijpers,27,Centre-Back,MVV Maastricht,"End of loanJun 30, 1998",in,Netherlands;,0,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Mariusz Kukielka,22,Centre-Back,Amica Wronki,Free transfer,out,Poland;,NA,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Jörg Kässmann,29,Goalkeeper,VfB Gießen,Free transfer,out,Germany;,NA,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Melvin Plet,24,Defender,TOP Oss,?,out,Netherlands;Suriname;,NA,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Arie Obdam,25,Forward,FC Volendam,?,out,Netherlands;,NA,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Nikola Damjanac,26,Goalkeeper,Partizan,?,out,Serbia;,NA,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Maarten Schops,22,Defensive Midfield,RKC Waalwijk,?,out,Belgium;,NA,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Edwin Grünholz,29,Forward,ADO Den Haag,?,out,Netherlands;,NA,Eredivisie,1998,1998/1999
Roda JC Kerkrade,Rastislav Mores,22,Midfielder,Petrzalka,?,out,Slovakia;,NA,Eredivisie,1998,1998/1999
Roda JC Kerkrade,René Trost,33,Defender,Retired,-,out,Netherlands;,0,Eredivisie,1998,1998/1999
FC Utrecht,Bernard Schuiteman,25,Centre-Back,Feyenoord,Loan fee:£135k,in,Netherlands;,0.135,Eredivisie,1998,1998/1999
FC Utrecht,Kostas Kosta,29,Defender,APOEL Nicosia,Free transfer,in,Cyprus;,NA,Eredivisie,1998,1998/1999
FC Utrecht,John O'Brien,20,Defensive Midfield,Ajax U21,Loan,in,United States;Netherlands;,0,Eredivisie,1998,1998/1999
