club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Bayern Munich,Paulo Sérgio,30,Left Winger,AS Roma,£5.94m,in,Brazil;,5.94,1 Bundesliga,1999,1999/2000
Bayern Munich,Roque Santa Cruz,17,Centre-Forward,Olimpia,£4.50m,in,Paraguay;Spain;,4.5,1 Bundesliga,1999,1999/2000
Bayern Munich,Patrik Andersson,27,Centre-Back,Bor. M'gladbach,£2.70m,in,Sweden;,2.7,1 Bundesliga,1999,1999/2000
Bayern Munich,Michael Wiesinger,26,Right Midfield,1.FC Nuremberg,£1.13m,in,Germany;,1.13,1 Bundesliga,1999,1999/2000
Bayern Munich,Slawomir Wojciechowski,26,Left Midfield,FC Aarau,£630k,in,Poland;,0.63,1 Bundesliga,1999,1999/2000
Bayern Munich,Stefan Wessels,20,Goalkeeper,FC Bayern II,-,in,Germany;,0,1 Bundesliga,1999,1999/2000
Bayern Munich,Berkant Göktan,18,Centre-Forward,Bor. M'gladbach,"End of loanJun 30, 1999",in,Turkey;Germany;,0,1 Bundesliga,1999,1999/2000
Bayern Munich,Ali Daei,30,Centre-Forward,Hertha BSC,£2.43m,out,Iran;,2.43,1 Bundesliga,1999,1999/2000
Bayern Munich,Mario Basler,30,Right Midfield,1.FC K'lautern,£675k,out,Germany;,0.675,1 Bundesliga,1999,1999/2000
Bayern Munich,Lothar Matthäus,38,Defensive Midfield,MetroStars,Free transfer,out,Germany;,NA,1 Bundesliga,1999,1999/2000
Bayern Munich,Berkant Göktan,18,Centre-Forward,Arm. Bielefeld,Loan,out,Turkey;Germany;,0,1 Bundesliga,1999,1999/2000
Bayern Munich,Thomas Helmer,34,Centre-Back,Sunderland,Free transfer,out,Germany;,NA,1 Bundesliga,1999,1999/2000
MSV Duisburg,Mike Büskens,31,Left Midfield,FC Schalke 04,£450k,in,Germany;,0.45,1 Bundesliga,1999,1999/2000
MSV Duisburg,Marijan Kovacevic,25,Centre-Back,VfL Wolfsburg,£387k,in,Croatia;Germany;,0.387,1 Bundesliga,1999,1999/2000
MSV Duisburg,Pavel Drsek,22,Centre-Back,Chmel Blsany,£270k,in,Czech Republic;,0.27,1 Bundesliga,1999,1999/2000
MSV Duisburg,Andreas Voss,20,Defensive Midfield,Bay. Leverkusen,Loan fee:£135k,in,Germany;,0.135,1 Bundesliga,1999,1999/2000
MSV Duisburg,Ralf Keidel,22,Right-Back,Newcastle,Free transfer,in,Germany;,NA,1 Bundesliga,1999,1999/2000
MSV Duisburg,Piotr Reiss,27,Centre-Forward,Hertha BSC,Loan,in,Poland;,0,1 Bundesliga,1999,1999/2000
MSV Duisburg,Michael Zeyer,31,Central Midfield,VfB Stuttgart,Free transfer,in,Germany;,NA,1 Bundesliga,1999,1999/2000
MSV Duisburg,Sercan Güvenisik,19,Centre-Forward,FC Augsburg,Free transfer,in,Turkey;Germany;,NA,1 Bundesliga,1999,1999/2000
MSV Duisburg,Martin Schneider,30,Defensive Midfield,Bor. M'gladbach,?,in,Germany;,NA,1 Bundesliga,1999,1999/2000
MSV Duisburg,Stefan Trienekens,28,Centre-Forward,Wegberg-Beeck,?,in,Germany;,NA,1 Bundesliga,1999,1999/2000
MSV Duisburg,Rainer Torres,19,Defensive Midfield,Duisburg U19,-,in,Peru;,0,1 Bundesliga,1999,1999/2000
MSV Duisburg,Slobodan Komljenovic,28,Centre-Back,1.FC K'lautern,Free transfer,out,Serbia;Germany;,NA,1 Bundesliga,1999,1999/2000
MSV Duisburg,Stig Töfting,30,Defensive Midfield,Aarhus GF,Free transfer,out,Denmark;,NA,1 Bundesliga,1999,1999/2000
MSV Duisburg,Martin Frydek,30,Central Midfield,FK Teplice,Free transfer,out,Czech Republic;,NA,1 Bundesliga,1999,1999/2000
MSV Duisburg,Marius Ebbers,21,Centre-Forward,Wattenscheid 09,Free transfer,out,Germany;,NA,1 Bundesliga,1999,1999/2000
MSV Duisburg,Pascal Thüler,29,Left-Back,FC St. Gallen,?,out,Switzerland;,NA,1 Bundesliga,1999,1999/2000
MSV Duisburg,Erik Bo Andersen,29,Centre-Forward,Vejle BK,Loan,out,Denmark;,0,1 Bundesliga,1999,1999/2000
MSV Duisburg,Roberto Marquez,21,Attacking Midfield,Wuppertaler SV,?,out,Germany;,NA,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Robson Ponté,22,Attacking Midfield,Guarani,£4.05m,in,Brazil;Italy;,4.05,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Oliver Neuville,26,Centre-Forward,Hansa Rostock,£4.05m,in,Germany;,4.05,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Michael Ballack,22,Central Midfield,1.FC K'lautern,£3.60m,in,Germany;,3.6,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Jurica Vranjes,19,Defensive Midfield,NK Osijek,£2.70m,in,Croatia;,2.7,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Marko Babic,18,Left Midfield,NK Osijek,£1.80m,in,Croatia;,1.8,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Bernd Schneider,25,Right Midfield,E. Frankfurt,£1.13m,in,Germany;,1.13,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Vratislav Gresko,21,Left-Back,Inter Bratislava,£900k,in,Slovakia;,0.9,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Torben Hoffmann,24,Centre-Back,SC Freiburg,Free transfer,in,Germany;,NA,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Miroslaw Spizak,20,Centre-Forward,KFC Uerdingen,Free transfer,in,Poland;,NA,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Frank Juric,25,Goalkeeper,F. Düsseldorf,Free transfer,in,Australia;Croatia;,NA,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Thomas Brdaric,24,Centre-Forward,SC Fortuna Köln,Free transfer,in,Germany;,NA,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Paulo Rink,26,Centre-Forward,Santos FC,"End of loanDec 31, 1999",in,Germany;Brazil;,0,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Markus Daun,18,Centre-Forward,Leverkusen U19,-,in,Germany;,0,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Paulo Rink,26,Centre-Forward,Santos FC,Loan fee:£630k,out,Germany;Brazil;,0.63,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Markus Happe,27,Centre-Back,FC Schalke 04,£450k,out,Germany;,0.45,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Andreas Voss,20,Defensive Midfield,MSV Duisburg,Loan fee:£135k,out,Germany;,0.135,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Dirk Heinen,29,Goalkeeper,E. Frankfurt,Free transfer,out,Germany;,NA,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Adam Ledwon,25,Defensive Midfield,SC Fortuna Köln,Free transfer,out,Poland;Germany;,NA,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Dariush Yazdani,22,Attacking Midfield,Esteghlal FC,Free transfer,out,Iran;,NA,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Jan Heintze,35,Left-Back,PSV Eindhoven,Free transfer,out,Denmark;,NA,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Mehdi Pashazadeh,25,Centre-Back,SC Fortuna Köln,Loan,out,Iran;,0,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Thomas Reichenberger,25,Centre-Forward,E. Frankfurt,Free transfer,out,Germany;,NA,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Niko Kovac,27,Defensive Midfield,Hamburger SV,Free transfer,out,Croatia;,NA,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Erik Meijer,29,Centre-Forward,Liverpool,Free transfer,out,Netherlands;,NA,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Aaron Mokoena,18,Centre-Back,Ajax,Free transfer,out,South Africa;,NA,1 Bundesliga,1999,1999/2000
Bayer 04 Leverkusen,Hans-Peter Lehnhoff,35,Right Midfield,Leverkusen II,-,out,Germany;,0,1 Bundesliga,1999,1999/2000
Hertha BSC,Alex Alves,25,Centre-Forward,Cruzeiro,£6.84m,in,Brazil;,6.84,1 Bundesliga,1999,1999/2000
Hertha BSC,Marko Rehmer,27,Right-Back,Hansa Rostock,£3.24m,in,Germany;,3.24,1 Bundesliga,1999,1999/2000
