club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Deportivo de La Coruña,Roy Makaay,24,Centre-Forward,CD Tenerife,£7.74m,in,Netherlands;,7.74,Primera Division,1999,1999/2000
Deportivo de La Coruña,Víctor Sánchez,23,Right Winger,Racing,£6.84m,in,Spain;,6.84,Primera Division,1999,1999/2000
Deportivo de La Coruña,César Martín,22,Centre-Back,Real Oviedo,£6.66m,in,Spain;,6.66,Primera Division,1999,1999/2000
Deportivo de La Coruña,Jaime,26,Defensive Midfield,Real Madrid,£2.25m,in,Spain;,2.25,Primera Division,1999,1999/2000
Deportivo de La Coruña,Slavisa Jokanovic,30,Defensive Midfield,CD Tenerife,?,in,Serbia;Spain;,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,Iván Pérez,23,Centre-Forward,G. Bordeaux,?,in,Spain;,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,Manel,28,Right-Back,Real Oviedo,?,in,Spain;,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,Fernando,27,Left Midfield,Real Betis,?,in,Spain;,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,David Fernández,23,Attacking Midfield,Unknown,?,in,Spain;,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,José Manuel,25,Right Midfield,Sporting Gijón,?,in,Spain;,NA,Primera Division,1999,1999/2000
Deportivo de La Coruña,Sebastián Abreu,22,Centre-Forward,Grêmio,"End of loanJun 30, 1999",in,Uruguay;,0,Primera Division,1999,1999/2000
Deportivo de La Coruña,Maikel,23,Forward,CD Toledo,"End of loanJun 30, 1999",in,Spain;Germany;,0,Primera Division,1999,1999/2000
Deportivo de La Coruña,Stéphane Ziani,27,Attacking Midfield,G. Bordeaux,£6.35m,out,France;Algeria;,6.35,Primera Division,1999,1999/2000
Deportivo de La Coruña,Jérôme Bonnissel,25,Left-Back,G. Bordeaux,£6.35m,out,France;,6.35,Primera Division,1999,1999/2000
Deportivo de La Coruña,Mustapha Hadji,28,Attacking Midfield,Coventry,£5.40m,out,Morocco;France;,5.4,Primera Division,1999,1999/2000
Deportivo de La Coruña,Gerardo Seoane,21,Centre-Back,AC Bellinzona,Loan,out,Switzerland;Spain;,0,Primera Division,1999,1999/2000
