club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
FC Internazionale,Ricardo Quaresma,24,Right Winger,FC Porto,£22.14m,in,Portugal;,22.14,Serie A,2008,2008/2009
FC Internazionale,Sulley Muntari,23,Central Midfield,Portsmouth,£12.60m,in,Ghana;,12.6,Serie A,2008,2008/2009
FC Internazionale,Mancini,27,Left Winger,AS Roma,£11.70m,in,Brazil;Italy;,11.7,Serie A,2008,2008/2009
FC Internazionale,Luis Jiménez,24,Attacking Midfield,Ternana,£5.67m,in,Chile;Italy;,5.67,Serie A,2008,2008/2009
FC Internazionale,Philippe Coutinho,16,Attacking Midfield,Vasco U17,£3.42m,in,Brazil;Portugal;,3.42,Serie A,2008,2008/2009
FC Internazionale,Riccardo Meggiorini,23,Second Striker,Cittadella,£2.25m,in,Italy;,2.25,Serie A,2008,2008/2009
FC Internazionale,Victor Obinna,21,Second Striker,Chievo Verona,£1.08m,in,Nigeria;Italy;,1.08,Serie A,2008,2008/2009
FC Internazionale,Hernán Crespo,32,Centre-Forward,Chelsea,Free transfer,in,Argentina;Italy;,NA,Serie A,2008,2008/2009
FC Internazionale,Zule,18,Left Winger,Málaga CF,?,in,Spain;,NA,Serie A,2008,2008/2009
FC Internazionale,Paolo Tornaghi,20,Goalkeeper,Inter U19,-,in,Italy;,0,Serie A,2008,2008/2009
FC Internazionale,Gabriele Puccio,18,Central Midfield,Inter U19,-,in,Italy;,0,Serie A,2008,2008/2009
FC Internazionale,Davide Santon,17,Left-Back,Inter U19,-,in,Italy;,0,Serie A,2008,2008/2009
FC Internazionale,Dennis Esposito,20,Centre-Back,Inter U19,-,in,Italy;,0,Serie A,2008,2008/2009
FC Internazionale,Luca Siligardi,20,Right Winger,Inter U19,-,in,Italy;,0,Serie A,2008,2008/2009
FC Internazionale,Alberto Gerbo,19,Central Midfield,Inter U19,-,in,Italy;,0,Serie A,2008,2008/2009
FC Internazionale,Andrea Mei,19,Centre-Back,Inter U19,-,in,Italy;,0,Serie A,2008,2008/2009
FC Internazionale,Nicolas Desenclos,19,Centre-Back,Inter U19,-,in,France;Armenia;,0,Serie A,2008,2008/2009
FC Internazionale,Pelé,20,Central Midfield,FC Porto,£5.40m,out,Portugal;,5.4,Serie A,2008,2008/2009
FC Internazionale,Sebastián Ribas,20,Centre-Forward,Dijon,£900k,out,Uruguay;Italy;,0.9,Serie A,2008,2008/2009
FC Internazionale,Tijani Belaid,20,Attacking Midfield,Slavia Prague,£360k,out,Tunisia;France;,0.36,Serie A,2008,2008/2009
FC Internazionale,David Suazo,28,Centre-Forward,Benfica,Loan fee:£180k,out,Honduras;Italy;,0.18,Serie A,2008,2008/2009
FC Internazionale,Álvaro Recoba,32,Second Striker,Panionios,Free transfer,out,Uruguay;Italy;,NA,Serie A,2008,2008/2009
FC Internazionale,Domenico Germinale,21,Centre-Forward,Foggia,Free transfer,out,Italy;,NA,Serie A,2008,2008/2009
FC Internazionale,Olivier Dacourt,34,Defensive Midfield,Fulham,Loan,out,France;Guadeloupe;,0,Serie A,2008,2008/2009
