club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Arsenal FC,Giovanni van Bronckhorst,26,Left-Back,Rangers,£12.15m,in,Netherlands;Indonesia;,12.15,Premier League,2001,2001/2002
Arsenal FC,Richard Wright,23,Goalkeeper,Ipswich,£8.10m,in,England;,8.1,Premier League,2001,2001/2002
Arsenal FC,Edú Gaspar,23,Central Midfield,Corinthians,£7.88m,in,Brazil;Portugal;,7.88,Premier League,2001,2001/2002
Arsenal FC,Stathis Tavlaridis,21,Centre-Back,Iraklis,£810k,in,Greece;,0.81,Premier League,2001,2001/2002
Arsenal FC,Júan,19,Attacking Midfield,FC São Paulo B,£315k,in,Brazil;Spain;,0.315,Premier League,2001,2001/2002
Arsenal FC,Kolo Touré,20,Centre-Back,ASEC Mimosas,£167k,in,Cote d'Ivoire;,0.167,Premier League,2001,2001/2002
Arsenal FC,Ólafur Ingi Skúlason,18,Defensive Midfield,Fylkir,Free transfer,in,Iceland;,NA,Premier League,2001,2001/2002
Arsenal FC,Junichi Inamoto,21,Defensive Midfield,Gamba Osaka,Loan,in,Japan;,0,Premier League,2001,2001/2002
Arsenal FC,Sol Campbell,26,Centre-Back,Spurs,Free transfer,in,England;Jamaica;,NA,Premier League,2001,2001/2002
Arsenal FC,Alexander Manninger,25,Goalkeeper,Fiorentina,"End of loanJun 30, 2002",in,Austria;,0,Premier League,2001,2001/2002
Arsenal FC,Jermaine Pennant,19,Right Winger,Watford,"End of loanFeb 26, 2002",in,England;Jamaica;,0,Premier League,2001,2001/2002
Arsenal FC,Rohan Ricketts,18,Attacking Midfield,Arsenal U18,-,in,England;,0,Premier League,2001,2001/2002
Arsenal FC,Moritz Volz,18,Right-Back,Arsenal U18,-,in,Germany;,0,Premier League,2001,2001/2002
Arsenal FC,Jermaine Pennant,18,Right Winger,Arsenal U18,-,in,England;Jamaica;,0,Premier League,2001,2001/2002
Arsenal FC,Liam Chilvers,20,Centre-Back,Notts County,"End of loanFeb 1, 2002",in,England;,0,Premier League,2001,2001/2002
Arsenal FC,Nicky Nicolau,17,Left Midfield,Arsenal U18,-,in,Cyprus;England;,0,Premier League,2001,2001/2002
Arsenal FC,Jérémie Aliadière,18,Centre-Forward,Arsenal U18,-,in,France;,0,Premier League,2001,2001/2002
Arsenal FC,David Grondin,21,Left-Back,Cannes,"End of loanJun 30, 2001",in,France;,0,Premier League,2001,2001/2002
Arsenal FC,Nelson Vivas,31,Right-Back,Inter,£6.30m,out,Argentina;,6.3,Premier League,2001,2001/2002
Arsenal FC,Sylvinho,27,Left-Back,Celta de Vigo,£3.42m,out,Brazil;Spain;,3.42,Premier League,2001,2001/2002
Arsenal FC,Stefan Malz,29,Left-Back,1.FC K'lautern,£810k,out,Germany;,0.81,Premier League,2001,2001/2002
Arsenal FC,Guy Demel,20,Right-Back,Bor. Dortmund,£270k,out,Cote d'Ivoire;France;,0.27,Premier League,2001,2001/2002
Arsenal FC,Jermaine Pennant,18,Right Winger,Watford,Loan,out,England;Jamaica;,0,Premier League,2001,2001/2002
Arsenal FC,Tomas Danilevicius,22,Centre-Forward,KSK Beveren,Loan,out,Lithuania;,0,Premier League,2001,2001/2002
Arsenal FC,Liam Chilvers,19,Centre-Back,Notts County,Loan,out,England;,0,Premier League,2001,2001/2002
Arsenal FC,Alberto Méndez,27,Attacking Midfield,Racing Ferrol,Free transfer,out,Germany;Spain;,NA,Premier League,2001,2001/2002
Arsenal FC,Lee Canoville,20,Right-Back,Torquay United,Free transfer,out,England;,NA,Premier League,2001,2001/2002
Arsenal FC,David Grondin,21,Left-Back,KSK Beveren,Loan,out,France;,0,Premier League,2001,2001/2002
Arsenal FC,Graham Barrett,19,Centre-Forward,Colchester Utd.,Loan,out,Ireland;,0,Premier League,2001,2001/2002
Arsenal FC,Graham Barrett,19,Centre-Forward,Crewe Alexandra,Loan,out,Ireland;,0,Premier League,2001,2001/2002
Arsenal FC,Alexander Manninger,24,Goalkeeper,Fiorentina,Loan,out,Austria;,0,Premier League,2001,2001/2002
Arsenal FC,John Lukic,40,Goalkeeper,Retired,-,out,England;,0,Premier League,2001,2001/2002
Leeds United,Robbie Keane,20,Centre-Forward,Inter,£16.20m,in,Ireland;,16.2,Premier League,2001,2001/2002
Leeds United,Robbie Fowler,26,Centre-Forward,Liverpool,£15.12m,in,England;,15.12,Premier League,2001,2001/2002
Leeds United,Seth Johnson,22,Central Midfield,Derby,£10.35m,in,England;,10.35,Premier League,2001,2001/2002
Leeds United,Frazer Richardson,18,Right-Back,Leeds U18,-,in,England;,0,Premier League,2001,2001/2002
Leeds United,Dejan Milosevic,23,Goalkeeper,Wolves,"End of loanDec 31, 2001",in,Australia;Serbia;,0,Premier League,2001,2001/2002
Leeds United,Stephen McPhail,22,Left Midfield,Millwall,"End of loanMay 3, 2002",in,Ireland;England;,0,Premier League,2001,2001/2002
Leeds United,Caleb Folan,18,Centre-Forward,Leeds U18,-,in,Ireland;England;,0,Premier League,2001,2001/2002
Leeds United,Caleb Folan,19,Centre-Forward,Hull City,"End of loanDec 31, 2001",in,Ireland;England;,0,Premier League,2001,2001/2002
Leeds United,Harpal Singh,20,Left Midfield,Bristol City,"End of loanApr 1, 2002",in,India;England;,0,Premier League,2001,2001/2002
Leeds United,Caleb Folan,19,Centre-Forward,Rush. & Diamon.,"End of loanNov 1, 2001",in,Ireland;England;,0,Premier League,2001,2001/2002
Leeds United,Harpal Singh,20,Left Midfield,Bury,"End of loanDec 1, 2001",in,India;England;,0,Premier League,2001,2001/2002
Leeds United,Matthew Jones,20,Central Midfield,Leicester,£4.05m,out,Wales;,4.05,Premier League,2001,2001/2002
Leeds United,Alan Maybury,23,Right-Back,Heart of Midl.,£68k,out,Ireland;,0.068,Premier League,2001,2001/2002
Leeds United,Caleb Folan,19,Centre-Forward,Hull City,Loan,out,Ireland;England;,0,Premier League,2001,2001/2002
Leeds United,Stephen McPhail,22,Left Midfield,Millwall,Loan,out,Ireland;England;,0,Premier League,2001,2001/2002
Leeds United,Harpal Singh,19,Left Midfield,Bury,Loan,out,India;England;,0,Premier League,2001,2001/2002
Leeds United,Chad Harpur,19,Goalkeeper,Millwall,Free transfer,out,South Africa;Ireland;,NA,Premier League,2001,2001/2002
Leeds United,Wesley Boyle,22,Midfielder,Portadown,Free transfer,out,Northern Ireland;,NA,Premier League,2001,2001/2002
Leeds United,Caleb Folan,18,Centre-Forward,Rush. & Diamon.,Loan,out,Ireland;England;,0,Premier League,2001,2001/2002
Leeds United,Harpal Singh,20,Left Midfield,Bristol City,Loan,out,India;England;,0,Premier League,2001,2001/2002
Leeds United,Dejan Milosevic,23,Goalkeeper,Wolves,Loan,out,Australia;Serbia;,0,Premier League,2001,2001/2002
Leeds United,Gareth Evans,20,Defender,Huddersfield,?,out,England;,NA,Premier League,2001,2001/2002
Leeds United,David Robertson,32,Left-Back,Retired,-,out,Scotland;,0,Premier League,2001,2001/2002
Leeds United,Robbie Keane,20,Centre-Forward,Inter,"End of loanJun 30, 2001",out,Ireland;,0,Premier League,2001,2001/2002
Aston Villa,Bosko Balaban,22,Centre-Forward,Dinamo Zagreb,£7.02m,in,Croatia;,7.02,Premier League,2001,2001/2002
Aston Villa,Peter Crouch,21,Centre-Forward,Portsmouth,£6.75m,in,England;Ireland;,6.75,Premier League,2001,2001/2002
Aston Villa,Olof Mellberg,23,Centre-Back,Racing,£6.12m,in,Sweden;,6.12,Premier League,2001,2001/2002
Aston Villa,Mustapha Hadji,29,Attacking Midfield,Coventry,£3.60m,in,Morocco;France;,3.6,Premier League,2001,2001/2002
Aston Villa,Wayne Henderson,17,Goalkeeper,Cherry Orchard FC,Free transfer,in,Ireland;,NA,Premier League,2001,2001/2002
Aston Villa,Peter Schmeichel,37,Goalkeeper,Sporting CP,Free transfer,in,Denmark;Poland;,NA,Premier League,2001,2001/2002
Aston Villa,Hassan Kachloul,28,Left Midfield,Southampton,Free transfer,in,Morocco;,NA,Premier League,2001,2001/2002
Aston Villa,Jlloyd Samuel,20,Defensive Midfield,Gillingham FC,"End of loanDec 31, 2001",in,Trinidad and Tobago;England;,0,Premier League,2001,2001/2002
Aston Villa,Stephen Cooke,19,Right Midfield,Bournemouth,"End of loanMay 1, 2002",in,England;,0,Premier League,2001,2001/2002
Aston Villa,Rob Edwards,18,Centre-Back,Aston Villa U18,-,in,Wales;,0,Premier League,2001,2001/2002
Aston Villa,Neil Tarrant,22,Centre-Forward,Motherwell FC,"End of loanOct 1, 2001",in,Scotland;England;,0,Premier League,2001,2001/2002
Aston Villa,Thomas Hitzlsperger,19,Central Midfield,Chesterfield FC,"End of loanDec 10, 2001",in,Germany;,0,Premier League,2001,2001/2002
Aston Villa,Dion Dublin,33,Centre-Forward,Millwall,"End of loanMay 1, 2002",in,England;,0,Premier League,2001,2001/2002
Aston Villa,David Scullion,17,Right Midfield,Aston Villa U18,-,in,Northern Ireland;,0,Premier League,2001,2001/2002
Aston Villa,Richard Walker,24,Centre-Forward,Wycombe,"End of loanDec 1, 2001",in,England;,0,Premier League,2001,2001/2002
Aston Villa,Gareth Southgate,30,Centre-Back,Middlesbrough,£8.78m,out,England;,8.78,Premier League,2001,2001/2002
Aston Villa,David James,30,Goalkeeper,West Ham,£4.32m,out,England;,4.32,Premier League,2001,2001/2002
Aston Villa,Mark Draper,30,Attacking Midfield,Southampton,£2.03m,out,England;,2.03,Premier League,2001,2001/2002
Aston Villa,Richard Walker,24,Centre-Forward,Blackpool,£68k,out,England;,0.068,Premier League,2001,2001/2002
Aston Villa,Dion Dublin,32,Centre-Forward,Millwall,Loan,out,England;,0,Premier League,2001,2001/2002
Aston Villa,Julian Joachim,26,Centre-Forward,Coventry,Free transfer,out,England;St. Vincent & Grenadinen;,NA,Premier League,2001,2001/2002
Aston Villa,Neil Cutler,24,Goalkeeper,Stoke City,Free transfer,out,England;,NA,Premier League,2001,2001/2002
Aston Villa,Jlloyd Samuel,20,Defensive Midfield,Gillingham FC,Loan,out,Trinidad and Tobago;England;,0,Premier League,2001,2001/2002
Aston Villa,Michael Standing,20,Central Midfield,Bradford,Free transfer,out,England;,NA,Premier League,2001,2001/2002
Aston Villa,Richard Walker,23,Centre-Forward,Wycombe,Loan,out,England;,0,Premier League,2001,2001/2002
Aston Villa,Neil Tarrant,22,Centre-Forward,Ross County,Free transfer,out,Scotland;England;,NA,Premier League,2001,2001/2002
Aston Villa,Stephen Cooke,19,Right Midfield,Bournemouth,Loan,out,England;,0,Premier League,2001,2001/2002
Aston Villa,Mark DeBolla,18,Forward,Charlton,Free transfer,out,England;,NA,Premier League,2001,2001/2002
Aston Villa,Neil Tarrant,22,Centre-Forward,Motherwell FC,Loan,out,Scotland;England;,0,Premier League,2001,2001/2002
Aston Villa,Thomas Hitzlsperger,18,Central Midfield,Chesterfield FC,Loan,out,Germany;,0,Premier League,2001,2001/2002
