club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Arsenal FC,Sylvain Wiltord,26,Second Striker,G. Bordeaux,£15.75m,in,France;Guadeloupe;,15.75,Premier League,2000,2000/2001
Arsenal FC,Francis Jeffers,20,Centre-Forward,Everton,£13.77m,in,England;,13.77,Premier League,2000,2000/2001
Arsenal FC,Laurén,23,Right-Back,RCD Mallorca,£9.63m,in,Cameroon;Equatorial Guinea;,9.63,Premier League,2000,2000/2001
Arsenal FC,Robert Pirès,26,Left Midfield,Marseille,£8.82m,in,France;Portugal;,8.82,Premier League,2000,2000/2001
Arsenal FC,Tomas Danilevicius,21,Centre-Forward,Lausanne-Sport,£1.35m,in,Lithuania;,1.35,Premier League,2000,2000/2001
Arsenal FC,Igors Stepanovs,24,Centre-Back,Skonto Riga,£1.35m,in,Latvia;,1.35,Premier League,2000,2000/2001
Arsenal FC,Guy Demel,19,Right-Back,Nîmes Olympique,Free transfer,in,Cote d'Ivoire;France;,NA,Premier League,2000,2000/2001
Arsenal FC,Sebastian Svärd,17,Defensive Midfield,KB (FCK II),Free transfer,in,Denmark;,NA,Premier League,2000,2000/2001
Arsenal FC,Tomas Danilevicius,22,Centre-Forward,Dunfermline A.,"End of loanMay 31, 2001",in,Lithuania;,0,Premier League,2000,2000/2001
Arsenal FC,Graham Barrett,19,Centre-Forward,Bristol City,"End of loanDec 31, 2000",in,Ireland;,0,Premier League,2000,2000/2001
Arsenal FC,Liam Chilvers,18,Centre-Back,Arsenal U18,-,in,England;,0,Premier League,2000,2000/2001
Arsenal FC,James Harper,20,Central Midfield,Cardiff,"End of loanJan 25, 2001",in,England;Ghana;,0,Premier League,2000,2000/2001
Arsenal FC,Matthew Upson,22,Centre-Back,Crystal Palace,"End of loanMay 31, 2001",in,England;,0,Premier League,2000,2000/2001
Arsenal FC,Matthew Upson,21,Centre-Back,Nottm Forest,"End of loanDec 31, 2000",in,England;,0,Premier League,2000,2000/2001
Arsenal FC,Graham Stack,18,Goalkeeper,Arsenal U18,-,in,Ireland;England;,0,Premier League,2000,2000/2001
Arsenal FC,John Halls,18,Defensive Midfield,Arsenal U18,-,in,England;,0,Premier League,2000,2000/2001
Arsenal FC,Liam Chilvers,19,Centre-Back,Northampt. Town,"End of loanJan 23, 2001",in,England;,0,Premier League,2000,2000/2001
Arsenal FC,Stuart Taylor,20,Goalkeeper,Peterborough,"End of loanMar 15, 2001",in,England;,0,Premier League,2000,2000/2001
Arsenal FC,Stuart Taylor,19,Goalkeeper,Crystal Palace,"End of loanOct 1, 2000",in,England;,0,Premier League,2000,2000/2001
Arsenal FC,Stuart Taylor,19,Goalkeeper,Arsenal Res.,-,in,England;,0,Premier League,2000,2000/2001
Arsenal FC,James Harper,19,Central Midfield,Arsenal U18,-,in,England;Ghana;,0,Premier League,2000,2000/2001
Arsenal FC,Lee Canoville,19,Right-Back,Northampt. Town,"End of loanFeb 1, 2001",in,England;,0,Premier League,2000,2000/2001
Arsenal FC,Christopher Wreh,25,Centre-Forward,FC Den Bosch,"End of loanJun 30, 2000",in,Liberia;France;,0,Premier League,2000,2000/2001
Arsenal FC,David Grondin,20,Left-Back,Saint-Étienne,"End of loanJun 30, 2000",in,France;,0,Premier League,2000,2000/2001
Arsenal FC,Alberto Méndez,25,Attacking Midfield,Unterhaching,"End of loanJun 30, 2000",in,Germany;Spain;,0,Premier League,2000,2000/2001
