club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Olympique Lyon,Éric Carrière,28,Attacking Midfield,FC Nantes,£10.80m,in,France;,10.8,Ligue 1,2001,2001/2002
Olympique Lyon,Péguy Luyindula,22,Centre-Forward,R. Strasbourg,£7.92m,in,France;DR Congo;,7.92,Ligue 1,2001,2001/2002
Olympique Lyon,Frédéric Née,26,Centre-Forward,SC Bastia,£6.75m,in,France;,6.75,Ligue 1,2001,2001/2002
Olympique Lyon,Bryan Bergougnoux,18,Attacking Midfield,Olymp. Lyon U19,-,in,France;,0,Ligue 1,2001,2001/2002
Olympique Lyon,Yohann Gomez,19,Defensive Midfield,Olymp. Lyon B,-,in,France;,0,Ligue 1,2001,2001/2002
Olympique Lyon,Roland Vieira,21,Centre-Forward,SCO Angers,"End of loanJun 30, 2001",in,France;,0,Ligue 1,2001,2001/2002
Olympique Lyon,Frédéric Fouret,26,Centre-Forward,AS Nancy,"End of loanJun 30, 2001",in,France;,0,Ligue 1,2001,2001/2002
Olympique Lyon,Steve Marlet,27,Centre-Forward,Fulham,£15.84m,out,France;Martinique;,15.84,Ligue 1,2001,2001/2002
Olympique Lyon,Steed Malbranque,21,Central Midfield,Fulham,£5.94m,out,France;Belgium;,5.94,Ligue 1,2001,2001/2002
Olympique Lyon,Jacek Bak,28,Centre-Back,Lens,£3.87m,out,Poland;France;,3.87,Ligue 1,2001,2001/2002
Olympique Lyon,Frédéric Fouret,27,Centre-Forward,AS Nancy,£252k,out,France;,0.252,Ligue 1,2001,2001/2002
Olympique Lyon,Serge Blanc,28,Left-Back,Montpellier,Free transfer,out,France;,NA,Ligue 1,2001,2001/2002
Olympique Lyon,Patrice Loko,31,Centre-Forward,Troyes,Free transfer,out,France;,NA,Ligue 1,2001,2001/2002
Olympique Lyon,Guillaume Lacour,21,Right-Back,R. Strasbourg,Free transfer,out,France;,NA,Ligue 1,2001,2001/2002
Olympique Lyon,Vikash Dhorasoo,27,Central Midfield,G. Bordeaux,Loan,out,France;Mauritius;,0,Ligue 1,2001,2001/2002
RC Lens,Jacek Bak,28,Centre-Back,Olympique Lyon,£3.87m,in,Poland;France;,3.87,Ligue 1,2001,2001/2002
RC Lens,Papa Bouba Diop,23,Defensive Midfield,Grasshoppers,£1.62m,in,Senegal;,1.62,Ligue 1,2001,2001/2002
RC Lens,Pape Sarr,23,Attacking Midfield,Saint-Étienne,£675k,in,Senegal;France;,0.675,Ligue 1,2001,2001/2002
RC Lens,Djimi Traoré,21,Centre-Back,Liverpool,Loan,in,Mali;France;,0,Ligue 1,2001,2001/2002
RC Lens,Charles Itandje,18,Goalkeeper,AS Red Star 93,Free transfer,in,Cameroon;France;,NA,Ligue 1,2001,2001/2002
RC Lens,Bob Cousin,19,Central Midfield,LOSC Lille,?,in,France;,NA,Ligue 1,2001,2001/2002
RC Lens,Jean-Guy Wallemme,33,Centre-Back,Saint-Étienne,?,in,France;Belgium;,NA,Ligue 1,2001,2001/2002
RC Lens,El-Hadji Diouf,20,Centre-Forward,Stade Rennais,?,in,Senegal;France;,NA,Ligue 1,2001,2001/2002
RC Lens,Zoumana Camara,22,Centre-Back,Marseille,?,in,France;Senegal;,NA,Ligue 1,2001,2001/2002
RC Lens,Stéphane Pédron,30,Left Midfield,Saint-Étienne,?,in,France;,NA,Ligue 1,2001,2001/2002
RC Lens,Franck Queudrue,23,Left-Back,Middlesbrough,"End of loanMay 1, 2002",in,France;,0,Ligue 1,2001,2001/2002
RC Lens,Daouda Jabi,20,Right-Back,RC Lens B,-,in,Guinea;France;,0,Ligue 1,2001,2001/2002
RC Lens,Nadir Belhadj,19,Left-Back,RC Lens B,-,in,Algeria;France;,0,Ligue 1,2001,2001/2002
RC Lens,Bruno Rodriguez,28,Centre-Forward,Rayo Vallecano,"End of loanOct 17, 2001",in,France;,0,Ligue 1,2001,2001/2002
RC Lens,Bouabid Bouden,19,Centre-Forward,RC Lens B,-,in,Morocco;France;,0,Ligue 1,2001,2001/2002
RC Lens,Cyril Rool,26,Left-Back,Marseille,"End of loanAug 30, 2001",in,France;,0,Ligue 1,2001,2001/2002
RC Lens,Sébastien Chabbert,23,Goalkeeper,FC Metz,"End of loanJun 30, 2001",in,France;,0,Ligue 1,2001,2001/2002
RC Lens,Yoann Lachor,25,Centre-Back,Servette FC,"End of loanJun 30, 2001",in,France;,0,Ligue 1,2001,2001/2002
RC Lens,Bruno Rodriguez,28,Centre-Forward,Guingamp,"End of loanJun 30, 2001",in,France;,0,Ligue 1,2001,2001/2002
RC Lens,Valérien Ismaël,25,Centre-Back,R. Strasbourg,"End of loanJun 30, 2001",in,France;Guadeloupe;,0,Ligue 1,2001,2001/2002
RC Lens,Xavier Méride,26,Centre-Back,US Créteil,"End of loanJun 30, 2001",in,France;Guadeloupe;,0,Ligue 1,2001,2001/2002
RC Lens,Mickaël Debève,31,Right Midfield,Middlesbrough,Free transfer,out,France;,NA,Ligue 1,2001,2001/2002
RC Lens,Nenad Grozdic,27,Central Midfield,Racing Ferrol,Free transfer,out,Serbia;,NA,Ligue 1,2001,2001/2002
RC Lens,Franck Chaussidière,22,Central Midfield,FC Istres,Free transfer,out,France;,NA,Ligue 1,2001,2001/2002
RC Lens,Franck Dumas,33,Centre-Back,SM Caen,Free transfer,out,France;,NA,Ligue 1,2001,2001/2002
