club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
FC Internazionale,Adriano,21,Centre-Forward,AC Parma,£21.06m,in,Brazil;,21.06,Serie A,2003,2003/2004
FC Internazionale,Andy van der Meyde,23,Right Winger,Ajax,£10.80m,in,Netherlands;,10.8,Serie A,2003,2003/2004
FC Internazionale,Julio Cruz,28,Centre-Forward,Bologna,£8.55m,in,Argentina;Spain;,8.55,Serie A,2003,2003/2004
FC Internazionale,Dejan Stanković,25,Central Midfield,Lazio,£3.60m,in,Serbia;Italy;,3.6,Serie A,2003,2003/2004
FC Internazionale,Jérémie Bréchet,24,Centre-Back,Olympique Lyon,£2.70m,in,France;,2.7,Serie A,2003,2003/2004
FC Internazionale,Mauricio Pinilla,19,Centre-Forward,U. de Chile,£2.52m,in,Chile;Italy;,2.52,Serie A,2003,2003/2004
FC Internazionale,Kily González,28,Left Midfield,Valencia,£2.25m,in,Argentina;Spain;,2.25,Serie A,2003,2003/2004
FC Internazionale,Ianis Zicu,19,Attacking Midfield,Dinamo Bukarest,£2.25m,in,Romania;,2.25,Serie A,2003,2003/2004
FC Internazionale,Khalilou Fadiga,28,Left Winger,AJ Auxerre,£270k,in,Senegal;Belgium;,0.27,Serie A,2003,2003/2004
FC Internazionale,Georgios Karagounis,26,Central Midfield,Panathinaikos,Free transfer,in,Greece;,NA,Serie A,2003,2003/2004
FC Internazionale,Matteo Giordano,18,Centre-Back,Milan U19,?,in,Italy;,NA,Serie A,2003,2003/2004
FC Internazionale,Sabri Lamouchi,31,Central Midfield,AC Parma,?,in,France;Tunisia;,NA,Serie A,2003,2003/2004
FC Internazionale,Luciano,27,Right Midfield,Chievo Verona,Loan,in,Brazil;Italy;,0,Serie A,2003,2003/2004
FC Internazionale,Horacio Peralta,21,Centre-Forward,Nacional,?,in,Uruguay;,NA,Serie A,2003,2003/2004
FC Internazionale,Dimitar Makriev,19,Centre-Forward,Inter U19,-,in,Bulgaria;,0,Serie A,2003,2003/2004
FC Internazionale,Fabrizio Biava,19,Midfielder,Inter U19,-,in,Italy;,0,Serie A,2003,2003/2004
FC Internazionale,Alessandro Potenza,19,Centre-Back,Inter U19,-,in,Italy;,0,Serie A,2003,2003/2004
FC Internazionale,Mathieu Moreau,20,Goalkeeper,Inter U19,-,in,France;,0,Serie A,2003,2003/2004
FC Internazionale,Mario Rebecchi,19,Central Midfield,Inter U19,-,in,Italy;,0,Serie A,2003,2003/2004
FC Internazionale,Nicola Beati,20,Defensive Midfield,Inter U19,-,in,Italy;,0,Serie A,2003,2003/2004
FC Internazionale,Hernán Crespo,28,Centre-Forward,Chelsea,£23.40m,out,Argentina;Italy;,23.4,Serie A,2003,2003/2004
FC Internazionale,Sébastien Frey,23,Goalkeeper,AC Parma,£18.90m,out,France;,18.9,Serie A,2003,2003/2004
FC Internazionale,Giuseppe Ticli,24,Left Midfield,Milan,£1.35m,out,Italy;,1.35,Serie A,2003,2003/2004
FC Internazionale,Domenico Morfeo,27,Attacking Midfield,AC Parma,Loan fee:£900k,out,Italy;,0.9,Serie A,2003,2003/2004
FC Internazionale,Ianis Zicu,20,Attacking Midfield,AC Parma,Loan fee:£194k,out,Romania;,0.194,Serie A,2003,2003/2004
FC Internazionale,Guly,29,Left Midfield,Bologna,Loan fee:£77k,out,Argentina;Italy;,0.077,Serie A,2003,2003/2004
FC Internazionale,Mauricio Pinilla,19,Centre-Forward,Chievo Verona,Loan,out,Chile;Italy;,0,Serie A,2003,2003/2004
FC Internazionale,Aco Stojkov,20,Left Winger,Górnik Zabrze,Loan,out,North Macedonia;,0,Serie A,2003,2003/2004
FC Internazionale,Mauricio Pinilla,19,Centre-Forward,Celta de Vigo,Loan,out,Chile;Italy;,0,Serie A,2003,2003/2004
FC Internazionale,Goran Pandev,19,Second Striker,Ancona,Loan,out,North Macedonia;Italy;,0,Serie A,2003,2003/2004
FC Internazionale,Ümit Davala,29,Right Midfield,Werder Bremen,Loan,out,Turkey;,0,Serie A,2003,2003/2004
FC Internazionale,Luigi Di Biagio,32,Defensive Midfield,Brescia,Free transfer,out,Italy;,NA,Serie A,2003,2003/2004
FC Internazionale,Gonzalo Sorondo,23,Centre-Back,Standard Liège,Loan,out,Uruguay;Brazil;,0,Serie A,2003,2003/2004
FC Internazionale,Aco Stojkov,20,Left Winger,Castel di Sangr,Loan,out,North Macedonia;,0,Serie A,2003,2003/2004
FC Internazionale,Antonio Pacheco,27,Second Striker,Albacete,Free transfer,out,Uruguay;Italy;,NA,Serie A,2003,2003/2004
FC Internazionale,Sérgio Conceição,28,Right Winger,Lazio,Free transfer,out,Portugal;,NA,Serie A,2003,2003/2004
FC Internazionale,Matteo Giordano,19,Centre-Back,Castel di Sangr,Free transfer,out,Italy;,NA,Serie A,2003,2003/2004
