club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Atlético Madrid,Diego Simeone,24,Central Midfield,Sevilla FC,£2.25m,in,Argentina;Italy;,2.25,Primera Division,1994,1994/1995
Atlético Madrid,Adolfo Valencia,26,Centre-Forward,Bayern Munich,£2.03m,in,Colombia;,2.03,Primera Division,1994,1994/1995
Atlético Madrid,Santi Denia,20,Centre-Back,Albacete,Free transfer,in,Spain;,NA,Primera Division,1994,1994/1995
Atlético Madrid,Igor Dobrovolski,26,Attacking Midfield,Dinamo Moscow,?,in,Russia;,NA,Primera Division,1994,1994/1995
Atlético Madrid,Iván Rocha,25,Left-Back,Real Valladolid,?,in,Brazil;,NA,Primera Division,1994,1994/1995
Atlético Madrid,Delfí Geli,25,Right-Back,Albacete,?,in,Spain;,NA,Primera Division,1994,1994/1995
Atlético Madrid,Juan Carlos,21,Forward,Atl. Madrid B,-,in,Spain;,0,Primera Division,1994,1994/1995
Atlético Madrid,Patxi Ferreira,27,Centre-Back,Sevilla FC,"End of loanJun 30, 1994",in,Spain;,0,Primera Division,1994,1994/1995
Atlético Madrid,Miguel Ángel Benítez,24,Centre-Forward,Mérida UD,?,out,Paraguay;,NA,Primera Division,1994,1994/1995
Atlético Madrid,Luis García,25,Forward,Real Sociedad,?,out,Mexico;,NA,Primera Division,1994,1994/1995
Atlético Madrid,Pizo Gómez,30,Midfielder,CA Osasuna,?,out,Spain;,NA,Primera Division,1994,1994/1995
Atlético Madrid,Juan Sabas,27,Forward,Real Betis,?,out,Spain;,NA,Primera Division,1994,1994/1995
Atlético Madrid,Serge-Alain Maguy,24,Midfielder,ASEC Mimosas,?,out,Cote d'Ivoire;,NA,Primera Division,1994,1994/1995
Atlético Madrid,Juanito,29,Centre-Back,Sevilla FC,?,out,Spain;,NA,Primera Division,1994,1994/1995
Atlético Madrid,Moacir,24,Midfielder,Corinthians,?,out,Brazil;,NA,Primera Division,1994,1994/1995
Atlético Madrid,Juan Carlos,21,Forward,CA Marbella,Loan,out,Spain;,0,Primera Division,1994,1994/1995
Atlético Madrid,José Soler,27,Midfielder,CA Osasuna,Loan,out,Spain;,0,Primera Division,1994,1994/1995
Atlético Madrid,Mami Quevedo,25,Central Midfield,Real Valladolid,?,out,Spain;,NA,Primera Division,1994,1994/1995
Atlético Madrid,Juanma Alamillos,21,Defender,CD Toledo,?,out,Spain;,NA,Primera Division,1994,1994/1995
FC Barcelona,Xabier Eskurza,24,Central Midfield,Athletic,£3.60m,in,Spain;,3.6,Primera Division,1994,1994/1995
FC Barcelona,Gheorghe Hagi,29,Attacking Midfield,Brescia,£3.60m,in,Romania;Turkey;,3.6,Primera Division,1994,1994/1995
FC Barcelona,Abelardo,24,Centre-Back,Sporting Gijón,£2.70m,in,Spain;,2.7,Primera Division,1994,1994/1995
FC Barcelona,Xavier Escaich,25,Centre-Forward,Sporting Gijón,£1.08m,in,Spain;,1.08,Primera Division,1994,1994/1995
FC Barcelona,Igor Korneev,26,Right Winger,Espanyol,Free transfer,in,Russia;Netherlands;,NA,Primera Division,1994,1994/1995
FC Barcelona,Julen Lopetegui,27,Goalkeeper,CD Logroñés,Free transfer,in,Spain;,NA,Primera Division,1994,1994/1995
FC Barcelona,Sánchez Jara,24,Midfielder,CA Osasuna,?,in,Spain;,NA,Primera Division,1994,1994/1995
FC Barcelona,José Mari,23,Attacking Midfield,CA Osasuna,?,in,Spain;,NA,Primera Division,1994,1994/1995
FC Barcelona,Srdjan Pecelj,19,Centre-Back,Red Star,?,in,Bosnia-Herzegovina;Croatia;,NA,Primera Division,1994,1994/1995
FC Barcelona,Roger García,18,Left Midfield,FC Barcelona B,-,in,Spain;,0,Primera Division,1994,1994/1995
FC Barcelona,Jordi Cruijff,20,Defensive Midfield,FC Barcelona B,-,in,Netherlands;Spain;,0,Primera Division,1994,1994/1995
FC Barcelona,Lluís Carreras,21,Left-Back,Real Oviedo,"End of loanJun 30, 1994",in,Spain;,0,Primera Division,1994,1994/1995
FC Barcelona,Michael Laudrup,30,Attacking Midfield,Real Madrid,£8.64m,out,Denmark;,8.64,Primera Division,1994,1994/1995
FC Barcelona,Julio Salinas,32,Centre-Forward,Dep. La Coruña,£2.16m,out,Spain;,2.16,Primera Division,1994,1994/1995
FC Barcelona,Andoni Zubizarreta,32,Goalkeeper,Valencia,£1.89m,out,Spain;,1.89,Primera Division,1994,1994/1995
FC Barcelona,Juan Carlos,NA,Defender,Valencia,£810k,out,Spain;,0.81,Primera Division,1994,1994/1995
FC Barcelona,Romário,28,Centre-Forward,Flamengo,?,out,Brazil;,NA,Primera Division,1994,1994/1995
FC Barcelona,Jon Andoni Goikoetxea,28,Right Midfield,Athletic,?,out,Spain;,NA,Primera Division,1994,1994/1995
FC Barcelona,Óscar García,21,Attacking Midfield,Albacete,Loan,out,Spain;,0,Primera Division,1994,1994/1995
FC Barcelona,Lluís Carreras,21,Left-Back,Racing,Loan,out,Spain;,0,Primera Division,1994,1994/1995
FC Barcelona,Juan Carlos,29,Left-Back,Valencia,?,out,Spain;,NA,Primera Division,1994,1994/1995
FC Barcelona,Goran Vucevic,23,Central Midfield,Hajduk Split,Loan,out,Croatia;,0,Primera Division,1994,1994/1995
FC Barcelona,Srdjan Pecelj,19,Centre-Back,FC Barcelona B,-,out,Bosnia-Herzegovina;Croatia;,0,Primera Division,1994,1994/1995
Real Zaragoza,Cafú,24,Right-Back,São Paulo,£1.35m,in,Brazil;Italy;,1.35,Primera Division,1994,1994/1995
Real Zaragoza,Geli,26,Left Midfield,Racing,?,in,Spain;,NA,Primera Division,1994,1994/1995
Real Zaragoza,Pepe Belman,23,Goalkeeper,Real Zaragoza B,-,in,Spain;,0,Primera Division,1994,1994/1995
Real Zaragoza,Cafú,24,Right-Back,Juventude,£1.80m,out,Brazil;Italy;,1.8,Primera Division,1994,1994/1995
Real Zaragoza,Julia,31,Midfielder,Retired,-,out,Spain;,0,Primera Division,1994,1994/1995
Real Zaragoza,Esteban,33,Left-Back,Retired,-,out,Spain;,0,Primera Division,1994,1994/1995
Real Betis Balompié,Wojciech Kowalczyk,22,Centre-Forward,Legia Warszawa,£1.13m,in,Poland;,1.13,Primera Division,1994,1994/1995
Real Betis Balompié,Juan Sabas,27,Forward,Atlético Madrid,?,in,Spain;,NA,Primera Division,1994,1994/1995
Real Betis Balompié,Josete,24,Defender,Rayo Vallecano,?,in,Spain;,NA,Primera Division,1994,1994/1995
Real Betis Balompié,Pedro Luis Jaro,31,Goalkeeper,Real Madrid,?,in,Spain;,NA,Primera Division,1994,1994/1995
Real Betis Balompié,Jaime Quesada,22,Right-Back,UE Lleida,?,in,Spain;,NA,Primera Division,1994,1994/1995
Real Betis Balompié,José Menéndez,30,Midfielder,Albacete,?,in,Spain;,NA,Primera Division,1994,1994/1995
Real Betis Balompié,Vlada Stosic,29,Midfielder,RCD Mallorca,?,in,Serbia;,NA,Primera Division,1994,1994/1995
Real Betis Balompié,Risto Vidakovic,25,Centre-Back,Red Star,?,in,Serbia;,NA,Primera Division,1994,1994/1995
Real Betis Balompié,Javier Yubero,22,Goalkeeper,Mérida UD,?,out,Spain;,NA,Primera Division,1994,1994/1995
Real Betis Balompié,Trifon Ivanov,28,Sweeper,Xamax,?,out,Bulgaria;,NA,Primera Division,1994,1994/1995
Real Betis Balompié,Antonio Monreal,25,Centre-Back,CP Mérida,?,out,Spain;,NA,Primera Division,1994,1994/1995
Real Betis Balompié,Juanlu,21,Defender,CF Extremadura,?,out,Spain;,NA,Primera Division,1994,1994/1995
Real Betis Balompié,Tab Ramos,28,Central Midfield,MLS Pool,?,out,United States;,NA,Primera Division,1994,1994/1995
Real Betis Balompié,Javier Diaz Pons,26,Midfielder,Palamós CF,?,out,Spain;,NA,Primera Division,1994,1994/1995
Real Betis Balompié,Johnny Ekström,29,Centre-Forward,Reggiana,"End of loanJun 30, 1994",out,Sweden;,0,Primera Division,1994,1994/1995
CD Logroñés,Javi Navarro,20,Centre-Back,Valencia,Loan,in,Spain;,0,Primera Division,1994,1994/1995
CD Logroñés,Felipe Herrero,24,Centre-Back,Córdoba CF,?,in,Spain;,NA,Primera Division,1994,1994/1995
CD Logroñés,Nebojsa Gudelj,24,Left-Back,Partizan,?,in,Serbia;Bosnia-Herzegovina;,NA,Primera Division,1994,1994/1995
