club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
FC Porto,Doriva,25,Right Midfield,Atlético-MG,£630k,in,Brazil;Italy;,0.63,Liga Nos,1997,1997/1998
FC Porto,Kenedy,23,Left-Back,Paris SG,Free transfer,in,Guinea-Bissau;Portugal;,NA,Liga Nos,1997,1997/1998
FC Porto,Nuno Capucho,25,Right Winger,Vit. Guimarães,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
FC Porto,Gaspar,22,Centre-Back,Vitória Setúbal,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
FC Porto,Costinha,23,Goalkeeper,Sporting CP,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
FC Porto,Rui Correia,29,Goalkeeper,Braga,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
FC Porto,Pedro Taborda,19,Goalkeeper,Freamunde,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
FC Porto,Pedro Henriques,22,Left-Back,Benfica,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
FC Porto,Neves,26,Right-Back,Marítimo,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
FC Porto,Youssef Chippo,24,Central Midfield,Al Arabi,?,in,Morocco;,NA,Liga Nos,1997,1997/1998
FC Porto,Ricardo Carvalho,19,Centre-Back,FC Porto U19,-,in,Portugal;,0,Liga Nos,1997,1997/1998
FC Porto,Quinzinho,23,Forward,Leiria,"End of loanJun 30, 1997",in,Angola;Portugal;,0,Liga Nos,1997,1997/1998
FC Porto,Péter Lipcsei,25,Central Midfield,Espinho,"End of loanJun 30, 1997",in,Hungary;,0,Liga Nos,1997,1997/1998
FC Porto,Domingos Paciência,28,Centre-Forward,CD Tenerife,£6.75m,out,Portugal;,6.75,Liga Nos,1997,1997/1998
FC Porto,Émerson,25,Defensive Midfield,Middlesbrough,£3.60m,out,Brazil;Portugal;,3.6,Liga Nos,1997,1997/1998
FC Porto,Arnold Wetl,27,Central Midfield,Rapid Vienna,£360k,out,Austria;,0.36,Liga Nos,1997,1997/1998
FC Porto,Pedro Henriques,23,Left-Back,Vitória Setúbal,?,out,Portugal;,NA,Liga Nos,1997,1997/1998
FC Porto,Rui Óscar,21,Right-Back,Marítimo,?,out,Portugal;,NA,Liga Nos,1997,1997/1998
FC Porto,Andrzej Wozniak,31,Goalkeeper,Braga,?,out,Poland;,NA,Liga Nos,1997,1997/1998
FC Porto,Silvino Louro,38,Goalkeeper,Salgueiros,?,out,Portugal;,NA,Liga Nos,1997,1997/1998
FC Porto,Quinzinho,23,Forward,Rio Ave FC,Loan,out,Angola;Portugal;,0,Liga Nos,1997,1997/1998
FC Porto,Lars Eriksson,32,Goalkeeper,Hammarby,?,out,Sweden;,NA,Liga Nos,1997,1997/1998
FC Porto,Péter Lipcsei,25,Central Midfield,Ferencváros,Loan,out,Hungary;,0,Liga Nos,1997,1997/1998
FC Porto,Edmílson,25,Second Striker,Paris SG,?,out,Brazil;,NA,Liga Nos,1997,1997/1998
FC Porto,João Pinto,35,Right-Back,Retired,-,out,Portugal;,0,Liga Nos,1997,1997/1998
SL Benfica,Deco,19,Attacking Midfield,Corinthians,£3.60m,in,Portugal;Brazil;,3.6,Liga Nos,1997,1997/1998
SL Benfica,Amaral,24,Defensive Midfield,AC Parma,£3.15m,in,Brazil;,3.15,Liga Nos,1997,1997/1998
SL Benfica,Brian Deane,29,Centre-Forward,Sheffield Utd.,£1.26m,in,England;St. Kitts & Nevis;,1.26,Liga Nos,1997,1997/1998
SL Benfica,Paulo Madeira,26,Centre-Back,Belenenses SAD,£180k,in,Portugal;Angola;,0.18,Liga Nos,1997,1997/1998
SL Benfica,Mark Pembridge,26,Left Midfield,Sheff Wed,Free transfer,in,Wales;,NA,Liga Nos,1997,1997/1998
SL Benfica,Scott Minto,25,Left-Back,Chelsea,Free transfer,in,England;,NA,Liga Nos,1997,1997/1998
SL Benfica,Alejandro Cichero,20,Centre-Back,Trujillanos,?,in,Venezuela;Italy;,NA,Liga Nos,1997,1997/1998
SL Benfica,Sousa,20,Right-Back,Alverca,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
SL Benfica,Paulo Nunes,25,Second Striker,Grêmio,?,in,Brazil;,NA,Liga Nos,1997,1997/1998
SL Benfica,Gaston Taument,26,Right Winger,Feyenoord,?,in,Netherlands;Suriname;,NA,Liga Nos,1997,1997/1998
SL Benfica,Jordão,25,Defensive Midfield,Estrela Amadora,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
SL Benfica,Luís Carlos,24,Attacking Midfield,Nacional,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
SL Benfica,Bruno Basto,19,Left-Back,Alverca,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
SL Benfica,Nuno Gomes,20,Centre-Forward,Boavista,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
SL Benfica,Leonidas,22,Attacking Midfield,Torpedo Moscow,?,in,Brazil;,NA,Liga Nos,1997,1997/1998
SL Benfica,Erwin Sánchez,27,Attacking Midfield,Boavista,?,in,Bolivia;,NA,Liga Nos,1997,1997/1998
SL Benfica,Serhii Kandaurov,24,Central Midfield,Maccabi Haifa,?,in,Ukraine;Russia;,NA,Liga Nos,1997,1997/1998
SL Benfica,Duda,23,Centre-Forward,Corinthians,?,in,Brazil;,NA,Liga Nos,1997,1997/1998
SL Benfica,Sergey Ovchinnikov,26,Goalkeeper,Loko Moscow,?,in,Russia;,NA,Liga Nos,1997,1997/1998
SL Benfica,Carlos Gamarra,26,Centre-Back,Internacional,?,in,Paraguay;,NA,Liga Nos,1997,1997/1998
SL Benfica,Paulo Lopes,19,Goalkeeper,Benfica U19,-,in,Portugal;,0,Liga Nos,1997,1997/1998
SL Benfica,Edgar,19,Right Winger,Alverca,"End of loanJun 30, 1997",in,Portugal;Angola;,0,Liga Nos,1997,1997/1998
SL Benfica,Amaral,24,Defensive Midfield,Corinthians,£900k,out,Brazil;,0.9,Liga Nos,1997,1997/1998
SL Benfica,Deco,19,Attacking Midfield,Alverca,Loan,out,Portugal;Brazil;,0,Liga Nos,1997,1997/1998
SL Benfica,Ilian Iliev,28,Attacking Midfield,Slavia Sofia,Free transfer,out,Bulgaria;,NA,Liga Nos,1997,1997/1998
SL Benfica,Émerson Thome,25,Centre-Back,Sheff Wed,Free transfer,out,Portugal;Brazil;,NA,Liga Nos,1997,1997/1998
SL Benfica,Hugo Leal,17,Central Midfield,Alverca,Loan,out,Portugal;,0,Liga Nos,1997,1997/1998
SL Benfica,Carlos Gamarra,26,Centre-Back,Corinthians,?,out,Paraguay;,NA,Liga Nos,1997,1997/1998
SL Benfica,Donizete,28,Centre-Forward,Corinthians,?,out,Brazil;,NA,Liga Nos,1997,1997/1998
SL Benfica,Hassan,31,Centre-Forward,Farense,?,out,Morocco;,NA,Liga Nos,1997,1997/1998
SL Benfica,Jorge Bermúdez,26,Centre-Back,Boca Juniors,?,out,Colombia;,NA,Liga Nos,1997,1997/1998
SL Benfica,Valdir,25,Centre-Forward,Atlético-MG,?,out,Brazil;,NA,Liga Nos,1997,1997/1998
SL Benfica,Lúcio Wagner,21,Left-Back,Sevilla FC,?,out,Bulgaria;Brazil;,NA,Liga Nos,1997,1997/1998
SL Benfica,Bruno Caires,21,Defensive Midfield,Celta de Vigo,?,out,Portugal;,NA,Liga Nos,1997,1997/1998
SL Benfica,Jordão,26,Defensive Midfield,Braga,?,out,Portugal;,NA,Liga Nos,1997,1997/1998
SL Benfica,Tomislav Ivkovic,36,Goalkeeper,Estrela Amadora,?,out,Croatia;,NA,Liga Nos,1997,1997/1998
SL Benfica,Luís Carlos,25,Attacking Midfield,Salgueiros,Loan,out,Portugal;,0,Liga Nos,1997,1997/1998
SL Benfica,Mauro Airez,28,Centre-Forward,Estrela Amadora,?,out,Argentina;Portugal;,NA,Liga Nos,1997,1997/1998
SL Benfica,Leonidas,23,Attacking Midfield,Arsenal Tula,?,out,Brazil;,NA,Liga Nos,1997,1997/1998
SL Benfica,Pedro Henriques,22,Left-Back,FC Porto,?,out,Portugal;,NA,Liga Nos,1997,1997/1998
SL Benfica,Luis Gustavo,28,Midfielder,Cruzeiro,Loan,out,Brazil;,0,Liga Nos,1997,1997/1998
SL Benfica,Akwá,20,Centre-Forward,Coimbra,?,out,Angola;,NA,Liga Nos,1997,1997/1998
SL Benfica,Fernando Brassard,25,Goalkeeper,Varzim,?,out,Portugal;Mozambique;,NA,Liga Nos,1997,1997/1998
SL Benfica,Paulão,27,Right Winger,Coimbra,?,out,Angola;Portugal;,NA,Liga Nos,1997,1997/1998
SL Benfica,José Soares,21,Centre-Back,Alverca,Loan,out,Portugal;,0,Liga Nos,1997,1997/1998
SL Benfica,Jamir,25,Defensive Midfield,Flamengo,?,out,Brazil;,NA,Liga Nos,1997,1997/1998
SL Benfica,Gaston Taument,27,Right Winger,RSC Anderlecht,?,out,Netherlands;Suriname;,NA,Liga Nos,1997,1997/1998
SL Benfica,Gustavo,28,Left-Back,Cruzeiro,?,out,Brazil;,NA,Liga Nos,1997,1997/1998
SL Benfica,Mario Marinho,26,Right-Back,Campomaiorense,?,out,Portugal;,NA,Liga Nos,1997,1997/1998
SL Benfica,Glenn Helder,28,Left Winger,Arsenal,"End of loanJun 30, 1997",out,Netherlands;,0,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Fangueiro,20,Right Winger,Leixões,Free transfer,in,Portugal;,NA,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Paiva,24,Defensive Midfield,Farense,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Auri,23,Centre-Back,Coritiba FC,?,in,Brazil;Portugal;,NA,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Pedro Espinha,31,Goalkeeper,Salgueiros,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Edmilson,29,Forward,Marítimo,?,in,Brazil;,NA,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Tito,25,Left-Back,Chaves,?,in,Portugal;,NA,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Filipe Ramos,27,Central Midfield,Marítimo,?,in,Portugal;Angola;,NA,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Kasongo,26,Left-Back,Covilhã,"End of loanJun 30, 1997",in,DR Congo;,0,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Auri,24,Centre-Back,Chaves,?,out,Brazil;Portugal;,NA,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Nuno Mendes,19,Centre-Back,Desportivo Aves,?,out,Portugal;,NA,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Patrick Vervoort,32,Left Midfield,SC Toulon 83,?,out,Belgium;,NA,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Vitor Silva,28,Centre-Back,CD Ourense,?,out,Portugal;,NA,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Quim Berto,25,Right-Back,Sporting CP,Loan,out,Portugal;,0,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Luizão,26,Centre-Back,Varzim,?,out,Brazil;Portugal;,NA,Liga Nos,1997,1997/1998
Vitória Guimarães SC,Nuno Capucho,25,Right Winger,FC Porto,?,out,Portugal;,NA,Liga Nos,1997,1997/1998
