club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Atalanta BC,Duván Zapata,27,Centre-Forward,Sampdoria,Loan fee:£12.60m,in,Colombia;,12.6,Serie A,2018,2018/2019
Atalanta BC,Davide Bettella,18,Centre-Back,Inter,£6.30m,in,Italy;,6.3,Serie A,2018,2018/2019
Atalanta BC,Bryan Cristante,23,Central Midfield,Benfica,£4.50m,in,Italy;Canada;,4.5,Serie A,2018,2018/2019
Atalanta BC,Marco Tumminello,19,Centre-Forward,AS Roma,£4.50m,in,Italy;,4.5,Serie A,2018,2018/2019
Atalanta BC,Marco Carraro,20,Defensive Midfield,Inter,£4.50m,in,Italy;,4.5,Serie A,2018,2018/2019
Atalanta BC,Roger Ibañez,20,Centre-Back,Fluminense,£3.56m,in,Brazil;Uruguay;,3.56,Serie A,2018,2018/2019
Atalanta BC,Pierluigi Gollini,23,Goalkeeper,Aston Villa,£3.42m,in,Italy;,3.42,Serie A,2018,2018/2019
Atalanta BC,Arkadiusz Reca,23,Left-Back,Wisla Plock,£3.33m,in,Poland;,3.33,Serie A,2018,2018/2019
Atalanta BC,Marco Varnier,20,Centre-Back,Cittadella,Loan fee:£2.70m,in,Italy;,2.7,Serie A,2018,2018/2019
Atalanta BC,Mario Pasalic,23,Central Midfield,Chelsea,Loan fee:£1.80m,in,Croatia;,1.8,Serie A,2018,2018/2019
Atalanta BC,Emiliano Rigoni,25,Right Winger,Zenit S-Pb,Loan fee:£900k,in,Argentina;Italy;,0.9,Serie A,2018,2018/2019
Atalanta BC,Matteo Salvi,19,Centre-Back,AC Pisa,£45k,in,Italy;,0.045,Serie A,2018,2018/2019
Atalanta BC,Ali Adnan,24,Left-Back,Udinese Calcio,Loan,in,Iraq;,0,Serie A,2018,2018/2019
Atalanta BC,Jasmin Kurtic,29,Central Midfield,SPAL,£4.77m,out,Slovenia;,4.77,Serie A,2018,2018/2019
Atalanta BC,Bryan Cristante,23,Central Midfield,AS Roma,Loan fee:£4.50m,out,Italy;Canada;,4.5,Serie A,2018,2018/2019
Atalanta BC,Alberto Paloschi,28,Centre-Forward,SPAL,£3.60m,out,Italy;,3.6,Serie A,2018,2018/2019
Atalanta BC,Andrea Petagna,23,Centre-Forward,SPAL,Loan fee:£2.70m,out,Italy;,2.7,Serie A,2018,2018/2019
Atalanta BC,Andreas Cornelius,25,Centre-Forward,G. Bordeaux,Loan fee:£1.25m,out,Denmark;,1.25,Serie A,2018,2018/2019
Atalanta BC,Simone Emmanuello,24,Central Midfield,Juventus U23,£765k,out,Italy;,0.765,Serie A,2018,2018/2019
Atalanta BC,Marco Sportiello,26,Goalkeeper,Frosinone,Loan fee:£270k,out,Italy;,0.27,Serie A,2018,2018/2019
Atalanta BC,Marco Tumminello,20,Centre-Forward,Lecce,Loan fee:£245k,out,Italy;,0.245,Serie A,2018,2018/2019
Atalanta BC,Giuseppe De Luca,26,Centre-Forward,Virtus Entella,£225k,out,Italy;,0.225,Serie A,2018,2018/2019
Atalanta BC,Luca Valzania,22,Central Midfield,Frosinone,Loan fee:£180k,out,Italy;,0.18,Serie A,2018,2018/2019
Atalanta BC,Stefano Cason,22,Centre-Back,V. Francavilla,Free transfer,out,Italy;,NA,Serie A,2018,2018/2019
Atalanta BC,Salvatore Molina,26,Right Midfield,Crotone,Free transfer,out,Italy;,NA,Serie A,2018,2018/2019
Atalanta BC,Luca Milesi,25,Centre-Back,Pro Vercelli,Free transfer,out,Italy;,NA,Serie A,2018,2018/2019
Atalanta BC,Antonio Palma,24,Central Midfield,Giana Erminio,Free transfer,out,Italy;,NA,Serie A,2018,2018/2019
Atalanta BC,Valerio Nava,24,Right-Back,Pro Piacenza,Free transfer,out,Italy;,NA,Serie A,2018,2018/2019
Atalanta BC,Michele Canini,33,Centre-Back,Feralpisalò,Free transfer,out,Italy;,NA,Serie A,2018,2018/2019
Atalanta BC,Alex Redolfi,24,Centre-Back,Reggina,Free transfer,out,Italy;,NA,Serie A,2018,2018/2019
Atalanta BC,Janis Cavagna,23,Defensive Midfield,Reggio Audace,Free transfer,out,Italy;,NA,Serie A,2018,2018/2019
Atalanta BC,Michele Messina,22,Right-Back,Viterbese,Free transfer,out,Italy;,NA,Serie A,2018,2018/2019
Atalanta BC,Mirco Miori,23,Goalkeeper,Franciacorta,Free transfer,out,Italy;,NA,Serie A,2018,2018/2019
Atalanta BC,Ákos Kecskés,22,Centre-Back,FC Lugano,Free transfer,out,Hungary;,NA,Serie A,2018,2018/2019
Atalanta BC,Davide Merelli,22,Goalkeeper,Padova,Free transfer,out,Italy;,NA,Serie A,2018,2018/2019
Atalanta BC,Lorenzo Migliorelli,20,Left-Back,Virtus Entella,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Alessandro Turrin,21,Goalkeeper,V. Francavilla,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Fabio Eguelfi,23,Left-Back,Hellas Verona,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Boris Radunović,22,Goalkeeper,Cremonese,Loan,out,Serbia;,0,Serie A,2018,2018/2019
Atalanta BC,Stefano Mazzini,19,Goalkeeper,Carrarese,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Roberto Ranieri,21,Central Midfield,Imolese,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Tiziano Tulissi,20,Right Winger,Reggina,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Patrick Asmah,22,Left-Back,FK Senica,Loan,out,Ghana;,0,Serie A,2018,2018/2019
Atalanta BC,João Schmidt,25,Defensive Midfield,Nagoya Grampus,Loan,out,Brazil;,0,Serie A,2018,2018/2019
Atalanta BC,Andrea Boffelli,21,Centre-Back,Pro Patria,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Tommaso Tentoni,21,Right Midfield,Alessandria,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Anton Kresic,22,Centre-Back,Carpi,Loan,out,Croatia;,0,Serie A,2018,2018/2019
Atalanta BC,Anton Kresic,22,Centre-Back,Cremonese,Loan,out,Croatia;,0,Serie A,2018,2018/2019
Atalanta BC,Matteo Salvi,19,Centre-Back,SPAL U19,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Bryan Cabezas,21,Left Winger,CS Emelec,Loan,out,Ecuador;,0,Serie A,2018,2018/2019
Atalanta BC,Nicolas Haas,22,Central Midfield,US Palermo,Loan,out,Switzerland;,0,Serie A,2018,2018/2019
Atalanta BC,Emmanuel Latte Lath,20,Right Winger,Carrarese,Loan,out,Cote d'Ivoire;,0,Serie A,2018,2018/2019
Atalanta BC,Modou Badjie,21,Central Midfield,Rimini,Loan,out,The Gambia;,0,Serie A,2018,2018/2019
Atalanta BC,Simone Mazzocchi,19,Centre-Forward,Südtirol,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Luca Vido,21,Centre-Forward,Perugia,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Gabriel Lunetta,22,Left Winger,Giana Erminio,Loan,out,Italy;France;,0,Serie A,2018,2018/2019
Atalanta BC,Gabriel Lunetta,22,Left Winger,Südtirol,Loan,out,Italy;France;,0,Serie A,2018,2018/2019
Atalanta BC,João Schmidt,25,Defensive Midfield,Rio Ave FC,Loan,out,Brazil;,0,Serie A,2018,2018/2019
Atalanta BC,Riccardo Gatti,21,Centre-Back,Monopoli,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Mario Pugliese,22,Central Midfield,Cavese,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Christian Mora,20,Right-Back,Pro Patria,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Nicolas La Vigna,21,Defensive Midfield,Pontedera,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Giacomo Parigi,22,Centre-Forward,Paganese,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Doudou Mangni,25,Centre-Forward,Monopoli,?,out,Italy;Senegal;,NA,Serie A,2018,2018/2019
Atalanta BC,Federico Mattiello,23,Right-Back,Bologna,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Alessandro Turrin,21,Goalkeeper,Imolese,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Davide Agazzi,25,Central Midfield,AS Livorno,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Alberto Dossena,19,Centre-Back,Pistoiese,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Nicolò Fazzi,23,Right Midfield,AS Livorno,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Marco Carraro,21,Defensive Midfield,Perugia,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Alberto Almici,25,Right-Back,Hellas Verona,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Alessandro Santopadre,19,Goalkeeper,Paganese,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Gaetano Monachello,24,Centre-Forward,Pescara,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Mario Pugliese,22,Central Midfield,Carrarese,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Fabio Eguelfi,24,Left-Back,AS Livorno,Loan,out,Italy;,0,Serie A,2018,2018/2019
Atalanta BC,Emanuele Suagher,25,Centre-Back,Carpi,Loan,out,Italy;,0,Serie A,2018,2018/2019
