club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
FC Barcelona,Arda Turan,28,Left Winger,Atlético Madrid,£30.60m,in,Turkey;,30.6,Primera Division,2015,2015/2016
FC Barcelona,Aleix Vidal,25,Right Winger,Sevilla FC,£15.30m,in,Spain;,15.3,Primera Division,2015,2015/2016
FC Barcelona,Denis Suárez,21,Left Winger,Sevilla FC,"End of loanAug 28, 2015",in,Spain;,0,Primera Division,2015,2015/2016
FC Barcelona,Cristian Tello,24,Left Winger,FC Porto,"End of loanJan 21, 2016",in,Spain;,0,Primera Division,2015,2015/2016
FC Barcelona,Alen Halilovic,19,Attacking Midfield,FC Barcelona B,-,in,Croatia;,0,Primera Division,2015,2015/2016
FC Barcelona,Munir El Haddadi,19,Centre-Forward,FC Barcelona B,-,in,Spain;Morocco;,0,Primera Division,2015,2015/2016
FC Barcelona,Martín Montoya,24,Right-Back,Inter,"End of loanJan 31, 2016",in,Spain;,0,Primera Division,2015,2015/2016
FC Barcelona,Sandro Ramírez,19,Centre-Forward,FC Barcelona B,-,in,Spain;,0,Primera Division,2015,2015/2016
FC Barcelona,Alex Song,27,Defensive Midfield,West Ham,"End of loanJun 30, 2015",in,Cameroon;France;,0,Primera Division,2015,2015/2016
FC Barcelona,Gerard Deulofeu,21,Right Winger,Sevilla FC,"End of loanJun 30, 2015",in,Spain;,0,Primera Division,2015,2015/2016
FC Barcelona,Ibrahim Afellay,29,Left Midfield,Olympiacos,"End of loanJun 30, 2015",in,Netherlands;Morocco;,0,Primera Division,2015,2015/2016
FC Barcelona,Pedro,28,Right Winger,Chelsea,£24.30m,out,Spain;,24.3,Primera Division,2015,2015/2016
FC Barcelona,Gerard Deulofeu,21,Right Winger,Everton,£5.40m,out,Spain;,5.4,Primera Division,2015,2015/2016
FC Barcelona,Denis Suárez,21,Left Winger,Villarreal,£3.60m,out,Spain;,3.6,Primera Division,2015,2015/2016
FC Barcelona,Martín Montoya,24,Right-Back,Inter,Loan fee:£1.17m,out,Spain;,1.17,Primera Division,2015,2015/2016
FC Barcelona,Cristian Tello,24,Left Winger,Fiorentina,Loan,out,Spain;,0,Primera Division,2015,2015/2016
FC Barcelona,Xavi,35,Central Midfield,Al Sadd,Free transfer,out,Spain;,NA,Primera Division,2015,2015/2016
