club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
FC Porto,Éder Militão,20,Centre-Back,São Paulo,£6.30m,in,Brazil;,6.3,Liga Nos,2018,2018/2019
FC Porto,Majeed Waris,26,Centre-Forward,FC Lorient,£4.68m,in,Ghana;,4.68,Liga Nos,2018,2018/2019
FC Porto,Chancel Mbemba,23,Centre-Back,Newcastle,£4.19m,in,DR Congo;,4.19,Liga Nos,2018,2018/2019
FC Porto,João Pedro,21,Right-Back,Palmeiras,£3.60m,in,Brazil;,3.6,Liga Nos,2018,2018/2019
FC Porto,Paulinho,23,Attacking Midfield,Portimonense,£2.70m,in,Brazil;,2.7,Liga Nos,2018,2018/2019
FC Porto,Saidy Janko,22,Right-Back,Saint-Étienne,£1.98m,in,Switzerland;The Gambia;,1.98,Liga Nos,2018,2018/2019
FC Porto,Yordan Osorio,24,Centre-Back,Tondela,£1.80m,in,Venezuela;,1.8,Liga Nos,2018,2018/2019
FC Porto,Ewerton,25,Attacking Midfield,Portimonense,£1.80m,in,Brazil;,1.8,Liga Nos,2018,2018/2019
FC Porto,Rafa Soares,23,Left-Back,Portimonense,£1.35m,in,Portugal;,1.35,Liga Nos,2018,2018/2019
FC Porto,Fernando Andrade,25,Left Winger,Santa Clara,£1.35m,in,Brazil;,1.35,Liga Nos,2018,2018/2019
FC Porto,Jorge,22,Left-Back,Monaco,Loan,in,Brazil;,0,Liga Nos,2018,2018/2019
FC Porto,Mamadou Loum,22,Defensive Midfield,Braga,Loan,in,Senegal;,0,Liga Nos,2018,2018/2019
FC Porto,Wilson Manafá,24,Right-Back,Portimonense,?,in,Portugal;Guinea-Bissau;,NA,Liga Nos,2018,2018/2019
FC Porto,Riechedly Bazoer,21,Central Midfield,VfL Wolfsburg,Loan,in,Netherlands;Curacao;,0,Liga Nos,2018,2018/2019
FC Porto,Juan Fernando Quintero,25,Attacking Midfield,River Plate,"End of loanDec 31, 2018",in,Colombia;,0,Liga Nos,2018,2018/2019
FC Porto,Ewerton,26,Attacking Midfield,Portimonense,"End of loanJan 11, 2019",in,Brazil;,0,Liga Nos,2018,2018/2019
FC Porto,Kelvin,25,Right Winger,Vasco da Gama,"End of loanDec 31, 2018",in,Brazil;,0,Liga Nos,2018,2018/2019
FC Porto,Chidozie Awaziem,21,Centre-Back,FC Porto B,-,in,Nigeria;,0,Liga Nos,2018,2018/2019
FC Porto,Pepe,35,Centre-Back,Without Club,-,in,Portugal;Brazil;,0,Liga Nos,2018,2018/2019
FC Porto,Walter,29,Centre-Forward,Alagoano,"End of loanDec 31, 2018",in,Brazil;,0,Liga Nos,2018,2018/2019
