club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Manchester City,Steve McMahon,30,Central Midfield,Liverpool,£923k,in,England;,0.923,Premier League,1991,1991/1992
Manchester City,Danny Hoekman,26,Forward,FC Den Haag,£450k,in,Netherlands;,0.45,Premier League,1991,1991/1992
Manchester City,Andy Hill,26,Right-Back,Bury,£225k,in,England;,0.225,Premier League,1991,1991/1992
Manchester City,Ronnie Mauge,22,Midfielder,Bury,?,in,Trinidad and Tobago;England;,NA,Premier League,1991,1991/1992
Manchester City,Michel Vonk,23,Centre-Back,SVV/Dordrecht,?,in,Netherlands;,NA,Premier League,1991,1991/1992
Manchester City,Keith Curle,27,Centre-Back,Wimbledon FC,?,in,England;,NA,Premier League,1991,1991/1992
Manchester City,Andy Dibble,27,Goalkeeper,West Brom,"End of loanMay 31, 1992",in,Wales;,0,Premier League,1991,1991/1992
Manchester City,Andy Dibble,26,Goalkeeper,Bolton,"End of loanFeb 26, 1992",in,Wales;,0,Premier League,1991,1991/1992
Manchester City,Colin Hendry,25,Centre-Back,Blackburn,£945k,out,Scotland;,0.945,Premier League,1991,1991/1992
Manchester City,Alan Harper,30,Centre-Back,Everton,£222k,out,England;,0.222,Premier League,1991,1991/1992
Manchester City,Adrian Heath,31,Attacking Midfield,Stoke City,£54k,out,England;,0.054,Premier League,1991,1991/1992
Manchester City,Steve Macauley,22,Defender,Fleetwood,Free transfer,out,England;,NA,Premier League,1991,1991/1992
Manchester City,Garry Flitcroft,18,Central Midfield,Bury,Loan,out,England;,0,Premier League,1991,1991/1992
Manchester City,Danny Hoekman,27,Forward,Southampton,Free transfer,out,Netherlands;,NA,Premier League,1991,1991/1992
Manchester City,Andy Dibble,26,Goalkeeper,West Brom,Loan,out,Wales;,0,Premier League,1991,1991/1992
Manchester City,Mark Ward,28,Left-Back,Everton,?,out,England;,NA,Premier League,1991,1991/1992
Manchester City,Andy Dibble,26,Goalkeeper,Bolton,Loan,out,Wales;,0,Premier League,1991,1991/1992
Manchester City,Clive Allen,30,Centre-Forward,Chelsea,?,out,England;,NA,Premier League,1991,1991/1992
Liverpool FC,Dean Saunders,27,Centre-Forward,Derby,£2.97m,in,Wales;,2.97,Premier League,1991,1991/1992
Liverpool FC,Mark Wright,27,Centre-Back,Derby,£2.57m,in,England;,2.57,Premier League,1991,1991/1992
Liverpool FC,Mark Walters,27,Left Midfield,Rangers,£1.35m,in,England;,1.35,Premier League,1991,1991/1992
Liverpool FC,Jamie Redknapp,18,Central Midfield,Bournemouth,£675k,in,England;,0.675,Premier League,1991,1991/1992
Liverpool FC,István Kozma,27,Attacking Midfield,G. Bordeaux,£450k,in,Hungary;,0.45,Premier League,1991,1991/1992
Liverpool FC,Rob Jones,19,Right-Back,Crewe Alexandra,£405k,in,England;Wales;,0.405,Premier League,1991,1991/1992
Liverpool FC,Lee Jones,18,Centre-Forward,Wrexham,£315k,in,Wales;,0.315,Premier League,1991,1991/1992
Liverpool FC,Scott Paterson,19,Centre-Back,Cove Rangers,£203k,in,Scotland;,0.203,Premier League,1991,1991/1992
