club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Bayer 04 Leverkusen,Markus Feldhoff,20,Centre-Forward,KFC Uerdingen,£1.80m,in,Germany;,1.8,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Rodrigo,22,Defender,EC Vitória,£788k,in,Brazil;,0.788,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Ramon Menezes,23,Attacking Midfield,EC Vitória,£788k,in,Brazil;,0.788,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Carsten Ramelow,21,Defensive Midfield,Hertha BSC,£675k,in,Germany;,0.675,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Holger Fach,32,Centre-Back,Bor. M'gladbach,£225k,in,Germany;,0.225,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Sebastian Helbig,18,Centre-Forward,RW Erfurt U19,£90k,in,Germany;,0.09,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Sebastian Barnes,18,Forward,Hearts of Oak,?,in,Ghana;,NA,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Andreas Thom,29,Centre-Forward,Celtic,£2.34m,out,Germany;,2.34,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Heiko Scholz,29,Right Midfield,Werder Bremen,£1.13m,out,Germany;,1.13,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Markus Kurth,21,Centre-Forward,1.FC Nuremberg,£495k,out,Germany;,0.495,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Jens Melzig,29,Defender,Chemnitzer FC,£360k,out,Germany;,0.36,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Tom Dooley,34,Centre-Back,FC Schalke 04,£180k,out,United States;Germany;,0.18,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Ralf Becker,24,Attacking Midfield,FC St. Pauli,Free transfer,out,Germany;,NA,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Markus Anfang,21,Central Midfield,F. Düsseldorf,Free transfer,out,Germany;,NA,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Pavel Hapal,25,Attacking Midfield,CD Tenerife,?,out,Czech Republic;,NA,1 Bundesliga,1995,1995/1996
Bayer 04 Leverkusen,Thomas Vana,22,Defensive Midfield,MSV Duisburg,?,out,Germany;,NA,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Heiko Herrlich,23,Centre-Forward,Bor. M'gladbach,£4.95m,in,Germany;,4.95,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Jürgen Kohler,29,Centre-Back,Juventus,£2.34m,in,Germany;,2.34,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Rubén Sosa,29,Centre-Forward,Inter,£1.26m,in,Uruguay;,1.26,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Jörg Heinrich,26,Left Midfield,SC Freiburg,£1.08m,in,Germany;,1.08,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Patrik Berger,21,Attacking Midfield,Slavia Prague,£810k,in,Czech Republic;,0.81,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Carsten Wolters,25,Right-Back,Wattenscheid 09,£540k,in,Germany;,0.54,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Toni Schumacher,42,Goalkeeper,Retired,-,in,Germany;,0,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Ibrahim Tanko,17,Second Striker,B. Dortmund U19,-,in,Ghana;Germany;,0,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Ned Zelic,23,Defensive Midfield,QPR,£1.26m,out,Australia;Croatia;,1.26,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Marc Arnold,25,Attacking Midfield,Hertha BSC,?,out,Germany;,NA,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Marco Kurz,26,Centre-Back,FC Schalke 04,Loan,out,Germany;,0,1 Bundesliga,1995,1995/1996
Borussia Dortmund,Flemming Povlsen,28,Centre-Forward,Retired,-,out,Denmark;,0,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Stefan Effenberg,26,Central Midfield,Fiorentina,£3.42m,in,Germany;,3.42,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Jörgen Pettersson,20,Left Winger,Malmö FF,£1.58m,in,Sweden;,1.58,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Michael Sternkopf,25,Right Midfield,Bayern Munich,£720k,in,Germany;,0.72,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Max Huiberts,24,Left Winger,Roda JC,£585k,in,Netherlands;,0.585,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Dirk Wolf,22,Left Midfield,E. Frankfurt,£315k,in,Germany;,0.315,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Davor Krznaric,19,Attacking Midfield,TeBe Berlin,£45k,in,Croatia;,0.045,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Patrick Bauer,21,Goalkeeper,VfL Hamm/Sieg,?,in,Germany;,NA,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Michael Frontzeck,31,Left-Back,VfL Bochum,?,in,Germany;,NA,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Markus Hausweiler,19,Defensive Midfield,M'gladbach U19,-,in,Germany;,0,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Marcel Ketelaer,17,Left Midfield,M'gladbach U19,-,in,Germany;,0,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Thomas Eichin,28,Right-Back,1.FC Nuremberg,"End of loanJun 30, 1995",in,Germany;,0,1 Bundesliga,1995,1995/1996
Borussia Mönchengladbach,Heiko Herrlich,23,Centre-Forward,Bor. Dortmund,£4.95m,out,Germany;,4.95,1 Bundesliga,1995,1995/1996
