club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
FC Girondins Bordeaux,Hervé Alicarte,23,Sweeper,Montpellier,£2.97m,in,France;,2.97,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Ivan Vukomanovic,21,Defensive Midfield,FK Obilic,Free transfer,in,Serbia;,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Iván Pérez,22,Centre-Forward,Real Betis,?,in,Spain;,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Víctor Torres Mestre,27,Left-Back,Espanyol,?,in,Spain;,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Ali Benarbia,29,Attacking Midfield,Monaco,?,in,Algeria;,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Bruno Da Rocha,20,Midfielder,G. Bordeaux B,-,in,France;,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Pascal Feindouno,17,Right Winger,Bordeaux U19,-,in,Guinea;France;,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Marc Zanotti,23,Left Midfield,AS Nancy,"End of loanDec 31, 1998",in,France;,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Kaba Diawara,22,Centre-Forward,Stade Rennais,"End of loanJun 1, 1998",in,Guinea;France;,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Sylvain N'Diaye,22,Defensive Midfield,FC Martigues,"End of loanJun 30, 1998",in,Senegal;France;,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Kaba Diawara,23,Centre-Forward,Arsenal,£2.70m,out,Guinea;France;,2.7,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Ricardinho,22,Attacking Midfield,Corinthians,Free transfer,out,Brazil;Italy;,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Jean-Pierre Papin,34,Centre-Forward,Guingamp,?,out,France;,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Paulo Sérgio Gralak,28,Centre-Back,Istanbulspor,?,out,Brazil;,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Sylvain N'Diaye,22,Defensive Midfield,KAA Gent,?,out,Senegal;France;,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Peter Luccin,19,Defensive Midfield,Marseille,?,out,France;Martinique;,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Patrick Blondeau,30,Right-Back,Marseille,?,out,France;,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Marc Zanotti,23,Left Midfield,Saint-Étienne,Loan,out,France;,0,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Yannick Quesnel,24,Goalkeeper,Cannes,?,out,France;,NA,Ligue 1,1998,1998/1999
FC Girondins Bordeaux,Marc Zanotti,22,Left Midfield,AS Nancy,Loan,out,France;,0,Ligue 1,1998,1998/1999
AS Monaco,Sabri Lamouchi,26,Central Midfield,AJ Auxerre,£1.35m,in,France;Tunisia;,1.35,Ligue 1,1998,1998/1999
AS Monaco,Moussa N'Diaye,19,Right Winger,FC Istres,Free transfer,in,Senegal;,NA,Ligue 1,1998,1998/1999
AS Monaco,John Arne Riise,18,Left-Back,Aalesund,?,in,Norway;,NA,Ligue 1,1998,1998/1999
AS Monaco,Franck Gava,28,Left Midfield,Paris SG,?,in,France;,NA,Ligue 1,1998,1998/1999
AS Monaco,Pontus Farnerud,18,Central Midfield,Landskrona,?,in,Sweden;,NA,Ligue 1,1998,1998/1999
AS Monaco,Jean-Marie Aubry,29,Goalkeeper,LOSC Lille,?,in,France;,NA,Ligue 1,1998,1998/1999
AS Monaco,Wagneau Eloi,25,Centre-Forward,Lens,?,in,Haiti;France;,NA,Ligue 1,1998,1998/1999
AS Monaco,Samuel Monin,18,Goalkeeper,Unknown,?,in,Senegal;France;,NA,Ligue 1,1998,1998/1999
AS Monaco,Thierry Henry,21,Centre-Forward,Juventus,£11.25m,out,France;Guadeloupe;,11.25,Ligue 1,1998,1998/1999
AS Monaco,John Collins,30,Left Midfield,Everton,£3.38m,out,Scotland;,3.38,Ligue 1,1998,1998/1999
AS Monaco,Ali Benarbia,29,Attacking Midfield,G. Bordeaux,?,out,Algeria;,NA,Ligue 1,1998,1998/1999
AS Monaco,Muhamed Konjic,28,Centre-Back,Coventry,?,out,Bosnia-Herzegovina;,NA,Ligue 1,1998,1998/1999
AS Monaco,Stéphane Carnot,25,Attacking Midfield,AJ Auxerre,?,out,France;,NA,Ligue 1,1998,1998/1999
AS Monaco,Ali Lukunku,22,Centre-Forward,Standard Liège,?,out,DR Congo;France;,NA,Ligue 1,1998,1998/1999
AS Monaco,Japhet N'Doram,32,Centre-Forward,Retired,-,out,Chad;,0,Ligue 1,1998,1998/1999
AS Monaco,Éric Di Meco,34,Left-Back,Retired,-,out,France;,0,Ligue 1,1998,1998/1999
Olympique Marseille,Florian Maurice,24,Centre-Forward,Paris SG,£5.40m,in,France;,5.4,Ligue 1,1998,1998/1999
Olympique Marseille,Cheriffe Maman-Touré,20,Midfielder,1.FC Nuremberg,Free transfer,in,Togo;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Robert Pirès,24,Left Midfield,FC Metz,Free transfer,in,France;Portugal;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Cédric Mouret,19,Attacking Midfield,Cannes,?,in,France;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Edson Miolo,21,Left-Back,Sport Recife,?,in,Brazil;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Alberto Malusci,26,Sweeper,Foggia,?,in,Italy;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Peter Luccin,19,Defensive Midfield,G. Bordeaux,?,in,France;Martinique;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Tchiressoua Guel,22,Central Midfield,ASEC Mimosas,?,in,Cote d'Ivoire;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Daniel Bravo,35,Defensive Midfield,Olympique Lyon,?,in,France;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Patrick Blondeau,30,Right-Back,G. Bordeaux,?,in,France;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Eduardo Berizzo,28,Centre-Back,River Plate,?,in,Argentina;Italy;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Jocelyn Gourvennec,26,Attacking Midfield,FC Nantes,?,in,France;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Titi Camara,24,Centre-Forward,Lens,?,in,Guinea;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Jacques Abardonado,20,Centre-Back,Marseille B,-,in,France;,0,Ligue 1,1998,1998/1999
Olympique Marseille,Xavier Gravelaine,30,Centre-Forward,Montpellier,"End of loanJan 4, 1999",in,France;,0,Ligue 1,1998,1998/1999
Olympique Marseille,Djamel Belmadi,23,Right Midfield,Cannes,"End of loanMay 1, 1999",in,Algeria;France;,0,Ligue 1,1998,1998/1999
Olympique Marseille,Martial Robin,20,Left-Back,FC Martigues,"End of loanJun 30, 1998",in,France;,0,Ligue 1,1998,1998/1999
Olympique Marseille,Bobo Balde,22,Centre-Back,Mulhouse S-A,"End of loanJun 30, 1998",in,Guinea;France;,0,Ligue 1,1998,1998/1999
Olympique Marseille,Andreas Köpke,36,Goalkeeper,1.FC Nuremberg,Free transfer,out,Germany;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Xavier Gravelaine,29,Centre-Forward,Montpellier,Loan,out,France;,0,Ligue 1,1998,1998/1999
Olympique Marseille,Yannick Fischer,23,Centre-Back,FC Lorient,Loan,out,France;,0,Ligue 1,1998,1998/1999
Olympique Marseille,Serge Blanc,25,Left-Back,Olympique Lyon,Free transfer,out,France;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Olivier Echouafni,25,Defensive Midfield,R. Strasbourg,Free transfer,out,France;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Claude Makélélé,25,Defensive Midfield,Celta de Vigo,Free transfer,out,France;DR Congo;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Ludovic Asuar,21,Defensive Midfield,FC Metz,Free transfer,out,France;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Bobo Balde,22,Centre-Back,Cannes,Loan,out,Guinea;France;,0,Ligue 1,1998,1998/1999
Olympique Marseille,Djamel Belmadi,22,Right Midfield,Cannes,Loan,out,Algeria;France;,0,Ligue 1,1998,1998/1999
Olympique Marseille,Patrick Colleter,33,Left-Back,Southampton,?,out,France;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Teddy Bertin,28,Centre-Back,R. Strasbourg,?,out,France;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Alberto Malusci,26,Sweeper,Cosenza,?,out,Italy;,NA,Ligue 1,1998,1998/1999
Olympique Marseille,Xavier Gravelaine,30,Centre-Forward,Paris SG,?,out,France;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,Shabani Nonda,21,Centre-Forward,FC Zürich,£5.40m,in,DR Congo;France;,5.4,Ligue 1,1998,1998/1999
Stade Rennais FC,Christophe Le Roux,29,Right Midfield,FC Nantes,Free transfer,in,France;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,Cédric Bardon,21,Central Midfield,Olympique Lyon,Free transfer,in,France;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,Dominique Arribagé,27,Centre-Back,Toulouse,?,in,France;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,Édouard Cissé,20,Defensive Midfield,Paris SG,Loan,in,France;Senegal;,0,Ligue 1,1998,1998/1999
Stade Rennais FC,Jean-Luc Dogon,30,Centre-Back,R. Strasbourg,?,in,France;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,Christophe Revault,26,Goalkeeper,Paris SG,?,in,France;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,David Sommeil,23,Centre-Back,SM Caen,?,in,Guadeloupe;France;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,Ronan Salaün,29,Midfielder,Toulouse,?,in,France;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,Fabrice Fernandes,18,Left Winger,Rennes B,-,in,France;,0,Ligue 1,1998,1998/1999
Stade Rennais FC,Anthony Réveillère,18,Right-Back,Rennes B,-,in,France;,0,Ligue 1,1998,1998/1999
Stade Rennais FC,David Merdy,24,Forward,ASOA Valence,"End of loanJun 30, 1998",in,France;,0,Ligue 1,1998,1998/1999
Stade Rennais FC,Mikaël Silvestre,20,Centre-Back,Inter,£6.30m,out,France;Guadeloupe;,6.3,Ligue 1,1998,1998/1999
Stade Rennais FC,Ousmane Dabo,21,Defensive Midfield,Inter,£1.39m,out,France;Senegal;,1.39,Ligue 1,1998,1998/1999
Stade Rennais FC,Elie Kroupi,19,Centre-Forward,ASOA Valence,Loan,out,Cote d'Ivoire;France;,0,Ligue 1,1998,1998/1999
Stade Rennais FC,Jean-Claude Darcheville,22,Centre-Forward,Nottm Forest,Loan,out,French Guiana;France;,0,Ligue 1,1998,1998/1999
Stade Rennais FC,Mickaël Buzaré,22,Right-Back,Stade Lavallois,Free transfer,out,France;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,Marco Di Costanzo,24,Forward,H. Beer Sheva,?,out,Italy;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,Pascal Bédrossian,23,Left Midfield,FC Lorient,?,out,France;Armenia;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,Loïc Lambert,31,Defensive Midfield,ASOA Valence,?,out,France;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,David Merdy,24,Forward,ES Wasquehal,?,out,France;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,Laurent Viaud,29,Defensive Midfield,CF Extremadura,?,out,France;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,Saliou Lassissi,19,Centre-Back,Sampdoria,?,out,Cote d'Ivoire;France;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,Pierre Maroselli,31,Defender,AC Ajaccio,?,out,France;,NA,Ligue 1,1998,1998/1999
Stade Rennais FC,Goran Pandurovic,34,Goalkeeper,Retired,-,out,Serbia;,0,Ligue 1,1998,1998/1999
Stade Rennais FC,Kaba Diawara,22,Centre-Forward,G. Bordeaux,"End of loanJun 1, 1998",out,Guinea;France;,0,Ligue 1,1998,1998/1999
AJ Auxerre,Amdy Fayé,21,Defensive Midfield,Fréjus-St-Raph.,Free transfer,in,Senegal;France;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Djibril Cissé,16,Centre-Forward,Nîmes Ol. U19,Free transfer,in,France;Cote d'Ivoire;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Tomasz Klos,25,Centre-Back,LKS Lodz,?,in,Poland;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Marcin Kuzba,21,Centre-Forward,Górnik Zabrze,?,in,Poland;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Oumar Dieng,25,Centre-Back,Sampdoria,?,in,France;Senegal;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Pedro Reyes,25,Centre-Back,Colo Colo,?,in,Chile;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Stéphane Carnot,25,Attacking Midfield,Monaco,?,in,France;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Gérald Baticle,28,Centre-Forward,R. Strasbourg,?,in,France;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Jean-Joël Perrier-Doumbé,19,Right-Back,AJ Auxerre B,-,in,Cameroon;France;,0,Ligue 1,1998,1998/1999
AJ Auxerre,Olivier Kapo,17,Attacking Midfield,AJ Auxerre B,-,in,France;Cote d'Ivoire;,0,Ligue 1,1998,1998/1999
AJ Auxerre,David Vandenbossche,17,Midfielder,AJ Auxerre B,-,in,France;,0,Ligue 1,1998,1998/1999
AJ Auxerre,Abdelhafid Tasfaout,29,Attacking Midfield,Guingamp,"End of loanJun 30, 1998",in,Algeria;,0,Ligue 1,1998,1998/1999
AJ Auxerre,Alexandre Dujeux,22,Centre-Back,AS Red Star 93,"End of loanJun 30, 1998",in,France;,0,Ligue 1,1998,1998/1999
AJ Auxerre,Ronan Le Crom,23,Goalkeeper,ASOA Valence,"End of loanJun 30, 1998",in,France;,0,Ligue 1,1998,1998/1999
AJ Auxerre,Stéphane Guivarc'h,27,Centre-Forward,Newcastle,£3.60m,out,France;,3.6,Ligue 1,1998,1998/1999
AJ Auxerre,Sabri Lamouchi,26,Central Midfield,Monaco,£1.35m,out,France;Tunisia;,1.35,Ligue 1,1998,1998/1999
AJ Auxerre,Alain Goma,25,Centre-Back,Paris SG,Free transfer,out,France;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Awudu Issaka,19,Attacking Midfield,1860 München II,Free transfer,out,Ghana;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Lilian Compan,21,Centre-Forward,LB Châteauroux,Loan,out,France;,0,Ligue 1,1998,1998/1999
AJ Auxerre,Kwami Hodouto,24,Right-Back,AS Red Star 93,Loan,out,Togo;,0,Ligue 1,1998,1998/1999
AJ Auxerre,Franck Silvestre,31,Centre-Back,Montpellier,?,out,France;Guadeloupe;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Yann Lachuer,25,Attacking Midfield,Paris SG,?,out,France;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Lionel Charbonnier,31,Goalkeeper,Rangers,?,out,France;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Franck Rabarivony,27,Left-Back,Real Oviedo,?,out,Madagascar;France;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Antoine Sibierski,23,Attacking Midfield,FC Nantes,?,out,France;Poland;,NA,Ligue 1,1998,1998/1999
AJ Auxerre,Fabrice Lepaul,21,Left Winger,Saint-Étienne,?,out,France;,NA,Ligue 1,1998,1998/1999
FC Metz,Sébastien Schemmel,23,Left-Back,AS Nancy,Free transfer,in,France;,NA,Ligue 1,1998,1998/1999
FC Metz,Stéphane Boulila,23,Central Midfield,Le Mans UC 72,Free transfer,in,France;,NA,Ligue 1,1998,1998/1999
FC Metz,Gunther Van Handenhoven,19,Left Winger,KAA Gent,Free transfer,in,Belgium;,NA,Ligue 1,1998,1998/1999
