club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Borussia Dortmund,Mladen Petric,26,Centre-Forward,FC Basel,£3.15m,in,Croatia;Switzerland;,3.15,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Jakub Blaszczykowski,21,Right Winger,Wisla Kraków,£2.75m,in,Poland;,2.75,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Antonio Rukavina,23,Right-Back,Partizan,£2.07m,in,Serbia;,2.07,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Diego Klimowicz,32,Centre-Forward,VfL Wolfsburg,£1.35m,in,Argentina;Spain;,1.35,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Marc Ziegler,31,Goalkeeper,Saarbrücken,£225k,in,Germany;,0.225,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Alexander Bade,37,Goalkeeper,SC Paderborn,£90k,in,Germany;,0.09,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Giovanni Federico,26,Attacking Midfield,Karlsruher SC,Free transfer,in,Italy;Germany;,NA,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Mats Hummels,19,Centre-Back,Bayern Munich,Loan,in,Germany;,0,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Robert Kovac,33,Centre-Back,Juventus,Free transfer,in,Croatia;,NA,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Daniel Gordon,22,Centre-Back,B. Dortmund II,-,in,Jamaica;Germany;,0,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Delron Buckley,29,Left Winger,FC Basel,"End of loanJun 30, 2007",in,South Africa;Germany;,0,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Ebi Smolarek,26,Centre-Forward,Racing,£4.05m,out,Poland;Netherlands;,4.05,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Steven Pienaar,25,Left Winger,Everton,Loan fee:£450k,out,South Africa;,0.45,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Matthew Amoah,26,Centre-Forward,NAC Breda,£162k,out,Ghana;,0.162,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Nuri Sahin,18,Defensive Midfield,Feyenoord,Loan fee:£90k,out,Turkey;Germany;,0.09,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Kosi Saka,21,Defensive Midfield,Hamburger SV II,Free transfer,out,DR Congo;Germany;,NA,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Christoph Metzelder,26,Centre-Back,Real Madrid,Free transfer,out,Germany;,NA,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Sören Pirson,21,Goalkeeper,RW Essen,Free transfer,out,Germany;,NA,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Lars Ricken,31,Attacking Midfield,B. Dortmund II,-,out,Germany;,0,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Bernd Meier,35,Goalkeeper,Retired,-,out,Germany;,0,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Uwe Hünemeier,21,Centre-Back,B. Dortmund II,-,out,Germany;,0,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Arturo Vidal,20,Central Midfield,Colo Colo,£4.68m,in,Chile;,4.68,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Theofanis Gekas,27,Centre-Forward,VfL Bochum,£4.23m,in,Greece;,4.23,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Manuel Friedrich,27,Centre-Back,1.FSV Mainz 05,£2.25m,in,Germany;,2.25,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Lukas Sinkiewicz,21,Defensive Midfield,1. FC Köln,£1.44m,in,Germany;,1.44,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Ricardo Faty,20,Defensive Midfield,AS Roma,Loan fee:£540k,in,Senegal;France;,0.54,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Vratislav Gresko,29,Left-Back,1.FC Nuremberg,Free transfer,in,Slovakia;,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Dmitri Bulykin,27,Centre-Forward,Dinamo Moscow,Free transfer,in,Russia;,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Hans Sarpei,31,Left-Back,VfL Wolfsburg,Free transfer,in,Ghana;Germany;,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Erik Domaschke,21,Goalkeeper,Leverkusen II,-,in,Germany;,0,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Sascha Dum,20,Left Midfield,Alem. Aachen,"End of loanJun 30, 2007",in,Germany;,0,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Juan,28,Centre-Back,AS Roma,£5.67m,out,Brazil;,5.67,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Fredrik Stenman,24,Centre-Back,FC Groningen,£720k,out,Sweden;,0.72,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Michal Papadopulos,22,Centre-Forward,Energie Cottbus,Loan fee:£153k,out,Czech Republic;Greece;,0.153,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Alexander Meyer,23,Left-Back,MSV Duisburg,£135k,out,Germany;,0.135,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Ahmed Madouni,26,Centre-Back,Al Gharafa,Free transfer,out,Algeria;France;,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Marko Babic,26,Left Midfield,Real Betis,Free transfer,out,Croatia;,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Pierre De Wit,19,Central Midfield,VfL Osnabrück,Loan,out,Germany;,0,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Assimiou Touré,19,Centre-Back,VfL Osnabrück,Loan,out,Togo;Germany;,0,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Andrii Voronin,27,Second Striker,Liverpool,Free transfer,out,Ukraine;,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Hans Jörg Butt,33,Goalkeeper,Benfica,Free transfer,out,Germany;,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Athirson,30,Left Midfield,Botafogo,Free transfer,out,Brazil;Italy;,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Roque Júnior,30,Centre-Back,Without Club,-,out,Brazil;,0,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Ricardo Faty,21,Defensive Midfield,AS Roma,"End of loanJan 24, 2008",out,Senegal;France;,0,1 Bundesliga,2007,2007/2008
Bayern Munich,Franck Ribéry,24,Left Winger,Marseille,£27.00m,in,France;,27,1 Bundesliga,2007,2007/2008
Bayern Munich,Miroslav Klose,29,Centre-Forward,Werder Bremen,£13.50m,in,Germany;Poland;,13.5,1 Bundesliga,2007,2007/2008
Bayern Munich,Marcell Jansen,21,Left-Back,Bor. M'gladbach,£12.60m,in,Germany;,12.6,1 Bundesliga,2007,2007/2008
Bayern Munich,Breno,18,Centre-Back,São Paulo,£10.80m,in,Brazil;,10.8,1 Bundesliga,2007,2007/2008
Bayern Munich,Luca Toni,30,Centre-Forward,Fiorentina,£9.90m,in,Italy;,9.9,1 Bundesliga,2007,2007/2008
Bayern Munich,José Sosa,22,Central Midfield,Estudiantes,£8.10m,in,Argentina;,8.1,1 Bundesliga,2007,2007/2008
Bayern Munich,Jan Schlaudraff,23,Second Striker,Alem. Aachen,£1.08m,in,Germany;,1.08,1 Bundesliga,2007,2007/2008
Bayern Munich,Zé Roberto,32,Left Midfield,Nacional,Loan fee:£900k,in,Brazil;Germany;,0.9,1 Bundesliga,2007,2007/2008
Bayern Munich,Hamit Altintop,24,Right Midfield,FC Schalke 04,Free transfer,in,Turkey;Germany;,NA,1 Bundesliga,2007,2007/2008
Bayern Munich,Sandro Wagner,19,Centre-Forward,FC Bayern II,-,in,Germany;,0,1 Bundesliga,2007,2007/2008
Bayern Munich,Julio dos Santos,24,Central Midfield,UD Almería,"End of loanDec 1, 2007",in,Paraguay;Spain;,0,1 Bundesliga,2007,2007/2008
Bayern Munich,Toni Kroos,17,Central Midfield,FC Bayern U19,-,in,Germany;,0,1 Bundesliga,2007,2007/2008
Bayern Munich,Julio dos Santos,24,Central Midfield,VfL Wolfsburg,"End of loanJun 30, 2007",in,Paraguay;Spain;,0,1 Bundesliga,2007,2007/2008
Bayern Munich,Owen Hargreaves,26,Defensive Midfield,Man Utd,£22.50m,out,England;Canada;,22.5,1 Bundesliga,2007,2007/2008
Bayern Munich,Roy Makaay,32,Centre-Forward,Feyenoord,£4.50m,out,Netherlands;,4.5,1 Bundesliga,2007,2007/2008
Bayern Munich,Roque Santa Cruz,25,Centre-Forward,Blackburn,£4.50m,out,Paraguay;Spain;,4.5,1 Bundesliga,2007,2007/2008
Bayern Munich,Julio dos Santos,24,Central Midfield,UD Almería,Loan fee:£855k,out,Paraguay;Spain;,0.855,1 Bundesliga,2007,2007/2008
Bayern Munich,Valérien Ismaël,32,Centre-Back,Hannover 96,£180k,out,France;Guadeloupe;,0.18,1 Bundesliga,2007,2007/2008
Bayern Munich,Ali Karimi,28,Attacking Midfield,Qatar SC,Free transfer,out,Iran;,NA,1 Bundesliga,2007,2007/2008
Bayern Munich,Claudio Pizarro,28,Centre-Forward,Chelsea,Free transfer,out,Peru;Italy;,NA,1 Bundesliga,2007,2007/2008
Bayern Munich,Andreas Görlitz,25,Right-Back,Karlsruher SC,Loan,out,Germany;,0,1 Bundesliga,2007,2007/2008
Bayern Munich,Mats Hummels,19,Centre-Back,Bor. Dortmund,Loan,out,Germany;,0,1 Bundesliga,2007,2007/2008
Bayern Munich,Hasan Salihamidzic,30,Right Midfield,Juventus,Free transfer,out,Bosnia-Herzegovina;Germany;,NA,1 Bundesliga,2007,2007/2008
Bayern Munich,Julio dos Santos,24,Central Midfield,Grêmio,Loan,out,Paraguay;Spain;,0,1 Bundesliga,2007,2007/2008
