club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Cambuur-Leeuwarden bvo,Mischa Rook,26,Left Midfield,Dordrecht'90,Free transfer,in,Netherlands;,NA,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Robin Nelisse,21,Centre-Forward,Feyenoord,Loan,in,Curacao;Netherlands;,0,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Raymond de Waard,26,Left Winger,Excelsior,?,in,Netherlands;,NA,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Kenneth Goudmijn,28,Right Winger,Haarlem,?,in,Netherlands;Suriname;,NA,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Reinder Hendriks,26,Centre-Back,Willem II,Loan,in,Netherlands;,0,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Rob Alflen,31,Defensive Midfield,Heracles Almelo,?,in,Netherlands;,NA,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Rob Hilbers,28,Goalkeeper,FC Volendam,?,in,Netherlands;South Africa;,NA,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Erik Tammer,30,Centre-Forward,Sparta R.,?,in,Netherlands;,NA,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Dennis Scharrenburg,20,Midfielder,FC Utrecht,Loan,in,Netherlands;,0,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Raymond de Waard,26,Left Winger,Norwich,£203k,out,Netherlands;,0.203,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Fuat Usta,27,Central Midfield,Sparta R.,Free transfer,out,Turkey;Netherlands;,NA,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Marinus Dijkhuizen,27,Centre-Forward,FC Utrecht,Free transfer,out,Netherlands;,NA,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,René van Rijswijk,28,Right Winger,NEC Nijmegen,Free transfer,out,Netherlands;,NA,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,René Jansen,27,Goalkeeper,Eindhoven,?,out,Netherlands;,NA,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Roy Hendriksen,30,Centre-Back,Veendam,?,out,Netherlands;,NA,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Twan Scheepers,28,Centre-Forward,Lommel SK,,out,Netherlands;,NA,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Richard Elzinga,30,Right-Back,Sparta R.,,out,Netherlands;,NA,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Richard Beekink,27,Midfielder,RKC Waalwijk,"End of loanJun 30, 1999",out,Netherlands;,0,Eredivisie,1999,1999/2000
Cambuur-Leeuwarden bvo,Kenan Durmusoglu,26,Defensive Midfield,AZ Alkmaar,"End of loanJun 1, 1999",out,Turkey;Netherlands;,0,Eredivisie,1999,1999/2000
