club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Feyenoord Rotterdam,Steven Berghuis,25,Right Winger,Watford,£5.85m,in,Netherlands;,5.85,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Ridgeciano Haps,24,Left-Back,AZ Alkmaar,£5.40m,in,Netherlands;Suriname;,5.4,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Jeremiah St. Juste,20,Centre-Back,Heerenveen,£4.32m,in,Netherlands;St. Kitts & Nevis;,4.32,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Sofyan Amrabat,20,Central Midfield,FC Utrecht,£3.60m,in,Morocco;Netherlands;,3.6,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Sam Larsson,24,Left Winger,Heerenveen,£3.60m,in,Sweden;,3.6,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Jean-Paul Boëtius,23,Attacking Midfield,FC Basel,£1.35m,in,Netherlands;Suriname;,1.35,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Robin van Persie,34,Centre-Forward,Fenerbahce,Free transfer,in,Netherlands;,NA,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Kevin Diks,20,Right-Back,Fiorentina,Loan,in,Netherlands;Indonesia;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Tyrell Malacia,17,Left-Back,Feyenoord U19,-,in,Netherlands;Curacao;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Calvin Verdonk,21,Left-Back,NEC Nijmegen,"End of loanJun 30, 2018",in,Netherlands;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Ramón ten Hove,19,Goalkeeper,Feyenoord U19,-,in,Netherlands;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Mats Knoester,18,Centre-Back,Feyenoord U19,-,in,Netherlands;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Dylan Vente,18,Centre-Forward,Feyenoord U19,-,in,Netherlands;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Calvin Verdonk,20,Left-Back,PEC Zwolle,"End of loanJun 30, 2017",in,Netherlands;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Warner Hahn,25,Goalkeeper,Excelsior,"End of loanJun 30, 2017",in,Netherlands;Suriname;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Jari Schuurman,20,Attacking Midfield,Willem II,"End of loanJun 30, 2017",in,Netherlands;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Rick Karsdorp,22,Right-Back,AS Roma,£14.40m,out,Netherlands;,14.4,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Terence Kongolo,23,Centre-Back,Monaco,£13.50m,out,Netherlands;DR Congo;,13.5,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Eljero Elia,30,Left Winger,Basaksehir,£990k,out,Netherlands;Suriname;,0.99,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Lucas Woudenberg,23,Left-Back,Heerenveen,£630k,out,Netherlands;,0.63,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Warner Hahn,25,Goalkeeper,Heerenveen,£450k,out,Netherlands;Suriname;,0.45,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Pär Hansson,31,Goalkeeper,Helsingborg,Free transfer,out,Sweden;,NA,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Wessel Dammers,22,Centre-Back,Fortuna Sittard,Free transfer,out,Netherlands;,NA,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Jari Schuurman,20,Attacking Midfield,NEC Nijmegen,Loan,out,Netherlands;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Miquel Nelom,27,Left-Back,Sparta R.,Loan,out,Netherlands;Suriname;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Marko Vejinović,27,Defensive Midfield,AZ Alkmaar,Loan,out,Netherlands;Serbia;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Gustavo Hamer,20,Central Midfield,FC Dordrecht,Loan,out,Netherlands;Brazil;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Simon Gustafson,22,Attacking Midfield,Roda JC,Loan,out,Sweden;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Calvin Verdonk,20,Left-Back,NEC Nijmegen,Loan,out,Netherlands;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Kenneth Vermeer,32,Goalkeeper,Club Brugge,Loan,out,Netherlands;Suriname;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Mo El Hankouri,20,Left Winger,Willem II,Loan,out,Morocco;Netherlands;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Michiel Kramer,29,Centre-Forward,Without Club,-,out,Netherlands;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Dirk Kuyt,36,Right Winger,Retired,-,out,Netherlands;,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Steven Berghuis,25,Right Winger,Watford,"End of loanJun 30, 2017",out,Netherlands;,0,Eredivisie,2017,2017/2018
Ajax Amsterdam,Maximilian Wöber,19,Centre-Back,Rapid Vienna,£7.29m,in,Austria;,7.29,Eredivisie,2017,2017/2018
Ajax Amsterdam,Rasmus Kristensen,20,Right-Back,FC Midtjylland,£4.95m,in,Denmark;,4.95,Eredivisie,2017,2017/2018
Ajax Amsterdam,Nicolás Tagliafico,25,Left-Back,Independiente,£3.60m,in,Argentina;Italy;,3.6,Eredivisie,2017,2017/2018
Ajax Amsterdam,Luis Manuel Orejuela,21,Right-Back,Deportivo Cali,£3.29m,in,Colombia;,3.29,Eredivisie,2017,2017/2018
