club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Borussia Dortmund,Márcio Amoroso,26,Centre-Forward,AC Parma,£22.95m,in,Brazil;Italy;,22.95,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Jan Koller,28,Centre-Forward,RSC Anderlecht,£9.45m,in,Czech Republic;,9.45,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Ewerthon,20,Centre-Forward,Corinthians,£6.39m,in,Brazil;Spain;,6.39,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Sebastian Kehl,21,Defensive Midfield,SC Freiburg,£2.88m,in,Germany;,2.88,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Evanilson,25,Right-Back,AC Parma,Loan fee:£900k,in,Brazil;,0.9,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Guy Demel,20,Right-Back,Arsenal,£270k,in,Cote d'Ivoire;France;,0.27,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Ahmed Madouni,20,Centre-Back,Montpellier,Free transfer,in,Algeria;France;,NA,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Léandro,24,Left Midfield,Atlético-MG,Loan,in,Brazil;,0,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Florian Kringe,18,Central Midfield,B. Dortmund II,-,in,Germany;,0,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Evanilson,25,Right-Back,AC Parma,£15.30m,out,Brazil;,15.3,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Christian Nerlinger,28,Defensive Midfield,Rangers,£2.70m,out,Germany;,2.7,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Fredi Bobic,30,Centre-Forward,Bolton,Loan fee:£450k,out,Germany;,0.45,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Victor Ikpeba,28,Centre-Forward,Real Betis,Loan fee:£405k,out,Nigeria;,0.405,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Conor Casey,20,Centre-Forward,Hannover 96,Loan fee:£180k,out,United States;,0.18,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Wolfgang de Beer,37,Goalkeeper,Retired,-,out,Germany;,0,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Alfred Nijhuis,35,Centre-Back,Retired,-,out,Netherlands;,0,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Sead Kapetanovic,29,Right Midfield,Without Club,-,out,Bosnia-Herzegovina;,0,1 Bundesliga,2001,2001/2002
Bayern Munich,Claudio Pizarro,22,Centre-Forward,Werder Bremen,£7.38m,in,Peru;Italy;,7.38,1 Bundesliga,2001,2001/2002
Bayern Munich,Robert Kovac,27,Centre-Back,Bay. Leverkusen,£6.75m,in,Croatia;,6.75,1 Bundesliga,2001,2001/2002
Bayern Munich,Niko Kovac,29,Defensive Midfield,Hamburger SV,£4.95m,in,Croatia;,4.95,1 Bundesliga,2001,2001/2002
