club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
PSV Eindhoven,Tom Van Mol,18,Left-Back,Anderlecht U19,Free transfer,in,Belgium;,NA,Eredivisie,1991,1991/1992
PSV Eindhoven,Wim Kieft,28,Centre-Forward,G. Bordeaux,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
PSV Eindhoven,Wim de Ron,21,Goalkeeper,VV Dinteloord,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
PSV Eindhoven,Adri van Tiggelen,34,Left-Back,RSC Anderlecht,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
PSV Eindhoven,François Gesthuizen,18,Right Midfield,PSV U19,-,in,Netherlands;,0,Eredivisie,1991,1991/1992
PSV Eindhoven,Ernest Faber,19,Centre-Back,NEC Nijmegen,"End of loanJun 30, 1991",in,Netherlands;,0,Eredivisie,1991,1991/1992
PSV Eindhoven,John Bosman,26,Centre-Forward,RSC Anderlecht,£810k,out,Netherlands;,0.81,Eredivisie,1991,1991/1992
PSV Eindhoven,Geoffrey Prommayon,19,Right-Back,Eindhoven,Loan,out,Thailand;Netherlands;,0,Eredivisie,1991,1991/1992
PSV Eindhoven,Ernest Faber,19,Centre-Back,Sparta R.,Loan,out,Netherlands;,0,Eredivisie,1991,1991/1992
PSV Eindhoven,Adick Koot,27,Centre-Back,Cannes,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
PSV Eindhoven,Raymond Beerens,19,Midfielder,RKC Waalwijk,Loan,out,Netherlands;,0,Eredivisie,1991,1991/1992
PSV Eindhoven,Jozef Chovanec,31,Central Midfield,Sparta Praha,?,out,Czech Republic;,NA,Eredivisie,1991,1991/1992
PSV Eindhoven,Jan Nederburgh,33,Goalkeeper,Telstar,,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Ajax Amsterdam,John van Loen,26,Centre-Forward,RSC Anderlecht,£818k,in,Netherlands;,0.818,Eredivisie,1991,1991/1992
Ajax Amsterdam,Alfons Groenendijk,27,Defensive Midfield,Roda JC,£612k,in,Netherlands;,0.612,Eredivisie,1991,1991/1992
Ajax Amsterdam,Rob Alflen,23,Defensive Midfield,FC Utrecht,£410k,in,Netherlands;,0.41,Eredivisie,1991,1991/1992
Ajax Amsterdam,Johnny Hansen,25,Defensive Midfield,Odense BK,£286k,in,Denmark;,0.286,Eredivisie,1991,1991/1992
Ajax Amsterdam,Dan Petersen,19,Centre-Forward,Odense BK,?,in,Denmark;,NA,Eredivisie,1991,1991/1992
Ajax Amsterdam,Edgar Davids,18,Central Midfield,Ajax U19,-,in,Netherlands;Suriname;,0,Eredivisie,1991,1991/1992
Ajax Amsterdam,Richard Witschge,21,Central Midfield,FC Barcelona,£3.27m,out,Netherlands;,3.27,Eredivisie,1991,1991/1992
Ajax Amsterdam,Jan Wouters,31,Defensive Midfield,Bayern Munich,£900k,out,Netherlands;,0.9,Eredivisie,1991,1991/1992
Ajax Amsterdam,Ronald de Boer,21,Right Winger,FC Twente,Loan,out,Netherlands;,0,Eredivisie,1991,1991/1992
Ajax Amsterdam,Pál Fischer,25,Centre-Forward,Ferencváros,"End of loanJun 30, 1991",out,Hungary;,0,Eredivisie,1991,1991/1992
FC Groningen,Joop Gall,27,Defender,Heerenveen,£82k,in,Netherlands;,0.082,Eredivisie,1991,1991/1992
FC Groningen,Andrey Zygmantovich,28,Central Midfield,Dinamo Minsk,Free transfer,in,Belarus;,NA,Eredivisie,1991,1991/1992
FC Groningen,Martin Drent,21,Centre-Forward,GVAV Rapiditas,Free transfer,in,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Groningen,Elzo Maat,20,Forward,Emmen,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Groningen,Patrick Kraak,19,Midfielder,Unknown,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Groningen,Ronald Goosensen,20,Midfielder,Heerenveen,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Groningen,Harry Sinkgraven,25,Defender,Cambuur L.,"End of loanJun 30, 1991",in,Netherlands;,0,Eredivisie,1991,1991/1992
FC Groningen,Theo ten Caat,26,Attacking Midfield,Aberdeen FC,£409k,out,Netherlands;,0.409,Eredivisie,1991,1991/1992
FC Groningen,Harry Sinkgraven,25,Defender,Cambuur L.,£41k,out,Netherlands;,0.041,Eredivisie,1991,1991/1992
FC Groningen,Richard Elzinga,21,Right-Back,Cambuur L.,,out,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Utrecht,Willem van der Ark,28,Centre-Forward,Aberdeen FC,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Utrecht,Jan Oosterhuis,27,Midfielder,FC Wageningen,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Utrecht,Marcel van der Net,26,Sweeper,SVV,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Utrecht,Jerry Cooke,28,Forward,SVV,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Utrecht,Robert Wijnands,19,Centre-Back,FC Utrecht U19,-,in,Netherlands;,0,Eredivisie,1991,1991/1992
FC Utrecht,Ferdi Vierklau,18,Right-Back,FC Utrecht U19,-,in,Netherlands;Suriname;,0,Eredivisie,1991,1991/1992
FC Utrecht,Rob Alflen,23,Defensive Midfield,Ajax,£410k,out,Netherlands;,0.41,Eredivisie,1991,1991/1992
FC Utrecht,Robert van der Weert,21,Centre-Forward,FC Wageningen,Loan,out,Netherlands;,0,Eredivisie,1991,1991/1992
FC Utrecht,Gijs Steinmann,30,Defender,Heracles,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Vitesse Arnhem,Abe Knoop,27,Goalkeeper,Neptunus,?,in,Netherlands;Curacao;,NA,Eredivisie,1991,1991/1992
Vitesse Arnhem,Dennis Krijgsman,18,Attacking Midfield,sv ARC,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
Vitesse Arnhem,Huub Loeffen,19,Centre-Forward,FC Zwolle,"End of loanJun 30, 1991",in,Netherlands;,0,Eredivisie,1991,1991/1992
Vitesse Arnhem,Hans Visser,24,Forward,MVV Maastricht,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Vitesse Arnhem,Frans Thijssen,39,Central Midfield,Retired,-,out,Netherlands;,0,Eredivisie,1991,1991/1992
FC Twente Enschede,Ruud Kool,24,Midfielder,AZ Alkmaar,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Twente Enschede,Ronald de Boer,21,Right Winger,Ajax,Loan,in,Netherlands;,0,Eredivisie,1991,1991/1992
FC Twente Enschede,Jan van Rabenswaay,19,Forward,Unknown,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Twente Enschede,Husref Musemic,29,Centre-Forward,FK Sarajevo,?,in,Bosnia-Herzegovina;,NA,Eredivisie,1991,1991/1992
FC Twente Enschede,Orlando Trustfull,21,Defensive Midfield,SVV/Dordrecht,?,in,Netherlands;Suriname;,NA,Eredivisie,1991,1991/1992
FC Twente Enschede,Eric van Rossum,29,Centre-Back,Plymouth,"End of loanMay 1, 1992",in,Netherlands;,0,Eredivisie,1991,1991/1992
FC Twente Enschede,Marco Roelofsen,22,Central Midfield,FC Zwolle,"End of loanJun 1, 1991",in,Netherlands;,0,Eredivisie,1991,1991/1992
FC Twente Enschede,Michael Dikken,23,Left-Back,MVV Maastricht,"End of loanJun 30, 1991",in,Netherlands;,0,Eredivisie,1991,1991/1992
FC Twente Enschede,Marco Roelofsen,22,Central Midfield,Heerenveen,£113k,out,Netherlands;,0.113,Eredivisie,1991,1991/1992
FC Twente Enschede,Marco Kamerling,20,Forward,Unknown,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Twente Enschede,Berthil ter Avest,20,Left Midfield,Roda JC,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Twente Enschede,Michael Dikken,23,Left-Back,Heracles,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Twente Enschede,Eric van Rossum,28,Centre-Back,Plymouth,Loan,out,Netherlands;,0,Eredivisie,1991,1991/1992
FC Twente Enschede,Claus Nielsen,27,Centre-Forward,Bröndby IF,?,out,Denmark;,NA,Eredivisie,1991,1991/1992
FC Twente Enschede,Miquel Calomarde Ranieri,20,Midfielder,Unknown,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,David Nascimento,25,Centre-Back,Vitória Setúbal,Free transfer,in,Portugal;Cape Verde;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,Raymond Beerens,19,Midfielder,PSV Eindhoven,Loan,in,Netherlands;,0,Eredivisie,1991,1991/1992
RKC Waalwijk,Jos Luhukay,28,Central Midfield,SVV,?,in,Netherlands;Indonesia;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,Romeo van Aerde,23,Midfielder,VCV Zeeland,?,in,Suriname;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,Harry Decheiver,21,Centre-Forward,Heerenveen,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,Jos van Herpen,29,Sweeper,Stade Brest 29,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,Evert-Jan Eikenhout,20,Right-Back,VCV Zeeland,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,Patrick Leytens,21,Midfielder,RKC U21,-,in,Netherlands;,0,Eredivisie,1991,1991/1992
RKC Waalwijk,Hans Vonk,21,Goalkeeper,FC Wageningen,Free transfer,out,South Africa;Netherlands;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,Edwin de Wijs,22,Centre-Forward,De Graafschap,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,Nico Jalink,27,Right Midfield,Port Vale,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,Peter Treffers,25,Forward,Eindhoven,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,Marco Boogers,24,Centre-Forward,Fortuna Sittard,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,Jos van Herpen,29,Sweeper,Tienen,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,Dennis Purperhart,22,Forward,Heracles,?,out,Suriname;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,Ricardo Moniz,27,Midfielder,KFC Eeklo,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
RKC Waalwijk,Dirk Goossens,28,Forward,Royal Antwerp,"End of loanJun 30, 1991",out,Belgium;,0,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Marian Damaschin,26,Forward,Dinamo Bukarest,?,in,Romania;,NA,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Peter Bosz,27,Right-Back,SC Toulon Var,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Alfred Schreuder,18,Defensive Midfield,Feyenoord U21,-,in,Netherlands;,0,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Gerrit Plomp,27,Centre-Back,Fortuna Sittard,"End of loanJun 1, 1991",in,Netherlands;,0,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Arjan van der Plas,19,Midfielder,Excelsior,"End of loanJun 1, 1991",in,Netherlands;,0,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Piet Keur,30,Centre-Forward,SVV,"End of loanJun 1, 1991",in,Netherlands;,0,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Raymond Victoria,18,Central Midfield,Bayern Munich,£68k,out,Curacao;Netherlands;,0.068,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Mark Farrington,26,Forward,Brighton,Free transfer,out,England;,NA,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Arjan van der Plas,19,Midfielder,Unknown,Free transfer,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Piet Keur,30,Centre-Forward,Haarlem,£41k,out,Netherlands;,0.041,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Rene Brochard,22,Defender,NAC,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Ton Lokhoff,31,Midfielder,NAC,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Harry van der Laan,27,Centre-Forward,FC Den Haag,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Dwight Blackson,19,Forward,Kozakken Boys,?,out,Netherlands;Suriname;,NA,Eredivisie,1991,1991/1992
Feyenoord Rotterdam,Steve Wasiman,28,Midfielder,Retired,-,out,Netherlands;Suriname;,0,Eredivisie,1991,1991/1992
FC Volendam,Edward Burleson,23,Forward,Excelsior,?,in,Netherlands;Suriname;,NA,Eredivisie,1991,1991/1992
FC Volendam,Carlo de Leeuw,30,Midfielder,Eindhoven,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Volendam,Achmed Buchaar,21,Forward,Unknown,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Volendam,Ad van de Wiel,31,Centre-Forward,Unknown,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Volendam,Edwin Keizer,23,Midfielder,Unknown,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Volendam,Eric Steltenpool,26,Defender,Unknown,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
FC Volendam,Hans Bakker,28,Defender,AZ Alkmaar,,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Roda JC Kerkrade,Tijani Babangida,17,Right Winger,Niger Tornad.,?,in,Nigeria;,NA,Eredivisie,1991,1991/1992
Roda JC Kerkrade,Frits Nöllgen,26,Midfielder,MVV Maastricht,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
Roda JC Kerkrade,Berthil ter Avest,20,Left Midfield,FC Twente,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
Roda JC Kerkrade,Berni Romero,22,Midfielder,Unknown,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
Roda JC Kerkrade,Sieb Dijkstra,24,Goalkeeper,KSC Hasselt,"End of loanJun 30, 1991",in,Netherlands;,0,Eredivisie,1991,1991/1992
Roda JC Kerkrade,Peter van der Waart,28,Forward,De Graafschap,"End of loanJun 1, 1991",in,Netherlands;,0,Eredivisie,1991,1991/1992
Roda JC Kerkrade,Alfons Groenendijk,27,Defensive Midfield,Ajax,£612k,out,Netherlands;,0.612,Eredivisie,1991,1991/1992
Roda JC Kerkrade,Michel Haan,24,Forward,VVV-Venlo,Loan,out,Netherlands;,0,Eredivisie,1991,1991/1992
Roda JC Kerkrade,Mario Been,27,Midfielder,Heerenveen,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Roda JC Kerkrade,Tijani Babangida,17,Right Winger,VVV-Venlo,Loan,out,Nigeria;,0,Eredivisie,1991,1991/1992
Roda JC Kerkrade,Sieb Dijkstra,24,Goalkeeper,Motherwell FC,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Roda JC Kerkrade,Paul Janssen,19,Defender,Fortuna Sittard,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Roda JC Kerkrade,Roel Loop,20,Midfielder,Unknown,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Roda JC Kerkrade,Peter van der Waart,29,Forward,Retired,-,out,Netherlands;,0,Eredivisie,1991,1991/1992
Willem II Tilburg,Marc Overmars,18,Left Winger,Go Ahead Eagles,£270k,in,Netherlands;,0.27,Eredivisie,1991,1991/1992
Willem II Tilburg,Terry Waldorf,22,Midfielder,Unknown,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
Willem II Tilburg,Nagib El Farougi,17,Midfielder,Unknown,?,in,Netherlands;Morocco;,NA,Eredivisie,1991,1991/1992
Willem II Tilburg,Hans Vincent,29,Attacking Midfield,MVV Maastricht,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
Willem II Tilburg,Arno Hofstede,25,Defender,Heerenveen,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
Willem II Tilburg,Leon Meijs,26,Right-Back,Unknown,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
Willem II Tilburg,Ron de Roode,26,Forward,Telstar,Free transfer,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Willem II Tilburg,John Veldman,23,Centre-Back,Sparta R.,?,out,Netherlands;Suriname;,NA,Eredivisie,1991,1991/1992
Willem II Tilburg,John Mutsaers,19,Centre-Forward,RBC,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Willem II Tilburg,Edwin Godee,26,Midfielder,De Graafschap,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Willem II Tilburg,Daniël van Meer,20,Midfielder,LONGA,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Willem II Tilburg,Toine van Mierlo,33,Left Winger,Retired,-,out,Netherlands;,0,Eredivisie,1991,1991/1992
Fortuna Sittard,Marco Boogers,24,Centre-Forward,RKC Waalwijk,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
Fortuna Sittard,Anton Janssen,27,Left Midfield,KV Kortrijk,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
Fortuna Sittard,Paul Janssen,19,Defender,Roda JC,?,in,Netherlands;,NA,Eredivisie,1991,1991/1992
Fortuna Sittard,József Szalma,24,Left-Back,Tatabánya,?,in,Hungary;,NA,Eredivisie,1991,1991/1992
Fortuna Sittard,Robert Loontjens,18,Defender,Fortuna U19,-,in,Netherlands;,0,Eredivisie,1991,1991/1992
Fortuna Sittard,Erik Meijer,21,Centre-Forward,MVV Maastricht,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
Fortuna Sittard,Peter Schmitz,20,Forward,Helmond Sport,?,out,Netherlands;,NA,Eredivisie,1991,1991/1992
