club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
FC Porto,Álvaro Pereira,23,Left-Back,CFR Cluj,£5.85m,in,Uruguay;Argentina;,5.85,Liga Nos,2009,2009/2010
FC Porto,Falcao,23,Centre-Forward,River Plate,£4.89m,in,Colombia;,4.89,Liga Nos,2009,2009/2010
FC Porto,Fernando Belluschi,25,Attacking Midfield,Olympiacos,£4.50m,in,Argentina;Italy;,4.5,Liga Nos,2009,2009/2010
FC Porto,Sebastián Prediger,22,Defensive Midfield,CA Colón,£2.97m,in,Argentina;,2.97,Liga Nos,2009,2009/2010
FC Porto,Rúben Micael,23,Attacking Midfield,Nacional,£2.70m,in,Portugal;,2.7,Liga Nos,2009,2009/2010
FC Porto,Orlando Sá,21,Centre-Forward,Braga,£2.70m,in,Portugal;,2.7,Liga Nos,2009,2009/2010
FC Porto,Maicon,20,Centre-Back,Cruzeiro,£1.98m,in,Brazil;Portugal;,1.98,Liga Nos,2009,2009/2010
FC Porto,Diego Váleri,23,Attacking Midfield,Lanús,Loan fee:£1.35m,in,Argentina;Italy;,1.35,Liga Nos,2009,2009/2010
FC Porto,David Addy,19,Left-Back,Randers FC,£720k,in,Ghana;,0.72,Liga Nos,2009,2009/2010
FC Porto,Miguel Lopes,22,Right-Back,Rio Ave FC,£540k,in,Portugal;,0.54,Liga Nos,2009,2009/2010
FC Porto,Beto,27,Goalkeeper,Leixões,£360k,in,Portugal;,0.36,Liga Nos,2009,2009/2010
FC Porto,Silvestre Varela,24,Left Winger,Estrela Amadora,Free transfer,in,Portugal;Cape Verde;,NA,Liga Nos,2009,2009/2010
FC Porto,Daniel Candeias,21,Right Winger,Recr. Huelva,"End of loanJan 26, 2010",in,Portugal;,0,Liga Nos,2009,2009/2010
FC Porto,Nelson Benítez,25,Left-Back,Leixões,"End of loanOct 1, 2009",in,Argentina;,0,Liga Nos,2009,2009/2010
FC Porto,Leandro,30,Left-Back,EC Vitória,"End of loanDec 1, 2009",in,Brazil;,0,Liga Nos,2009,2009/2010
FC Porto,Josué,19,Attacking Midfield,Covilhã,"End of loanOct 1, 2009",in,Portugal;,0,Liga Nos,2009,2009/2010
FC Porto,Wason Rentería,24,Centre-Forward,Atlético-MG,"End of loanDec 31, 2009",in,Colombia;,0,Liga Nos,2009,2009/2010
FC Porto,Bura,20,Centre-Back,Gil Vicente,"End of loanDec 1, 2009",in,Portugal;,0,Liga Nos,2009,2009/2010
FC Porto,Ivo Pinto,19,Right-Back,FC Porto U19,-,in,Portugal;,0,Liga Nos,2009,2009/2010
FC Porto,Jorge Chula,19,Right Winger,FC Porto U19,-,in,Portugal;,0,Liga Nos,2009,2009/2010
FC Porto,Mario Bolatti,24,Defensive Midfield,Huracán,"End of loanDec 31, 2009",in,Argentina;Italy;,0,Liga Nos,2009,2009/2010
FC Porto,Jorge Monteiro,21,Right Winger,Portimonense,"End of loanDec 1, 2009",in,Portugal;,0,Liga Nos,2009,2009/2010
