club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Feyenoord Rotterdam,Rob Maas,23,Defensive Midfield,RKC Waalwijk,£266k,in,Netherlands;,0.266,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Giovanni van Bronckhorst,18,Left-Back,RVV LMO,Free transfer,in,Netherlands;Indonesia;,NA,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Henrik Larsson,21,Centre-Forward,Helsingborg,?,in,Sweden;Cape Verde;,NA,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Wessel Weezenberg,24,Midfielder,Excelsior,?,in,Netherlands;,NA,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Harvey Esajas,19,Defender,Feyenoord U19,-,in,Netherlands;Suriname;,0,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Bobby Petta,18,Left Midfield,Dordrecht'90,Free transfer,out,Netherlands;Indonesia;,NA,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Giovanni van Bronckhorst,18,Left-Back,RKC Waalwijk,Loan,out,Netherlands;Indonesia;,0,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Paul Nortan,30,Defender,RKC Waalwijk,?,out,Netherlands;Suriname;,NA,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Remco Schol,20,Centre-Back,Helmond Sport,?,out,Netherlands;,NA,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Alfred Schreuder,20,Defensive Midfield,RKC Waalwijk,?,out,Netherlands;,NA,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Lloyd Kammeron,21,Centre-Forward,Go Ahead Eagles,Loan,out,Netherlands;Suriname;,0,Eredivisie,1993,1993/1994
Feyenoord Rotterdam,Harald Wapenaar,23,Goalkeeper,RBC,?,out,Netherlands;,NA,Eredivisie,1993,1993/1994
PSV Eindhoven,Erik Meijer,23,Centre-Forward,MVV Maastricht,£1.39m,in,Netherlands;,1.39,Eredivisie,1993,1993/1994
PSV Eindhoven,Jan Wouters,33,Defensive Midfield,Bayern Munich,£690k,in,Netherlands;,0.69,Eredivisie,1993,1993/1994
PSV Eindhoven,Luuk Maes,21,Centre-Back,Go Ahead Eagles,Free transfer,in,Netherlands;,NA,Eredivisie,1993,1993/1994
PSV Eindhoven,Nii Lamptey,18,Attacking Midfield,RSC Anderlecht,Free transfer,in,Ghana;,NA,Eredivisie,1993,1993/1994
PSV Eindhoven,Klas Ingesson,24,Defensive Midfield,KV Mechelen,?,in,Sweden;,NA,Eredivisie,1993,1993/1994
PSV Eindhoven,Edwin van Ankeren,24,Centre-Forward,RWD Molenbeek,?,in,Netherlands;,NA,Eredivisie,1993,1993/1994
PSV Eindhoven,Patrick Paauwe,17,Centre-Back,PSV U19,-,in,Netherlands;,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Edwin Hermans,19,Defender,PSV U19,-,in,Netherlands;,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Jerry de Jong,28,Centre-Back,FC Groningen,"End of loanJun 30, 1993",in,Netherlands;Suriname;,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Tom Van Mol,20,Left-Back,Sparta R.,"End of loanJun 30, 1993",in,Belgium;,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Twan Scheepers,20,Centre-Forward,MVV Maastricht,"End of loanJun 30, 1992",in,Netherlands;,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Arno Doomernik,22,Defensive Midfield,Sparta R.,"End of loanJun 30, 1993",in,Netherlands;,0,Eredivisie,1993,1993/1994
PSV Eindhoven,Romário,27,Centre-Forward,FC Barcelona,£10.80m,out,Brazil;,10.8,Eredivisie,1993,1993/1994
PSV Eindhoven,Twan Scheepers,21,Centre-Forward,MVV Maastricht,£286k,out,Netherlands;,0.286,Eredivisie,1993,1993/1994
PSV Eindhoven,Gerald Vanenburg,29,Right Winger,Júbilo Iwata,Free transfer,out,Netherlands;Suriname;,NA,Eredivisie,1993,1993/1994
