club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Atlético Madrid,Diego Forlán,28,Centre-Forward,Villarreal,£18.90m,in,Uruguay;Spain;,18.9,Primera Division,2007,2007/2008
Atlético Madrid,Simão,27,Left Winger,Benfica,£18.00m,in,Portugal;,18,Primera Division,2007,2007/2008
Atlético Madrid,Raúl García,20,Attacking Midfield,CA Osasuna,£11.70m,in,Spain;,11.7,Primera Division,2007,2007/2008
Atlético Madrid,José Antonio Reyes,23,Right Winger,Arsenal,£10.80m,in,Spain;,10.8,Primera Division,2007,2007/2008
Atlético Madrid,Cléber Santana,26,Central Midfield,Santos FC,£7.20m,in,Brazil;,7.2,Primera Division,2007,2007/2008
Atlético Madrid,Luis García,29,Right Winger,Liverpool,£3.60m,in,Spain;,3.6,Primera Division,2007,2007/2008
Atlético Madrid,Thiago Motta,24,Defensive Midfield,FC Barcelona,£1.80m,in,Italy;Brazil;,1.8,Primera Division,2007,2007/2008
Atlético Madrid,Christian Abbiati,29,Goalkeeper,AC Milan,Loan fee:£450k,in,Italy;,0.45,Primera Division,2007,2007/2008
Atlético Madrid,Didi Rodríguez,22,Right Winger,Atl. Madrid B,-,in,Spain;,0,Primera Division,2007,2007/2008
Atlético Madrid,Ignacio Camacho,17,Defensive Midfield,Atl. Madrid B,-,in,Spain;,0,Primera Division,2007,2007/2008
Atlético Madrid,Joshua Zapata,19,Central Midfield,Atl. Madrid B,-,in,Spain;,0,Primera Division,2007,2007/2008
Atlético Madrid,Javier Pinola,24,Centre-Back,1.FC Nuremberg,"End of loanJun 30, 2007",in,Argentina;Italy;,0,Primera Division,2007,2007/2008
Atlético Madrid,Ismael Falcón,23,Goalkeeper,Hércules CF,"End of loanJun 30, 2007",in,Spain;,0,Primera Division,2007,2007/2008
Atlético Madrid,Mario Suárez,20,Defensive Midfield,Real Valladolid,"End of loanJun 30, 2007",in,Spain;,0,Primera Division,2007,2007/2008
Atlético Madrid,Diego Costa,18,Centre-Forward,Braga,"End of loanJun 30, 2007",in,Spain;Brazil;,0,Primera Division,2007,2007/2008
Atlético Madrid,Braulio Nóbrega,21,Centre-Forward,UD Salamanca,"End of loanJun 30, 2007",in,Spain;,0,Primera Division,2007,2007/2008
Atlético Madrid,Toché,24,Centre-Forward,Real Valladolid,"End of loanJun 30, 2007",in,Spain;,0,Primera Division,2007,2007/2008
Atlético Madrid,Fernando Torres,23,Centre-Forward,Liverpool,£34.20m,out,Spain;,34.2,Primera Division,2007,2007/2008
Atlético Madrid,Martin Petrov,28,Left Winger,Man City,£6.30m,out,Bulgaria;,6.3,Primera Division,2007,2007/2008
Atlético Madrid,Peter Luccin,28,Defensive Midfield,Real Zaragoza,£2.52m,out,France;Martinique;,2.52,Primera Division,2007,2007/2008
Atlético Madrid,Luciano Galletti,27,Right Winger,Olympiacos,£1.89m,out,Argentina;Italy;,1.89,Primera Division,2007,2007/2008
Atlético Madrid,Javier Pinola,24,Centre-Back,1.FC Nuremberg,£1.08m,out,Argentina;Italy;,1.08,Primera Division,2007,2007/2008
Atlético Madrid,Maniche,30,Central Midfield,Inter,Loan fee:£900k,out,Portugal;,0.9,Primera Division,2007,2007/2008
Atlético Madrid,Toché,24,Centre-Forward,CD Numancia,Free transfer,out,Spain;,NA,Primera Division,2007,2007/2008
Atlético Madrid,Costinha,32,Defensive Midfield,Atalanta,Free transfer,out,Portugal;,NA,Primera Division,2007,2007/2008
Atlético Madrid,Braulio Nóbrega,21,Centre-Forward,Getafe,Free transfer,out,Spain;,NA,Primera Division,2007,2007/2008
Atlético Madrid,Diego Costa,18,Centre-Forward,Celta de Vigo,Loan,out,Spain;Brazil;,0,Primera Division,2007,2007/2008
Atlético Madrid,Gabi,23,Defensive Midfield,Real Zaragoza,Free transfer,out,Spain;,NA,Primera Division,2007,2007/2008
Atlético Madrid,Roberto,21,Goalkeeper,Gimnàstic,Loan,out,Spain;,0,Primera Division,2007,2007/2008
