club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Spartak Moscow,Yuri Kovtun,28,Left-Back,Dinamo Moscow,Free transfer,in,Russia;,NA,Premier Liga,1998,1998/1999
Spartak Moscow,Artem Bezrodnyi,19,Left Winger,Uerdingen II,Free transfer,in,Russia;Ukraine;,NA,Premier Liga,1998,1998/1999
Spartak Moscow,Sergey Yuran,29,Centre-Forward,VfL Bochum,?,in,Russia;Portugal;,NA,Premier Liga,1998,1998/1999
Spartak Moscow,Vasili Baranov,25,Right Midfield,Baltika,?,in,Belarus;Russia;,NA,Premier Liga,1998,1998/1999
Spartak Moscow,Evgeni Bushmanov,26,Centre-Back,Torpedo Moscow,?,in,Russia;,NA,Premier Liga,1998,1998/1999
Spartak Moscow,Viktor Bulatov,26,Defensive Midfield,Torpedo Moscow,?,in,Russia;,NA,Premier Liga,1998,1998/1999
Spartak Moscow,Leandro Samarone,27,Centre-Back,Torpedo Moscow,?,in,Brazil;,NA,Premier Liga,1998,1998/1999
Spartak Moscow,Vadim Evseev,22,Right-Back,Torpedo Moscow,"End of loanDec 1, 1998",in,Russia;,0,Premier Liga,1998,1998/1999
Spartak Moscow,Eduard Mor,21,Centre-Back,Spartak II,-,in,Russia;Ukraine;,0,Premier Liga,1998,1998/1999
Spartak Moscow,Konstantin Golovskoy,23,Central Midfield,Dinamo Moscow,"End of loanDec 1, 1998",in,Russia;Kazakhstan;,0,Premier Liga,1998,1998/1999
Spartak Moscow,Peniche,19,Attacking Midfield,Arsenal Tula,,in,Brazil;,NA,Premier Liga,1998,1998/1999
Spartak Moscow,Dmitri Alenichev,25,Central Midfield,AS Roma,£6.30m,out,Russia;,6.3,Premier Liga,1998,1998/1999
Spartak Moscow,Sergey Gorlukovich,37,Centre-Back,Torpedo-ZiL,?,out,Russia;,NA,Premier Liga,1998,1998/1999
Spartak Moscow,Anatoli Kanishchev,27,Centre-Forward,Spartak V-kavkaz,?,out,Russia;,NA,Premier Liga,1998,1998/1999
Spartak Moscow,Nikolay Pisarev,30,Centre-Forward,Dinamo Moscow,?,out,Russia;,NA,Premier Liga,1998,1998/1999
Spartak Moscow,Konstantin Golovskoy,23,Central Midfield,Dinamo Moscow,?,out,Russia;Kazakhstan;,NA,Premier Liga,1998,1998/1999
Spartak Moscow,Konstantin Golovskoy,23,Central Midfield,Dinamo Moscow,Loan,out,Russia;Kazakhstan;,0,Premier Liga,1998,1998/1999
Spartak Moscow,Leandro Samarone,27,Centre-Back,Arsenal Tula,?,out,Brazil;,NA,Premier Liga,1998,1998/1999
Spartak Moscow,Vadim Evseev,22,Right-Back,Torpedo Moscow,Loan,out,Russia;,0,Premier Liga,1998,1998/1999
Spartak Moscow,Miroslav Romashchenko,25,Centre-Back,Retired,-,out,Belarus;Russia;,0,Premier Liga,1998,1998/1999
Lokomotiv Moscow,Philippe De Azevedo,23,Centre-Forward,Alverca,Free transfer,in,France;Portugal;,NA,Premier Liga,1998,1998/1999
Lokomotiv Moscow,Aleksey Smertin,23,Defensive Midfield,Uralan,?,in,Russia;,NA,Premier Liga,1998,1998/1999
Lokomotiv Moscow,Aleksey Polyakov,24,Goalkeeper,Neftekhimik,?,in,Russia;Uzbekistan;,NA,Premier Liga,1998,1998/1999
Lokomotiv Moscow,Aleksandr Podshivalov,34,Goalkeeper,Zvezda Serpukho,Free transfer,out,Russia;,NA,Premier Liga,1998,1998/1999
Lokomotiv Moscow,Aleksandr Smirnov,30,Right Midfield,Torpedo-ZiL,?,out,Russia;,NA,Premier Liga,1998,1998/1999
Lokomotiv Moscow,Bakhva Tedeev,29,Central Midfield,Spartak V-kavkaz,?,out,Russia;,NA,Premier Liga,1998,1998/1999
Lokomotiv Moscow,Aleksey Kosolapov,27,Central Midfield,M. Tel Aviv,?,out,Russia;Kazakhstan;,NA,Premier Liga,1998,1998/1999
Lokomotiv Moscow,Khasanbi Bidzhiev,32,Goalkeeper,Retired,-,out,Russia;,0,Premier Liga,1998,1998/1999
CSKA Moscow,Igor Aksenov,21,Defensive Midfield,Arsenal Tula,?,in,Russia;,NA,Premier Liga,1998,1998/1999
CSKA Moscow,Igor Abdrazakov,19,Centre-Forward,S-UGP Anapa,?,in,Russia;,NA,Premier Liga,1998,1998/1999
CSKA Moscow,Aleksandr Gerasimov,28,Right Winger,Shinnik,?,in,Russia;,NA,Premier Liga,1998,1998/1999
CSKA Moscow,Viktor Navochenko,28,Midfielder,Baltika,?,in,Russia;,NA,Premier Liga,1998,1998/1999
CSKA Moscow,Aleksandr Borodkin,26,Centre-Back,Tyumen,?,in,Russia;,NA,Premier Liga,1998,1998/1999
CSKA Moscow,Dmitri Sennikov,22,Centre-Back,Shinnik,"End of loanDec 1, 1998",in,Russia;,0,Premier Liga,1998,1998/1999
CSKA Moscow,Denis Pervushin,21,Left Midfield,Sokol Saratov,"End of loanDec 31, 1998",in,Russia;,0,Premier Liga,1998,1998/1999
CSKA Moscow,Denis Pervushin,21,Left Midfield,M. Lipetsk,"End of loanJun 30, 1998",in,Russia;,0,Premier Liga,1998,1998/1999
CSKA Moscow,Oleksandr Shutov,23,Right Midfield,Chornomorets,"End of loanJun 30, 1998",in,Ukraine;,0,Premier Liga,1998,1998/1999
CSKA Moscow,Igor Kutepov,33,Goalkeeper,Rostselmash,Loan,out,Ukraine;,0,Premier Liga,1998,1998/1999
CSKA Moscow,Andrey Nikolaev,21,Midfielder,KS Samara,?,out,Russia;,NA,Premier Liga,1998,1998/1999
CSKA Moscow,Dmitri Sennikov,22,Centre-Back,Shinnik,Loan,out,Russia;,0,Premier Liga,1998,1998/1999
CSKA Moscow,Dmitri Sennikov,22,Centre-Back,Rubin Kazan,?,out,Russia;,NA,Premier Liga,1998,1998/1999
CSKA Moscow,Aleksey Babenko,26,Midfielder,M. Lipetsk,?,out,Russia;,NA,Premier Liga,1998,1998/1999
CSKA Moscow,Dmitri Kuznetsov,32,Right Midfield,Arsenal Tula,?,out,Russia;,NA,Premier Liga,1998,1998/1999
CSKA Moscow,Oleksandr Shutov,23,Right Midfield,Chernomorets N.,?,out,Ukraine;,NA,Premier Liga,1998,1998/1999
CSKA Moscow,Igor Abdrazakov,20,Centre-Forward,Rubin Kazan,?,out,Russia;,NA,Premier Liga,1998,1998/1999
CSKA Moscow,Aleksandr Shchegolev,26,Right-Back,Fakel Voronezh,?,out,Russia;,NA,Premier Liga,1998,1998/1999
CSKA Moscow,Denis Pervushin,21,Left Midfield,Sokol Saratov,Loan,out,Russia;,0,Premier Liga,1998,1998/1999
CSKA Moscow,Sergey Shustikov,27,Centre-Back,Racing,"End of loanJun 30, 1998",out,Russia;,0,Premier Liga,1998,1998/1999
Torpedo Moscow,Mukhsin Mukhamadiev,31,Centre-Forward,Austria Vienna,?,in,Tajikistan;Russia;,NA,Premier Liga,1998,1998/1999
Torpedo Moscow,Vladimir Leonchenko,26,Central Midfield,Shinnik,?,in,Russia;,NA,Premier Liga,1998,1998/1999
Torpedo Moscow,Aleksandr Lukhvich,28,Centre-Back,Uralan,?,in,Belarus;,NA,Premier Liga,1998,1998/1999
Torpedo Moscow,Evgeni Durnev,26,Right Midfield,Uralan,?,in,Russia;,NA,Premier Liga,1998,1998/1999
Torpedo Moscow,Viktor Brovchenko,22,Midfielder,BVSC,?,in,Ukraine;,NA,Premier Liga,1998,1998/1999
Torpedo Moscow,Dmitri Gradilenko,28,Defender,Rostselmash,?,in,Russia;,NA,Premier Liga,1998,1998/1999
Torpedo Moscow,Vyacheslav Daev,26,Centre-Back,Baltika,?,in,Russia;,NA,Premier Liga,1998,1998/1999
Torpedo Moscow,Evgeni Kornyukhin,31,Goalkeeper,Shinnik,?,in,Russia;,NA,Premier Liga,1998,1998/1999
Torpedo Moscow,Aleksandr Averyanov,29,Midfielder,KS Samara,?,in,Russia;,NA,Premier Liga,1998,1998/1999
Torpedo Moscow,Andrii Sapuha,21,Right-Back,Karpaty,?,in,Ukraine;,NA,Premier Liga,1998,1998/1999
Torpedo Moscow,Artur Mkrtchyan,24,Defender,Pyunik Erevan,?,in,Armenia;,NA,Premier Liga,1998,1998/1999
Torpedo Moscow,Vladimir Kazakov,28,Central Midfield,Shinnik,?,in,Russia;,NA,Premier Liga,1998,1998/1999
Torpedo Moscow,Vitali Litvinov,28,Centre-Back,Uralan,?,in,Russia;,NA,Premier Liga,1998,1998/1999
