club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Manchester United,Juan Mata,25,Attacking Midfield,Chelsea,£40.26m,in,Spain;,40.26,Premier League,2013,2013/2014
Manchester United,Marouane Fellaini,25,Central Midfield,Everton,£29.16m,in,Belgium;Morocco;,29.16,Premier League,2013,2013/2014
Manchester United,Jesse Lingard,21,Right Winger,Birmingham,"End of loanJan 2, 2014",in,England;,0,Premier League,2013,2013/2014
Manchester United,Sam Johnstone,20,Goalkeeper,Yeovil Town,"End of loanAug 21, 2013",in,England;,0,Premier League,2013,2013/2014
Manchester United,Will Keane,20,Centre-Forward,Wigan,"End of loanJan 1, 2014",in,England;Ireland;,0,Premier League,2013,2013/2014
Manchester United,Davide Petrucci,22,Central Midfield,Royal Antwerp,"End of loanDec 31, 2013",in,Italy;,0,Premier League,2013,2013/2014
Manchester United,Wilfried Zaha,21,Right Winger,Cardiff,"End of loanMay 31, 2014",in,Cote d'Ivoire;England;,0,Premier League,2013,2013/2014
Manchester United,Tom Thorpe,21,Centre-Back,Birmingham,"End of loanMay 31, 2014",in,England;,0,Premier League,2013,2013/2014
Manchester United,Davide Petrucci,22,Central Midfield,Charlton,"End of loanMay 31, 2014",in,Italy;,0,Premier League,2013,2013/2014
Manchester United,Ryan Tunnicliffe,21,Central Midfield,Ipswich,"End of loanJan 30, 2014",in,England;,0,Premier League,2013,2013/2014
Manchester United,Will Keane,20,Centre-Forward,Man Utd U23,-,in,England;Ireland;,0,Premier League,2013,2013/2014
Manchester United,Michael Keane,21,Centre-Back,Derby,"End of loanJan 29, 2014",in,England;Ireland;,0,Premier League,2013,2013/2014
Manchester United,Nick Powell,20,Attacking Midfield,Wigan,"End of loanMay 31, 2014",in,England;,0,Premier League,2013,2013/2014
Manchester United,Will Keane,21,Centre-Forward,QPR,"End of loanMay 31, 2014",in,England;Ireland;,0,Premier League,2013,2013/2014
Manchester United,Michael Keane,21,Centre-Back,Blackburn,"End of loanMay 5, 2014",in,England;Ireland;,0,Premier League,2013,2013/2014
Manchester United,Tom Thorpe,20,Centre-Back,Man Utd U23,-,in,England;,0,Premier League,2013,2013/2014
Manchester United,Ben Amos,23,Goalkeeper,Carlisle United,"End of loanJan 1, 2014",in,England;,0,Premier League,2013,2013/2014
Manchester United,Reece James,19,Left-Back,Carlisle United,"End of loanSep 24, 2013",in,England;,0,Premier League,2013,2013/2014
Manchester United,Federico Macheda,22,Centre-Forward,Doncaster,"End of loanDec 31, 2013",in,Italy;,0,Premier League,2013,2013/2014
Manchester United,Sam Johnstone,21,Goalkeeper,Doncaster,"End of loanMay 31, 2014",in,England;,0,Premier League,2013,2013/2014
Manchester United,Jesse Lingard,21,Right Winger,Brighton,"End of loanMay 31, 2014",in,England;,0,Premier League,2013,2013/2014
Manchester United,Adnan Januzaj,18,Right Winger,Man Utd U18,-,in,Belgium;Kosovo;,0,Premier League,2013,2013/2014
Manchester United,Bebé,22,Left Winger,Rio Ave FC,"End of loanJun 30, 2013",in,Portugal;Cape Verde;,0,Premier League,2013,2013/2014
Manchester United,Federico Macheda,21,Centre-Forward,VfB Stuttgart,"End of loanJun 30, 2013",in,Italy;,0,Premier League,2013,2013/2014
Manchester United,Wilfried Zaha,21,Right Winger,Cardiff,Loan fee:£1.62m,out,Cote d'Ivoire;England;,1.62,Premier League,2013,2013/2014
Manchester United,Michael Keane,21,Centre-Back,Blackburn,Loan,out,England;Ireland;,0,Premier League,2013,2013/2014
Manchester United,Michael Keane,20,Centre-Back,Derby,Loan,out,England;Ireland;,0,Premier League,2013,2013/2014
Manchester United,Frédéric Veseli,20,Centre-Back,Ipswich,Free transfer,out,Albania;Switzerland;,NA,Premier League,2013,2013/2014
Manchester United,Ryan Tunnicliffe,20,Central Midfield,Ipswich,Loan,out,England;,0,Premier League,2013,2013/2014
Manchester United,Fábio,23,Right-Back,Cardiff,Free transfer,out,Brazil;Portugal;,NA,Premier League,2013,2013/2014
Manchester United,Sam Johnstone,20,Goalkeeper,Doncaster,Loan,out,England;,0,Premier League,2013,2013/2014
Manchester United,Jesse Lingard,21,Right Winger,Brighton,Loan,out,England;,0,Premier League,2013,2013/2014
Manchester United,Ben Amos,23,Goalkeeper,Carlisle United,Loan,out,England;,0,Premier League,2013,2013/2014
Manchester United,Reece James,19,Left-Back,Carlisle United,Loan,out,England;,0,Premier League,2013,2013/2014
Manchester United,Sam Johnstone,20,Goalkeeper,Yeovil Town,Loan,out,England;,0,Premier League,2013,2013/2014
Manchester United,Nick Powell,19,Attacking Midfield,Wigan,Loan,out,England;,0,Premier League,2013,2013/2014
Manchester United,Tom Thorpe,21,Centre-Back,Birmingham,Loan,out,England;,0,Premier League,2013,2013/2014
Manchester United,Jesse Lingard,20,Right Winger,Birmingham,Loan,out,England;,0,Premier League,2013,2013/2014
Manchester United,Davide Petrucci,22,Central Midfield,Charlton,Loan,out,Italy;,0,Premier League,2013,2013/2014
Manchester United,Will Keane,20,Centre-Forward,Wigan,Loan,out,England;Ireland;,0,Premier League,2013,2013/2014
Manchester United,Reece Brown,21,Centre-Back,Watford,Free transfer,out,England;Jamaica;,NA,Premier League,2013,2013/2014
Manchester United,Anderson,25,Central Midfield,Fiorentina,Loan,out,Brazil;,0,Premier League,2013,2013/2014
Manchester United,Federico Macheda,22,Centre-Forward,Birmingham,Loan,out,Italy;,0,Premier League,2013,2013/2014
Manchester United,Will Keane,21,Centre-Forward,QPR,Loan,out,England;Ireland;,0,Premier League,2013,2013/2014
Manchester United,Federico Macheda,22,Centre-Forward,Doncaster,Loan,out,Italy;,0,Premier League,2013,2013/2014
Manchester United,Ángelo Henríquez,19,Centre-Forward,Real Zaragoza,Loan,out,Chile;,0,Premier League,2013,2013/2014
