club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Vitória Guimarães SC,Sinisa Radanovic,27,Centre-Back,Hajduk Kula,£198k,in,Serbia;,0.198,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Roberto,29,Centre-Forward,Varzim,£153k,in,Brazil;Portugal;,0.153,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Marco Aurélio,21,Left Winger,JMalucelli,Free transfer,in,Brazil;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,João Alves,26,Central Midfield,Sporting CP,Free transfer,in,Portugal;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Carlitos,30,Right Winger,Belenenses SAD,Free transfer,in,Portugal;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Miljan Mrdakovic,25,Centre-Forward,M. Tel Aviv,Free transfer,in,Serbia;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Márcio Martins,27,Centre-Back,GE Juventus-SC,Free transfer,in,Brazil;Portugal;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Fajardo,28,Attacking Midfield,Naval,Free transfer,in,Portugal;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Alan,27,Right Winger,FC Porto,Loan,in,Brazil;Portugal;,0,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Andrézinho,25,Right-Back,Vila Nova FC,Free transfer,in,Brazil;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Rabiola,18,Centre-Forward,FC Porto,Loan,in,Portugal;,0,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Luciano Amaral,24,Left-Back,Villa Rio,Loan,in,Brazil;,0,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Felipe Tigrão,27,Centre-Forward,Tupi FC,?,in,Brazil;Portugal;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Paulo Henrique,20,Defensive Midfield,JMalucelli,?,in,Brazil;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Tiago Ronaldo,17,Defensive Midfield,Guimarães U19,-,in,Portugal;,0,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Vítor Pinto,21,Left-Back,Maria da Fonte,"End of loanJun 30, 2007",in,Portugal;,0,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Pelé,19,Central Midfield,Inter,£1.80m,out,Portugal;,1.8,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Rabiola,17,Centre-Forward,FC Porto,£585k,out,Portugal;,0.585,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Paulo Adriano,30,Defensive Midfield,ACS SR Brasov,£360k,out,Portugal;,0.36,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Tiago Targino,21,Right Winger,Manisaspor,Loan fee:£225k,out,Portugal;Brazil;,0.225,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Rissutt,30,Right-Back,Boavista,Free transfer,out,Brazil;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Bacari,23,Centre-Forward,AC Vila Meã,Free transfer,out,Guinea-Bissau;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Vítor Moreno,26,Right-Back,Estrela Amadora,Free transfer,out,Cape Verde;Portugal;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Hélder Cabral,23,Left-Back,Estrela Amadora,Free transfer,out,Portugal;Cape Verde;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Amadou Dembelé,28,Defensive Midfield,Villemomble Sports,Free transfer,out,France;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Henrique,27,Centre-Forward,Santa Clara,Free transfer,out,Portugal;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Cristiano Brasília,29,Centre-Forward,Daejeon Citizen,Free transfer,out,Brazil;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Vinícius,20,Centre-Back,Itaperuna-RJ,?,out,Brazil;,NA,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Pedro Franco,33,Centre-Back,Without Club,-,out,Portugal;,0,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Rabiola,18,Centre-Forward,FC Porto,"End of loanDec 31, 2007",out,Portugal;,0,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Oumar Tchomogo,29,Attacking Midfield,Without Club,-,out,Benin;,0,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Otacílio,34,Defensive Midfield,Retired,-,out,Brazil;,0,Liga Nos,2007,2007/2008
Vitória Guimarães SC,Anderson Costa,23,Centre-Forward,Dinamo Zagreb,"End of loanJun 30, 2007",out,Brazil;Portugal;,0,Liga Nos,2007,2007/2008
FC Porto,Ernesto Farías,27,Centre-Forward,River Plate,£3.60m,in,Argentina;Italy;,3.6,Liga Nos,2007,2007/2008
FC Porto,Milan Stepanov,24,Centre-Back,Trabzonspor,£3.15m,in,Serbia;,3.15,Liga Nos,2007,2007/2008
FC Porto,Mario Bolatti,22,Defensive Midfield,Belgrano,£1.80m,in,Argentina;Italy;,1.8,Liga Nos,2007,2007/2008
FC Porto,Edgar Silva,20,Centre-Forward,Beira-Mar,£1.80m,in,Brazil;,1.8,Liga Nos,2007,2007/2008
FC Porto,Leandro Lima,21,Attacking Midfield,São Caetano,£1.35m,in,Brazil;,1.35,Liga Nos,2007,2007/2008
FC Porto,Przemyslaw Kazmierczak,25,Defensive Midfield,Pogon Szczecin,£1.26m,in,Poland;,1.26,Liga Nos,2007,2007/2008
FC Porto,Mariano González,26,Right Midfield,US Palermo,Loan fee:£1.08m,in,Argentina;Italy;,1.08,Liga Nos,2007,2007/2008
FC Porto,Luis Aguiar,21,Central Midfield,Liverpool FC,£810k,in,Uruguay;Italy;,0.81,Liga Nos,2007,2007/2008
FC Porto,Fernando,19,Defensive Midfield,Vila Nova FC,£648k,in,Brazil;Portugal;,0.648,Liga Nos,2007,2007/2008
FC Porto,Rabiola,17,Centre-Forward,Vit. Guimarães,£585k,in,Portugal;,0.585,Liga Nos,2007,2007/2008
FC Porto,Jorge Fucile,22,Right-Back,Liverpool FC,£360k,in,Uruguay;Italy;,0.36,Liga Nos,2007,2007/2008
FC Porto,Lino,30,Left-Back,Coimbra,Free transfer,in,Brazil;,NA,Liga Nos,2007,2007/2008
FC Porto,Nuno Espírito Santo,33,Goalkeeper,Desportivo Aves,Free transfer,in,Portugal;Sao Tome and Principe;,NA,Liga Nos,2007,2007/2008
FC Porto,Edson Henrique,20,Centre-Back,Figueirense FC,Loan,in,Brazil;,0,Liga Nos,2007,2007/2008
FC Porto,Rui Pedro,18,Attacking Midfield,FC Porto U19,-,in,Portugal;,0,Liga Nos,2007,2007/2008
FC Porto,Ukra,19,Right Winger,FC Porto U19,-,in,Portugal;,0,Liga Nos,2007,2007/2008
FC Porto,Paulo Ribeiro,23,Goalkeeper,Olhanense,"End of loanAug 1, 2007",in,Portugal;,0,Liga Nos,2007,2007/2008
FC Porto,Zequinha,20,Left Winger,Penafiel,"End of loanDec 1, 2007",in,Portugal;,0,Liga Nos,2007,2007/2008
FC Porto,Luis Aguiar,22,Central Midfield,Estrela Amadora,"End of loanDec 31, 2007",in,Uruguay;Italy;,0,Liga Nos,2007,2007/2008
FC Porto,Hugo Ventura,19,Goalkeeper,FC Porto U19,-,in,Portugal;,0,Liga Nos,2007,2007/2008
FC Porto,Luis Aguiar,22,Central Midfield,Coimbra,"End of loanMay 1, 2008",in,Uruguay;Italy;,0,Liga Nos,2007,2007/2008
FC Porto,Jorge Monteiro,18,Right Winger,FC Porto U19,-,in,Portugal;,0,Liga Nos,2007,2007/2008
