club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Bayern Munich,Roy Makaay,28,Centre-Forward,Dep. La Coruña,£17.78m,in,Netherlands;,17.78,1 Bundesliga,2003,2003/2004
Bayern Munich,Martín Demichelis,22,Centre-Back,River Plate,£4.50m,in,Argentina;Italy;,4.5,1 Bundesliga,2003,2003/2004
Bayern Munich,Tobias Rau,21,Left-Back,VfL Wolfsburg,£2.03m,in,Germany;,2.03,1 Bundesliga,2003,2003/2004
Bayern Munich,Michael Rensing,19,Goalkeeper,FC Bayern II,-,in,Germany;,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Christian Lell,18,Right-Back,FC Bayern II,-,in,Germany;Austria;,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Piotr Trochowski,19,Attacking Midfield,FC Bayern II,-,in,Germany;,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Jan Schlösser,20,Goalkeeper,FC Bayern II,-,in,Germany;,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Giovane Elber,31,Centre-Forward,Olympique Lyon,£3.78m,out,Brazil;,3.78,1 Bundesliga,2003,2003/2004
Bayern Munich,Philipp Lahm,19,Right-Back,VfB Stuttgart,Loan fee:£180k,out,Germany;,0.18,1 Bundesliga,2003,2003/2004
Bayern Munich,Markus Feulner,21,Central Midfield,1. FC Köln,£90k,out,Germany;,0.09,1 Bundesliga,2003,2003/2004
Bayern Munich,Alexander Bugera,24,Left-Back,MSV Duisburg,Free transfer,out,Germany;,NA,1 Bundesliga,2003,2003/2004
Bayern Munich,Michael Tarnat,33,Left-Back,Man City,Free transfer,out,Germany;,NA,1 Bundesliga,2003,2003/2004
Bayern Munich,Stefan Wessels,24,Goalkeeper,1. FC Köln,Free transfer,out,Germany;,NA,1 Bundesliga,2003,2003/2004
Bayern Munich,Niko Kovac,31,Defensive Midfield,Hertha BSC,Free transfer,out,Croatia;,NA,1 Bundesliga,2003,2003/2004
Bayern Munich,Thorsten Fink,35,Defensive Midfield,FC Bayern II,-,out,Germany;,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Bernd Dreher,36,Goalkeeper,Career break,-,out,Germany;,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Hamit Altintop,20,Right Midfield,Wattenscheid 09,£1.62m,in,Turkey;Germany;,1.62,1 Bundesliga,2003,2003/2004
FC Schalke 04,Eduard Glieder,34,Centre-Forward,FC Pasching,Loan fee:£180k,in,Austria;,0.18,1 Bundesliga,2003,2003/2004
FC Schalke 04,Simon Cziommer,22,Central Midfield,FC Twente,Free transfer,in,Germany;,NA,1 Bundesliga,2003,2003/2004
FC Schalke 04,Alcides,18,Centre-Back,EC Vitória,Loan,in,Brazil;Portugal;,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Jochen Seitz,26,Left Winger,VfB Stuttgart,Free transfer,in,Germany;,NA,1 Bundesliga,2003,2003/2004
FC Schalke 04,Levan Kobiashvili,25,Left Midfield,SC Freiburg,Free transfer,in,Georgia;,NA,1 Bundesliga,2003,2003/2004
FC Schalke 04,Michael Delura,18,Right Winger,Schalke 04 U19,-,in,Germany;,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Thomas Kläsener,26,Centre-Back,Schalke 04 II,-,in,Germany;,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Emile Mpenza,25,Centre-Forward,Standard Liège,£1.80m,out,Belgium;DR Congo;,1.8,1 Bundesliga,2003,2003/2004
FC Schalke 04,Simon Cziommer,23,Central Midfield,FC Twente,Loan fee:£135k,out,Germany;,0.135,1 Bundesliga,2003,2003/2004
FC Schalke 04,Andreas Möller,35,Attacking Midfield,E. Frankfurt,Free transfer,out,Germany;,NA,1 Bundesliga,2003,2003/2004
FC Schalke 04,Marco van Hoogdalem,31,Centre-Back,Roda JC,Loan,out,Netherlands;,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Alcides,18,Centre-Back,EC Vitória,"End of loanDec 31, 2003",out,Brazil;Portugal;,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Valérien Ismaël,27,Centre-Back,R. Strasbourg,Loan fee:£270k,in,France;Guadeloupe;,0.27,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Pekka Lagerblom,21,Defensive Midfield,FC Lahti,£135k,in,Finland;,0.135,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Andreas Reinke,34,Goalkeeper,Real Murcia,Free transfer,in,Germany;,NA,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Ümit Davala,29,Right Midfield,Inter,Loan,in,Turkey;,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Nelson Valdez,19,Centre-Forward,W. Bremen II,-,in,Paraguay;,0,1 Bundesliga,2003,2003/2004
