club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
1.FC Kaiserslautern,Hany Ramzy,29,Centre-Back,Werder Bremen,£1.04m,in,Egypt;,1.04,1 Bundesliga,1998,1998/1999
1.FC Kaiserslautern,Samir Kamouna,26,Sweeper,El Ahly,£540k,in,Egypt;,0.54,1 Bundesliga,1998,1998/1999
1.FC Kaiserslautern,Uwe Gospodarek,24,Goalkeeper,VfL Bochum,£158k,in,Germany;,0.158,1 Bundesliga,1998,1998/1999
1.FC Kaiserslautern,Uwe Rösler,29,Centre-Forward,Man City,Free transfer,in,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Kaiserslautern,Júnior,20,Right Midfield,K'lautern II,-,in,Brazil;,0,1 Bundesliga,1998,1998/1999
1.FC Kaiserslautern,Pavel Kuka,29,Centre-Forward,1.FC Nuremberg,£1.58m,out,Czech Republic;,1.58,1 Bundesliga,1998,1998/1999
1.FC Kaiserslautern,Miroslav Kadlec,34,Sweeper,Drnovice,Free transfer,out,Czech Republic;,NA,1 Bundesliga,1998,1998/1999
1.FC Kaiserslautern,Thomas Franck,27,Defensive Midfield,Waldh. Mannheim,?,out,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Kaiserslautern,Andreas Brehme,37,Left-Back,Retired,-,out,Germany;,0,1 Bundesliga,1998,1998/1999
1.FC Kaiserslautern,Gerry Ehrmann,39,Goalkeeper,Retired,-,out,Germany;,0,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Pavel Kuka,29,Centre-Forward,1.FC K'lautern,£1.58m,in,Czech Republic;,1.58,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Andrii Polunin,27,Central Midfield,Karpaty,£450k,in,Ukraine;,0.45,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Stephan Täuber,31,Centre-Back,Unterhaching,£383k,in,Germany;,0.383,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Darius Kampa,21,Goalkeeper,FC Augsburg,£270k,in,Germany;Poland;,0.27,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Jochen Weigl,27,Right Midfield,Greuther Fürth,£225k,in,Germany;,0.225,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Heiko Gerber,25,Left-Back,Arm. Bielefeld,Loan fee:£135k,in,Germany;,0.135,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Andreas Köpke,36,Goalkeeper,Marseille,Free transfer,in,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Knut Reinhardt,30,Left Midfield,Bor. Dortmund,Free transfer,in,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Zivojin Juskic,29,Defensive Midfield,FK Obilic,Free transfer,in,Serbia;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Christian Horcher,20,Goalkeeper,Jahn Forchheim,Free transfer,in,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Markus Lösch,26,Defensive Midfield,Stuttg. Kickers,Free transfer,in,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Martin Molz,26,Centre-Back,Idar-Oberstein,Free transfer,in,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Tobias Zellner,20,Central Midfield,1.FC Miltach,Free transfer,in,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,René van Eck,32,Centre-Back,FC Luzern,Free transfer,in,Netherlands;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Sven Günther,24,Defensive Midfield,FSV Zwickau,Free transfer,in,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Niklas Skoog,24,Centre-Forward,MSV Duisburg,Free transfer,in,Sweden;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Matthias Maucksch,29,Sweeper,VfB Leipzig,?,in,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Marek Nikl,22,Centre-Back,Bohemians 1905,?,in,Czech Republic;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Ersen Martin,19,Centre-Forward,Nürnberg U19,-,in,Turkey;Germany;,0,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Daniel Smejkal,27,Attacking Midfield,KFC Uerdingen,£113k,out,Czech Republic;,0.113,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Thomas Richter,28,Defender,1860 Munich,Free transfer,out,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Peter Knäbel,31,Attacking Midfield,FC Winterthur,Free transfer,out,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Cheriffe Maman-Touré,20,Midfielder,Marseille,Free transfer,out,Togo;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Uwe Schneider,26,Centre-Back,E. Frankfurt,Free transfer,out,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Christoph Müller,23,Goalkeeper,RW Oberhausen,Free transfer,out,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Ivica Simunec,30,Defender,Union Berlin,Free transfer,out,Croatia;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Christian Möckel,25,Second Striker,Greuther Fürth,Free transfer,out,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Peter Jenkner,23,Midfielder,1.SC Feucht,Free transfer,out,Germany;,NA,1 Bundesliga,1998,1998/1999
1.FC Nuremberg,Roman Hogen,27,Centre-Forward,Chmel Blsany,"End of loanJun 30, 1998",out,Czech Republic;,0,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Zé Roberto,23,Left Midfield,Real Madrid,£6.30m,in,Brazil;Germany;,6.3,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Adam Matysek,29,Goalkeeper,FC Gütersloh,£900k,in,Poland;,0.9,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Zoran Mamic,26,Centre-Back,VfL Bochum,£720k,in,Croatia;,0.72,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Aaron Mokoena,17,Centre-Back,Jomo Cosmos,Free transfer,in,South Africa;,NA,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Jörg Reeb,26,Defensive Midfield,Arm. Bielefeld,Free transfer,in,Germany;,NA,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Dariush Yazdani,21,Attacking Midfield,Esteghlal FC,?,in,Iran;,NA,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Mehdi Pashazadeh,24,Centre-Back,Esteghlal FC,?,in,Iran;,NA,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Frankie Hejduk,23,Right-Back,Tampa Bay,?,in,United States;Croatia;,NA,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Markus Feldhoff,23,Centre-Forward,Bor. M'gladbach,£1.26m,out,Germany;,1.26,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Thorsten Nehrbauer,20,Defensive Midfield,F. Düsseldorf,£90k,out,Germany;,0.09,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Sebastian Helbig,21,Centre-Forward,Rot-Weiß Erfurt,Free transfer,out,Germany;,NA,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Jörg Schmadtke,34,Goalkeeper,Bor. M'gladbach,Free transfer,out,Germany;,NA,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Dirk Lottner,26,Attacking Midfield,1. FC Köln,Free transfer,out,Germany;,NA,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Christian Wörns,26,Centre-Back,Paris SG,Free transfer,out,Germany;,NA,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Manuel Cardoni,25,Attacking Midfield,Jeunesse Esch,Free transfer,out,Luxembourg;,NA,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Andreas Gellert,17,Defensive Midfield,F. Düsseldorf,Free transfer,out,Germany;,NA,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Martin Frydek,29,Central Midfield,MSV Duisburg,?,out,Czech Republic;,NA,1 Bundesliga,1998,1998/1999
Bayer 04 Leverkusen,Daniel Addo,21,Midfielder,F. Düsseldorf,?,out,Ghana;,NA,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Bachirou Salou,27,Centre-Forward,MSV Duisburg,£3.78m,in,Togo;Germany;,3.78,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Jens Lehmann,29,Goalkeeper,Milan,£3.60m,in,Germany;,3.6,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Dedê,20,Left-Back,Atlético-MG,£2.97m,in,Brazil;Germany;,2.97,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Sergej Barbarez,26,Second Striker,Hansa Rostock,£990k,in,Bosnia-Herzegovina;Germany;,0.99,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Karsten Baumann,28,Centre-Back,1. FC Köln,£900k,in,Germany;,0.9,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Miroslav Stevic,28,Defensive Midfield,1860 Munich,£720k,in,Serbia;Germany;,0.72,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Alfred Nijhuis,32,Centre-Back,Urawa Reds,£450k,in,Netherlands;,0.45,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Christian Nerlinger,25,Defensive Midfield,Bayern Munich,Free transfer,in,Germany;,NA,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Thomas Häßler,32,Attacking Midfield,Karlsruher SC,Free transfer,in,Germany;,NA,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Thomas Hengen,23,Sweeper,Karlsruher SC,Free transfer,in,Germany;,NA,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Júlio César,35,Centre-Back,Botafogo,"End of loanNov 1, 1998",in,Brazil;,0,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Scott Booth,26,Centre-Forward,FC Utrecht,"End of loanJun 30, 1998",in,Scotland;,0,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Jörg Heinrich,28,Left Midfield,Fiorentina,£11.34m,out,Germany;,11.34,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Steffen Freund,28,Defensive Midfield,Spurs,£1.01m,out,Germany;,1.01,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Stefan Klos,27,Goalkeeper,Rangers,£923k,out,Germany;,0.923,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Júlio César,35,Centre-Back,Botafogo,Loan fee:£225k,out,Brazil;,0.225,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Jovan Kirovski,22,Right Winger,SC Fortuna Köln,Loan fee:£45k,out,United States;North Macedonia;,0.045,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Knut Reinhardt,30,Left Midfield,1.FC Nuremberg,Free transfer,out,Germany;,NA,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Steinar Pedersen,23,Right-Back,IFK Göteborg,?,out,Norway;,NA,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Scott Booth,26,Centre-Forward,Vitesse,?,out,Scotland;,NA,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Júlio César,35,Centre-Back,Panathinaikos,?,out,Brazil;,NA,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Matthias Sammer,30,Defensive Midfield,Retired,-,out,Germany;,0,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Michael Zorc,35,Defensive Midfield,Retired,-,out,Germany;,0,1 Bundesliga,1998,1998/1999
Borussia Dortmund,Martin Kree,33,Centre-Back,Retired,-,out,Germany;,0,1 Bundesliga,1998,1998/1999
Borussia Mönchengladbach,Markus Feldhoff,23,Centre-Forward,Bay. Leverkusen,£1.26m,in,Germany;,1.26,1 Bundesliga,1998,1998/1999
Borussia Mönchengladbach,Toni Polster,34,Centre-Forward,1. FC Köln,£900k,in,Austria;,0.9,1 Bundesliga,1998,1998/1999
