club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
PSV Eindhoven,Bart Ramselaar,20,Attacking Midfield,FC Utrecht,£4.28m,in,Netherlands;,4.28,Eredivisie,2016,2016/2017
PSV Eindhoven,Hidde Jurjus,22,Goalkeeper,De Graafschap,£450k,in,Netherlands;,0.45,Eredivisie,2016,2016/2017
PSV Eindhoven,Daniel Schwaab,27,Centre-Back,VfB Stuttgart,Free transfer,in,Germany;,NA,Eredivisie,2016,2016/2017
PSV Eindhoven,Siem de Jong,27,Attacking Midfield,Newcastle,Loan,in,Netherlands;,0,Eredivisie,2016,2016/2017
PSV Eindhoven,Marco van Ginkel,24,Central Midfield,Chelsea,Loan,in,Netherlands;,0,Eredivisie,2016,2016/2017
PSV Eindhoven,Oleksandr Zinchenko,19,Left-Back,Man City,Loan,in,Ukraine;,0,Eredivisie,2016,2016/2017
PSV Eindhoven,Ramon Pascal Lundqvist,19,Attacking Midfield,PSV U21,-,in,Sweden;,0,Eredivisie,2016,2016/2017
PSV Eindhoven,Menno Koch,22,Centre-Back,FC Utrecht,"End of loanJan 31, 2017",in,Netherlands;,0,Eredivisie,2016,2016/2017
PSV Eindhoven,Marcel Ritzmaier,23,Central Midfield,NEC Nijmegen,"End of loanJun 30, 2016",in,Austria;,0,Eredivisie,2016,2016/2017
PSV Eindhoven,Rai Vloet,21,Attacking Midfield,SC Cambuur,"End of loanJun 30, 2016",in,Netherlands;,0,Eredivisie,2016,2016/2017
PSV Eindhoven,Jeffrey Bruma,24,Centre-Back,VfL Wolfsburg,£10.35m,out,Netherlands;Suriname;,10.35,Eredivisie,2016,2016/2017
PSV Eindhoven,Luciano Narsingh,26,Right Winger,Swansea,£4.14m,out,Netherlands;Suriname;,4.14,Eredivisie,2016,2016/2017
PSV Eindhoven,Florian Jozefzoon,25,Right Winger,Brentford,£405k,out,Netherlands;Suriname;,0.405,Eredivisie,2016,2016/2017
PSV Eindhoven,Stijn Schaars,32,Defensive Midfield,Heerenveen,Free transfer,out,Netherlands;,NA,Eredivisie,2016,2016/2017
