club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Bayern Munich,Alphonso Davies,18,Left Winger,Vancouver,£9.00m,in,Canada;Liberia;,9,1 Bundesliga,2018,2018/2019
Bayern Munich,Leon Goretzka,23,Central Midfield,FC Schalke 04,Free transfer,in,Germany;,NA,1 Bundesliga,2018,2018/2019
Bayern Munich,Ron-Thorben Hoffmann,19,Goalkeeper,FC Bayern U19,-,in,Germany;,0,1 Bundesliga,2018,2018/2019
Bayern Munich,Douglas Costa,27,Right Winger,Juventus,"End of loanJun 30, 2018",in,Brazil;,0,1 Bundesliga,2018,2018/2019
Bayern Munich,Renato Sanches,20,Central Midfield,Swansea,"End of loanJun 30, 2018",in,Portugal;Sao Tome and Principe;,0,1 Bundesliga,2018,2018/2019
Bayern Munich,Serge Gnabry,22,Right Winger,TSG Hoffenheim,"End of loanJun 30, 2018",in,Germany;Cote d'Ivoire;,0,1 Bundesliga,2018,2018/2019
Bayern Munich,Douglas Costa,27,Right Winger,Juventus,£36.00m,out,Brazil;,36,1 Bundesliga,2018,2018/2019
Bayern Munich,Arturo Vidal,31,Central Midfield,FC Barcelona,£16.20m,out,Chile;,16.2,1 Bundesliga,2018,2018/2019
Bayern Munich,Sebastian Rudy,28,Defensive Midfield,FC Schalke 04,£14.40m,out,Germany;,14.4,1 Bundesliga,2018,2018/2019
Bayern Munich,Sandro Wagner,31,Centre-Forward,TJ Teda,£4.50m,out,Germany;,4.5,1 Bundesliga,2018,2018/2019
Bayern Munich,Juan Bernat,25,Left-Back,Paris SG,£4.50m,out,Spain;,4.5,1 Bundesliga,2018,2018/2019
Bayern Munich,Niklas Dorsch,20,Defensive Midfield,1.FC Heidenheim,Free transfer,out,Germany;,NA,1 Bundesliga,2018,2018/2019
Bayern Munich,Felix Götze,20,Defensive Midfield,FC Augsburg,Free transfer,out,Germany;,NA,1 Bundesliga,2018,2018/2019
Bayern Munich,Fabian Benko,20,Attacking Midfield,LASK,Free transfer,out,Croatia;Germany;,NA,1 Bundesliga,2018,2018/2019
Bayern Munich,Tom Starke,37,Goalkeeper,Retired,-,out,Germany;,0,1 Bundesliga,2018,2018/2019
FC Schalke 04,Sebastian Rudy,28,Defensive Midfield,Bayern Munich,£14.40m,in,Germany;,14.4,1 Bundesliga,2018,2018/2019
FC Schalke 04,Suat Serdar,21,Central Midfield,1.FSV Mainz 05,£9.45m,in,Germany;Turkey;,9.45,1 Bundesliga,2018,2018/2019
FC Schalke 04,Omar Mascarell,25,Defensive Midfield,Real Madrid,£9.00m,in,Spain;,9,1 Bundesliga,2018,2018/2019
FC Schalke 04,Rabbi Matondo,18,Right Winger,Man City U23,£8.10m,in,Wales;England;,8.1,1 Bundesliga,2018,2018/2019
FC Schalke 04,Salif Sané,27,Centre-Back,Hannover 96,£6.30m,in,Senegal;France;,6.3,1 Bundesliga,2018,2018/2019
FC Schalke 04,Hamza Mendyl,20,Left-Back,LOSC Lille,£5.40m,in,Morocco;Cote d'Ivoire;,5.4,1 Bundesliga,2018,2018/2019
FC Schalke 04,Steven Skrzybski,25,Right Winger,Union Berlin,£2.88m,in,Germany;,2.88,1 Bundesliga,2018,2018/2019
FC Schalke 04,Jeffrey Bruma,27,Centre-Back,VfL Wolfsburg,Loan,in,Netherlands;Suriname;,0,1 Bundesliga,2018,2018/2019
