club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Cardiff City,Eddie Newton,20,Defensive Midfield,Chelsea,Loan,in,England;,0,Championship,1991,1991/1992
Cardiff City,Paul Ramsey,28,Defensive Midfield,Leicester,?,in,Northern Ireland;,NA,Championship,1991,1991/1992
Cardiff City,Gerry Harrison,19,Midfielder,Bristol City,Loan,in,England;,0,Championship,1991,1991/1992
Cardiff City,Alan Walsh,35,Left Midfield,Huddersfield,?,in,England;,NA,Championship,1991,1991/1992
Cardiff City,Tony Bird,16,Forward,Unknown,?,in,Wales;,NA,Championship,1991,1991/1992
Cardiff City,Andy Gorman,16,Right-Back,Cardiff U18,-,in,Wales;,0,Championship,1991,1991/1992
Cardiff City,Chris Summers,19,Forward,Barry Town,?,out,Wales;,NA,Championship,1991,1991/1992
Cardiff City,Phil Heath,26,Forward,Aldershot,?,out,England;,NA,Championship,1991,1991/1992
Cardiff City,Gerry Harrison,20,Midfielder,Bristol City,"End of loanMay 31, 1992",out,England;,0,Championship,1991,1991/1992
Cardiff City,Eddie Newton,20,Defensive Midfield,Chelsea,"End of loanMay 1, 1992",out,England;,0,Championship,1991,1991/1992
Fulham FC,Sean Farrell,22,Forward,Luton,£126k,in,England;,0.126,Championship,1991,1991/1992
Fulham FC,Andy Cole,19,Centre-Forward,Arsenal,Loan,in,England;Jamaica;,0,Championship,1991,1991/1992
Fulham FC,Keith Branagan,25,Goalkeeper,Millwall,Loan,in,Ireland;,0,Championship,1991,1991/1992
Fulham FC,Lee Harrison,20,Goalkeeper,Charlton,Loan,in,England;,0,Championship,1991,1991/1992
Fulham FC,David Byrne,30,Midfielder,Watford,Loan,in,England;,0,Championship,1991,1991/1992
Fulham FC,Justin Skinner,22,Midfielder,Bristol Rovers,£162k,out,England;,0.162,Championship,1991,1991/1992
Fulham FC,Brian Talbot,37,Central Midfield,Aldershot,?,out,England;,NA,Championship,1991,1991/1992
Fulham FC,Laurence Batty,27,Goalkeeper,Brentford,?,out,England;,NA,Championship,1991,1991/1992
Fulham FC,Gary Cobb,22,Midfielder,Chesham,?,out,England;,NA,Championship,1991,1991/1992
Fulham FC,Tony Parks,28,Goalkeeper,West Ham,?,out,England;,NA,Championship,1991,1991/1992
Fulham FC,Leroy Rosenior,26,Forward,West Ham,?,out,England;Sierra Leone;,NA,Championship,1991,1991/1992
Fulham FC,Gordon Davies,35,Forward,Wrexham,?,out,Wales;,NA,Championship,1991,1991/1992
Fulham FC,Michael Cole,24,Forward,Chelmsford City,?,out,England;,NA,Championship,1991,1991/1992
Fulham FC,Lee Harrison,20,Goalkeeper,Charlton,"End of loanDec 1, 1991",out,England;,0,Championship,1991,1991/1992
Fulham FC,David Byrne,30,Midfielder,Watford,"End of loanFeb 28, 1992",out,England;,0,Championship,1991,1991/1992
Fulham FC,Andy Cole,20,Centre-Forward,Arsenal,"End of loanDec 1, 1991",out,England;Jamaica;,0,Championship,1991,1991/1992
Fulham FC,Graham Baker,33,Midfielder,Retired,-,out,England;,0,Championship,1991,1991/1992
Huddersfield Town,Peter Butler,25,Midfielder,Southend United,Loan,in,England;,0,Championship,1991,1991/1992
Huddersfield Town,Chris Billy,18,Midfielder,Unknown,?,in,England;,NA,Championship,1991,1991/1992
Huddersfield Town,Frank Stapleton,34,Centre-Forward,Blackburn,?,in,Ireland;,NA,Championship,1991,1991/1992
Huddersfield Town,Alan Walsh,34,Left Midfield,Walsall,?,in,England;,NA,Championship,1991,1991/1992
Huddersfield Town,Phil Starbuck,22,Centre-Forward,Nottm Forest,?,in,England;,NA,Championship,1991,1991/1992
Huddersfield Town,Simon Ireland,20,Midfielder,Wrexham,"End of loanMay 31, 1992",in,England;,0,Championship,1991,1991/1992
Huddersfield Town,Simon Ireland,20,Midfielder,Wrexham,Free transfer,out,England;,NA,Championship,1991,1991/1992
Huddersfield Town,Garry Haylock,21,Forward,Shelbourne,?,out,England;,NA,Championship,1991,1991/1992
Huddersfield Town,Jason Byrne,19,Attacking Midfield,Bray Wanderers,?,out,Ireland;,NA,Championship,1991,1991/1992
Huddersfield Town,Robert Wilson,30,Attacking Midfield,Rotherham,?,out,England;,NA,Championship,1991,1991/1992
Huddersfield Town,Dudley Lewis,28,Defender,Wrexham,?,out,Wales;,NA,Championship,1991,1991/1992
Huddersfield Town,Frank Stapleton,35,Centre-Forward,Bradford,?,out,Ireland;,NA,Championship,1991,1991/1992
Huddersfield Town,Alan Walsh,35,Left Midfield,Cardiff,?,out,England;,NA,Championship,1991,1991/1992
Huddersfield Town,Peter Butler,25,Midfielder,Southend United,"End of loanMay 31, 1992",out,England;,0,Championship,1991,1991/1992
Huddersfield Town,Steve Hardwick,34,Goalkeeper,Retired,-,out,England;,0,Championship,1991,1991/1992
Huddersfield Town,Keith Edwards,33,Centre-Forward,Retired,-,out,England;,0,Championship,1991,1991/1992
Leeds United,Rod Wallace,21,Right Winger,Southampton,£1.71m,in,England;,1.71,Championship,1991,1991/1992
Leeds United,Eric Cantona,25,Second Striker,Nîmes Olympique,£1.35m,in,France;,1.35,Championship,1991,1991/1992
Leeds United,Tony Dorigo,25,Left-Back,Chelsea,£1.33m,in,England;Australia;,1.33,Championship,1991,1991/1992
Leeds United,Steve Hodge,28,Central Midfield,Nottm Forest,£923k,in,England;,0.923,Championship,1991,1991/1992
Leeds United,Jon Newsome,20,Defender,Sheff Wed,£180k,in,England;,0.18,Championship,1991,1991/1992
Leeds United,David Wetherall,20,Centre-Back,Sheff Wed,£162k,in,England;,0.162,Championship,1991,1991/1992
Leeds United,Ray Wallace,21,Defender,Southampton,£117k,in,England;,0.117,Championship,1991,1991/1992
Leeds United,Mervyn Day,36,Goalkeeper,Luton,"End of loanApr 5, 1992",in,England;,0,Championship,1991,1991/1992
Leeds United,Tony Agana,28,Forward,Notts County,Loan,in,England;,0,Championship,1991,1991/1992
Leeds United,Dylan Kerr,24,Left-Back,Doncaster,"End of loanDec 1, 1991",in,England;Malta;,0,Championship,1991,1991/1992
