club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Atlético Madrid,Losada,23,Forward,Real Madrid,?,in,Spain;,NA,Primera Division,1991,1991/1992
Atlético Madrid,Fernando Moner,23,Left-Back,Yokohama Flüg.,?,in,Argentina;,NA,Primera Division,1991,1991/1992
Atlético Madrid,Marcelo Saralegui,20,Attacking Midfield,Nacional,?,in,Uruguay;,NA,Primera Division,1991,1991/1992
Atlético Madrid,Miquel Soler,26,Left-Back,FC Barcelona,?,in,Spain;,NA,Primera Division,1991,1991/1992
Atlético Madrid,Juanma López,21,Centre-Back,Atl. Madrid B,-,in,Spain;,0,Primera Division,1991,1991/1992
Atlético Madrid,Gabriel Moya,25,Midfielder,Real Valladolid,,in,Spain;,NA,Primera Division,1991,1991/1992
Atlético Madrid,João Pinto,19,Second Striker,Boavista,Free transfer,out,Portugal;,NA,Primera Division,1991,1991/1992
Atlético Madrid,Marcelo Saralegui,20,Attacking Midfield,Nacional,?,out,Uruguay;,NA,Primera Division,1991,1991/1992
Atlético Madrid,Gerhard Rodax,25,Centre-Forward,Rapid Vienna,?,out,Austria;,NA,Primera Division,1991,1991/1992
Atlético Madrid,Juan Carlos,26,Left-Back,FC Barcelona,?,out,Spain;,NA,Primera Division,1991,1991/1992
Atlético Madrid,Pizo Gómez,27,Midfielder,Espanyol,Loan,out,Spain;,0,Primera Division,1991,1991/1992
Atlético Madrid,Julio Prieto,30,Central Midfield,Retired,-,out,Spain;,0,Primera Division,1991,1991/1992
FC Barcelona,Richard Witschge,21,Central Midfield,Ajax,£3.27m,in,Netherlands;,3.27,Primera Division,1991,1991/1992
FC Barcelona,Miguel Ángel Nadal,24,Centre-Back,RCD Mallorca,£1.13m,in,Spain;,1.13,Primera Division,1991,1991/1992
FC Barcelona,Cristóbal Parralo,23,Right-Back,CD Logroñés,£360k,in,Spain;,0.36,Primera Division,1991,1991/1992
FC Barcelona,Juan Carlos,26,Left-Back,Atlético Madrid,?,in,Spain;,NA,Primera Division,1991,1991/1992
FC Barcelona,Juan Carlos,NA,Defender,FC Barcelona B,-,in,Spain;,0,Primera Division,1991,1991/1992
FC Barcelona,Pep Guardiola,20,Defensive Midfield,FC Barcelona B,-,in,Spain;,0,Primera Division,1991,1991/1992
FC Barcelona,Albert Ferrer,20,Right-Back,CD Tenerife,"End of loanJun 1, 1991",in,Spain;,0,Primera Division,1991,1991/1992
FC Barcelona,Antonio Pinilla,20,Left Winger,RCD Mallorca,Free transfer,out,Spain;,NA,Primera Division,1991,1991/1992
FC Barcelona,Sergi,24,Left-Back,RCD Mallorca,?,out,Spain;,NA,Primera Division,1991,1991/1992
FC Barcelona,Luis López Rekarte,29,Right-Back,Dep. La Coruña,?,out,Spain;,NA,Primera Division,1991,1991/1992
FC Barcelona,Paco Clos,30,Centre-Forward,Orihuela Dep.,?,out,Spain;,NA,Primera Division,1991,1991/1992
