club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
PSV Eindhoven,Gastón Pereiro,20,Attacking Midfield,Nacional,£6.30m,in,Uruguay;,6.3,Eredivisie,2015,2015/2016
PSV Eindhoven,Davy Pröpper,23,Central Midfield,Vitesse,£4.05m,in,Netherlands;,4.05,Eredivisie,2015,2015/2016
PSV Eindhoven,Héctor Moreno,27,Centre-Back,Espanyol,£3.15m,in,Mexico;Spain;,3.15,Eredivisie,2015,2015/2016
PSV Eindhoven,Andrés Guardado,28,Central Midfield,Valencia,£2.52m,in,Mexico;Spain;,2.52,Eredivisie,2015,2015/2016
PSV Eindhoven,Nicolas Isimat-Mirin,23,Centre-Back,Monaco,£2.16m,in,France;Guadeloupe;,2.16,Eredivisie,2015,2015/2016
PSV Eindhoven,Luuk Koopmans,21,Goalkeeper,FC Oss,£90k,in,Netherlands;,0.09,Eredivisie,2015,2015/2016
PSV Eindhoven,Simon Poulsen,30,Left-Back,AZ Alkmaar,Free transfer,in,Denmark;,NA,Eredivisie,2015,2015/2016
PSV Eindhoven,Maxime Lestienne,23,Left Winger,Al Arabi,Loan,in,Belgium;,0,Eredivisie,2015,2015/2016
PSV Eindhoven,Marco van Ginkel,23,Central Midfield,Chelsea,Loan,in,Netherlands;,0,Eredivisie,2015,2015/2016
PSV Eindhoven,Steven Bergwijn,17,Left Winger,PSV U21,-,in,Netherlands;Suriname;,0,Eredivisie,2015,2015/2016
PSV Eindhoven,Jordy de Wijs,20,Centre-Back,PSV U21,-,in,Netherlands;,0,Eredivisie,2015,2015/2016
PSV Eindhoven,Przemyslaw Tyton,28,Goalkeeper,Elche CF,"End of loanJun 30, 2015",in,Poland;,0,Eredivisie,2015,2015/2016
PSV Eindhoven,Menno Koch,20,Centre-Back,NAC Breda,"End of loanJun 30, 2015",in,Netherlands;,0,Eredivisie,2015,2015/2016
PSV Eindhoven,Memphis Depay,21,Left Winger,Man Utd,£30.60m,out,Netherlands;Ghana;,30.6,Eredivisie,2015,2015/2016
PSV Eindhoven,Georginio Wijnaldum,24,Central Midfield,Newcastle,£18.00m,out,Netherlands;Suriname;,18,Eredivisie,2015,2015/2016
PSV Eindhoven,Oscar Hiljemark,23,Central Midfield,US Palermo,£2.25m,out,Sweden;,2.25,Eredivisie,2015,2015/2016
PSV Eindhoven,Przemyslaw Tyton,28,Goalkeeper,VfB Stuttgart,£900k,out,Poland;,0.9,Eredivisie,2015,2015/2016
PSV Eindhoven,Nigel Bertrams,22,Goalkeeper,Willem II,Free transfer,out,Netherlands;,NA,Eredivisie,2015,2015/2016
PSV Eindhoven,Abel Tamata,24,Left-Back,FC Groningen,Free transfer,out,DR Congo;Netherlands;,NA,Eredivisie,2015,2015/2016
PSV Eindhoven,Marcel Ritzmaier,22,Central Midfield,NEC Nijmegen,Loan,out,Austria;,0,Eredivisie,2015,2015/2016
PSV Eindhoven,Rai Vloet,20,Attacking Midfield,SC Cambuur,Loan,out,Netherlands;,0,Eredivisie,2015,2015/2016
PSV Eindhoven,Karim Rekik,20,Centre-Back,Man City,"End of loanJun 30, 2015",out,Netherlands;Tunisia;,0,Eredivisie,2015,2015/2016
PSV Eindhoven,Danny Wintjens,31,Goalkeeper,VVV-Venlo,"End of loanJun 30, 2015",out,Netherlands;,0,Eredivisie,2015,2015/2016
PSV Eindhoven,Nicolas Isimat-Mirin,23,Centre-Back,Monaco,"End of loanJun 30, 2015",out,France;Guadeloupe;,0,Eredivisie,2015,2015/2016
PSV Eindhoven,Andrés Guardado,28,Central Midfield,Valencia,"End of loanJun 30, 2015",out,Mexico;Spain;,0,Eredivisie,2015,2015/2016
Ajax Amsterdam,Nemanja Gudelj,23,Defensive Midfield,AZ Alkmaar,£5.40m,in,Serbia;Netherlands;,5.4,Eredivisie,2015,2015/2016
Ajax Amsterdam,Arkadiusz Milik,21,Centre-Forward,Bay. Leverkusen,£2.52m,in,Poland;,2.52,Eredivisie,2015,2015/2016
Ajax Amsterdam,Amin Younes,21,Left Winger,Bor. M'gladbach,£2.25m,in,Germany;Lebanon;,2.25,Eredivisie,2015,2015/2016
Ajax Amsterdam,Johnny Heitinga,31,Centre-Back,Hertha BSC,Free transfer,in,Netherlands;,NA,Eredivisie,2015,2015/2016
Ajax Amsterdam,Mitchell Dijks,22,Left-Back,Willem II,?,in,Netherlands;,NA,Eredivisie,2015,2015/2016
