club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Cardiff City,Kevin Nugent,28,Forward,Bristol City,£72k,in,England;,0.072,Championship,1997,1997/1998
Cardiff City,Andy Saville,32,Centre-Forward,Wigan,£60k,in,England;,0.06,Championship,1997,1997/1998
Cardiff City,Jon Hallworth,31,Goalkeeper,Oldham Athletic,Free transfer,in,England;,NA,Championship,1997,1997/1998
Cardiff City,Danny Hill,23,Midfielder,Spurs,Loan,in,England;,0,Championship,1997,1997/1998
Cardiff City,Glen Crowe,19,Centre-Forward,Wolves,Loan,in,Ireland;,0,Championship,1997,1997/1998
Cardiff City,Chris Greenacre,19,Centre-Forward,Man City,Loan,in,England;,0,Championship,1997,1997/1998
Cardiff City,Wayne O'Sullivan,23,Right Midfield,Swindon Town,?,in,Ireland;,NA,Championship,1997,1997/1998
Cardiff City,Dave Penney,32,Midfielder,Swansea,?,in,England;,NA,Championship,1997,1997/1998
Cardiff City,Jimmy Rollo,21,Centre-Back,Ebbw Vale,"End of loanMay 1, 1998",in,England;,0,Championship,1997,1997/1998
Cardiff City,Christian Roberts,17,Centre-Forward,Cardiff U18,-,in,Wales;,0,Championship,1997,1997/1998
Cardiff City,Pat Mountain,20,Goalkeeper,Barry Town,"End of loanJun 30, 1997",in,Wales;,0,Championship,1997,1997/1998
Cardiff City,Jimmy Rollo,21,Centre-Back,Ebbw Vale,Loan,out,England;,0,Championship,1997,1997/1998
Cardiff City,Steve Williams,22,Goalkeeper,Dundalk FC,Free transfer,out,Wales;,NA,Championship,1997,1997/1998
Cardiff City,Pat Mountain,21,Goalkeeper,Barry Town,?,out,Wales;,NA,Championship,1997,1997/1998
Cardiff City,Danny Hill,23,Midfielder,Spurs,"End of loanMar 1, 1998",out,England;,0,Championship,1997,1997/1998
Cardiff City,Glen Crowe,19,Centre-Forward,Wolves,"End of loanDec 1, 1997",out,Ireland;,0,Championship,1997,1997/1998
Cardiff City,Chris Greenacre,19,Centre-Forward,Man City,"End of loanOct 1, 1997",out,England;,0,Championship,1997,1997/1998
Fulham FC,Chris Coleman,27,Centre-Back,Blackburn,£3.31m,in,Wales;Ireland;,3.31,Championship,1997,1997/1998
Fulham FC,Paul Peschisolido,26,Centre-Forward,West Brom,£1.49m,in,Canada;Italy;,1.49,Championship,1997,1997/1998
Fulham FC,Tony Thorpe,23,Centre-Forward,Luton,£1.08m,in,England;,1.08,Championship,1997,1997/1998
Fulham FC,Maik Taylor,26,Goalkeeper,Southampton,£945k,in,Northern Ireland;Germany;,0.945,Championship,1997,1997/1998
Fulham FC,Paul Trollope,25,Attacking Midfield,Derby,£810k,in,Wales;,0.81,Championship,1997,1997/1998
Fulham FC,Wayne Collins,28,Midfielder,Sheff Wed,£540k,in,England;,0.54,Championship,1997,1997/1998
Fulham FC,André Arendse,30,Goalkeeper,Cape Town Spurs,£450k,in,South Africa;,0.45,Championship,1997,1997/1998
Fulham FC,Alan Neilson,25,Centre-Back,Southampton,£338k,in,Wales;,0.338,Championship,1997,1997/1998
Fulham FC,Paul Moody,30,Forward,Oxford United,£203k,in,England;,0.203,Championship,1997,1997/1998
Fulham FC,Steven Hayward,25,Midfielder,Carlisle United,£197k,in,England;,0.197,Championship,1997,1997/1998
Fulham FC,Steve McAnespie,25,Right-Back,Bolton,£135k,in,Scotland;,0.135,Championship,1997,1997/1998
Fulham FC,Aidan Newhouse,25,Forward,Wimbledon FC,£114k,in,England;,0.114,Championship,1997,1997/1998
Fulham FC,Leon McKenzie,19,Centre-Forward,Crystal Palace,Loan,in,England;,0,Championship,1997,1997/1998
Fulham FC,Kyle Lightbourne,29,Forward,Coventry,Loan,in,Bermuda;,0,Championship,1997,1997/1998
Fulham FC,Jimmy Aggrey,18,Defender,Chelsea,Free transfer,in,England;,NA,Championship,1997,1997/1998
Fulham FC,Shaun Maher,19,Centre-Back,Bohemians,£45k,in,Ireland;,0.045,Championship,1997,1997/1998
Fulham FC,Paul Bracewell,34,Central Midfield,Sunderland,?,in,England;,NA,Championship,1997,1997/1998
Fulham FC,Andy Arnott,23,Defensive Midfield,Leyton Orient,?,in,England;,NA,Championship,1997,1997/1998
Fulham FC,Peter Beardsley,37,Second Striker,Bolton,Loan,in,England;,0,Championship,1997,1997/1998
Fulham FC,Neil Smith,25,Midfielder,Gillingham FC,?,in,England;,NA,Championship,1997,1997/1998
Fulham FC,Matt Brazier,21,Midfielder,QPR,?,in,England;,NA,Championship,1997,1997/1998
Fulham FC,Steve McAnespie,26,Right-Back,Bradford,"End of loanMay 3, 1998",in,Scotland;,0,Championship,1997,1997/1998
Fulham FC,Danny Cullip,20,Centre-Back,Brentford,£113k,out,England;,0.113,Championship,1997,1997/1998
Fulham FC,Paul Watson,22,Right-Back,Brentford,£63k,out,England;,0.063,Championship,1997,1997/1998
Fulham FC,Aidan Newhouse,25,Forward,Swansea,Free transfer,out,England;,NA,Championship,1997,1997/1998
Fulham FC,Mark Walton,28,Goalkeeper,Gillingham FC,£41k,out,Wales;,0.041,Championship,1997,1997/1998
Fulham FC,Glenn Cockerill,38,Central Midfield,Brentford,?,out,England;,NA,Championship,1997,1997/1998
Fulham FC,Andy Arnott,23,Defensive Midfield,Rush. & Diamon.,?,out,England;,NA,Championship,1997,1997/1998
Fulham FC,Steve McAnespie,26,Right-Back,Bradford,Loan,out,Scotland;,0,Championship,1997,1997/1998
Fulham FC,Terry Angus,31,Centre-Back,Slough Town,?,out,England;,NA,Championship,1997,1997/1998
Fulham FC,Nicholas Cusack,31,Midfielder,Swansea,?,out,England;,NA,Championship,1997,1997/1998
Fulham FC,Leon McKenzie,19,Centre-Forward,Crystal Palace,"End of loanNov 1, 1997",out,England;,0,Championship,1997,1997/1998
Fulham FC,John Marshall,33,Right Midfield,Retired,-,out,England;,0,Championship,1997,1997/1998
Fulham FC,Kyle Lightbourne,29,Forward,Coventry,"End of loanFeb 1, 1998",out,Bermuda;,0,Championship,1997,1997/1998
Huddersfield Town,Wayne Allison,28,Centre-Forward,Swindon Town,£1.04m,in,England;,1.04,Championship,1997,1997/1998
Huddersfield Town,Lee Richardson,28,Midfielder,Oldham Athletic,£72k,in,England;,0.072,Championship,1997,1997/1998
Huddersfield Town,Lee Martin,29,Left-Back,Bristol Rovers,Loan,in,England;,0,Championship,1997,1997/1998
Huddersfield Town,Steve Harper,22,Goalkeeper,Newcastle,Loan,in,England;,0,Championship,1997,1997/1998
Huddersfield Town,Alex Smith,21,Defender,Swindon Town,Loan,in,England;,0,Championship,1997,1997/1998
Huddersfield Town,Sean Hessey,19,Centre-Back,Wigan,?,in,England;,NA,Championship,1997,1997/1998
Huddersfield Town,David Phillips,33,Right Midfield,Nottm Forest,?,in,Wales;,NA,Championship,1997,1997/1998
Huddersfield Town,Paul Barnes,30,Centre-Forward,Burnley,?,in,England;,NA,Championship,1997,1997/1998
Huddersfield Town,Barry Horne,35,Defensive Midfield,Birmingham,?,in,Wales;,NA,Championship,1997,1997/1998
Huddersfield Town,Grant Johnson,25,Left Midfield,Dundee United,?,in,Scotland;,NA,Championship,1997,1997/1998
Huddersfield Town,Paul Scott,17,Right-Back,Huddersf. U18,-,in,England;,0,Championship,1997,1997/1998
Huddersfield Town,Wayne Burnett,26,Midfielder,Grimsby Town,£109k,out,England;,0.109,Championship,1997,1997/1998
Huddersfield Town,Lee Makel,25,Attacking Midfield,Heart of Midl.,£104k,out,England;,0.104,Championship,1997,1997/1998
Huddersfield Town,Lee Sinnott,32,Defender,Oldham Athletic,£57k,out,England;,0.057,Championship,1997,1997/1998
Huddersfield Town,Robbie Ryan,20,Left-Back,Millwall,Free transfer,out,Ireland;,NA,Championship,1997,1997/1998
Huddersfield Town,Gary Crosby,33,Midfielder,Rush. & Diamon.,Free transfer,out,England;,NA,Championship,1997,1997/1998
Huddersfield Town,Darren O'Keeffe,18,Right Midfield,Hull City,?,out,Ireland;,NA,Championship,1997,1997/1998
Huddersfield Town,Andy Payton,30,Forward,Burnley,?,out,England;,NA,Championship,1997,1997/1998
Huddersfield Town,Steve Harper,22,Goalkeeper,Newcastle,"End of loanJan 1, 1998",out,England;,0,Championship,1997,1997/1998
Huddersfield Town,Lee Martin,29,Left-Back,Bristol Rovers,"End of loanSep 16, 1997",out,England;,0,Championship,1997,1997/1998
Huddersfield Town,Alex Smith,22,Defender,Swindon Town,"End of loanMar 31, 1998",out,England;,0,Championship,1997,1997/1998
Leeds United,David Hopkin,26,Right Midfield,Crystal Palace,£4.41m,in,Scotland;,4.41,Championship,1997,1997/1998
Leeds United,Jimmy Floyd Hasselbaink,25,Centre-Forward,Boavista,£2.50m,in,Netherlands;Suriname;,2.5,Championship,1997,1997/1998
Leeds United,Alf-Inge Haaland,24,Defensive Midfield,Nottm Forest,£2.16m,in,Norway;,2.16,Championship,1997,1997/1998
Leeds United,Danny Granville,22,Left-Back,Chelsea,£1.98m,in,England;,1.98,Championship,1997,1997/1998
Leeds United,Martin Hiden,24,Centre-Back,Rapid Vienna,£1.96m,in,Austria;,1.96,Championship,1997,1997/1998
Leeds United,David Robertson,28,Left-Back,Rangers,£675k,in,Scotland;,0.675,Championship,1997,1997/1998
Leeds United,Bruno Ribeiro,21,Left Midfield,Vitória Setúbal,£630k,in,Portugal;,0.63,Championship,1997,1997/1998
Leeds United,Lee Matthews,18,Central Midfield,Leeds U18,-,in,England;,0,Championship,1997,1997/1998
