club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Spartak Moscow,Dmitri Parfenov,23,Right-Back,Dnipro,£135k,in,Russia;Ukraine;,0.135,Premier Liga,1997,1997/1998
Spartak Moscow,Sergey Dmitriev,33,Centre-Forward,Tyumen,?,in,Russia;,NA,Premier Liga,1997,1997/1998
Spartak Moscow,Anatoli Kanishchev,26,Centre-Forward,Spartak V-kavkaz,?,in,Russia;,NA,Premier Liga,1997,1997/1998
Spartak Moscow,Nikolay Pisarev,29,Centre-Forward,FC St. Pauli,?,in,Russia;,NA,Premier Liga,1997,1997/1998
Spartak Moscow,Robson,22,Centre-Forward,Leiria,?,in,Brazil;,NA,Premier Liga,1997,1997/1998
Spartak Moscow,Andrey Smetanin,28,Goalkeeper,Dinamo Moscow,?,in,Russia;,NA,Premier Liga,1997,1997/1998
Spartak Moscow,Aleksey Bakharev,21,Central Midfield,Rotor Volgograd,£68k,out,Russia;,0.068,Premier Liga,1997,1997/1998
Spartak Moscow,Artem Bezrodnyi,18,Left Winger,Leverkusen II,Free transfer,out,Russia;Ukraine;,NA,Premier Liga,1997,1997/1998
Spartak Moscow,Ruslan Nigmatullin,23,Goalkeeper,Loko Moscow,?,out,Russia;,NA,Premier Liga,1997,1997/1998
Spartak Moscow,Vasili Kulkov,31,Centre-Back,Zenit S-Pb,?,out,Russia;,NA,Premier Liga,1997,1997/1998
Spartak Moscow,Andrey Konovalov,23,Central Midfield,Sokol Saratov,?,out,Russia;,NA,Premier Liga,1997,1997/1998
Spartak Moscow,Sergey Dmitriev,33,Centre-Forward,Dinamo S-Pb,?,out,Russia;,NA,Premier Liga,1997,1997/1998
Spartak Moscow,Ramiz Mamedov,25,Left-Back,Spartak II,-,out,Russia;,0,Premier Liga,1997,1997/1998
CSKA Moscow,Evgeni Varlamov,22,Centre-Back,KamAZ,£225k,in,Russia;,0.225,Premier Liga,1997,1997/1998
CSKA Moscow,Oleg Kornaukhov,22,Left-Back,Shinnik,£68k,in,Russia;,0.068,Premier Liga,1997,1997/1998
CSKA Moscow,Igor Kutepov,31,Goalkeeper,Tyumen,Free transfer,in,Ukraine;,NA,Premier Liga,1997,1997/1998
CSKA Moscow,Dmitri Sennikov,21,Centre-Back,St. Petersburg,?,in,Russia;,NA,Premier Liga,1997,1997/1998
CSKA Moscow,Aleksey Babenko,25,Midfielder,KamAZ,?,in,Russia;,NA,Premier Liga,1997,1997/1998
CSKA Moscow,Sergey Filippenkov,26,Right Winger,Kristall,?,in,Russia;,NA,Premier Liga,1997,1997/1998
CSKA Moscow,Aleksandr Shchegolev,25,Right-Back,Fakel Voronezh,?,in,Russia;,NA,Premier Liga,1997,1997/1998
CSKA Moscow,Deni Gaisumov,29,Centre-Back,Spartak 2,?,in,Azerbaijan;Russia;,NA,Premier Liga,1997,1997/1998
CSKA Moscow,Dmitri Kuznetsov,31,Right Midfield,CA Osasuna,?,in,Russia;,NA,Premier Liga,1997,1997/1998
CSKA Moscow,Andrey Nikolaev,20,Midfielder,Torpedo Moscow,?,in,Russia;,NA,Premier Liga,1997,1997/1998
