club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
PSV Eindhoven,Leandro Bonfim,18,Attacking Midfield,EC Vitória,£4.95m,in,Brazil;,4.95,Eredivisie,2002,2002/2003
PSV Eindhoven,Ji-sung Park,21,Attacking Midfield,Kyoto Sanga,£4.50m,in,"Korea, South;",4.5,Eredivisie,2002,2002/2003
PSV Eindhoven,Arjen Robben,18,Right Winger,FC Groningen,£3.87m,in,Netherlands;,3.87,Eredivisie,2002,2002/2003
PSV Eindhoven,Michael Lamey,22,Right-Back,RKC Waalwijk,£3.87m,in,Netherlands;Nigeria;,3.87,Eredivisie,2002,2002/2003
PSV Eindhoven,Remco van der Schaaf,23,Centre-Back,Vitesse,£2.70m,in,Netherlands;,2.7,Eredivisie,2002,2002/2003
PSV Eindhoven,Yeong-pyo Lee,25,Left-Back,Anyang LG Cheeta,£1.40m,in,"Korea, South;",1.4,Eredivisie,2002,2002/2003
PSV Eindhoven,Jelle ten Rouwelaar,21,Goalkeeper,Emmen,Free transfer,in,Netherlands;,NA,Eredivisie,2002,2002/2003
PSV Eindhoven,Edno,19,Centre-Forward,Avaí FC,Free transfer,in,Brazil;,NA,Eredivisie,2002,2002/2003
PSV Eindhoven,Edson,18,Centre-Forward,FC Luzern,Free transfer,in,Portugal;Cape Verde;,NA,Eredivisie,2002,2002/2003
PSV Eindhoven,Lindsay Wilson,23,Left Midfield,Sydney Olympic,?,in,Australia;,NA,Eredivisie,2002,2002/2003
PSV Eindhoven,Frank Kooiman,32,Goalkeeper,Sparta R.,Loan,in,Netherlands;,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Robert van Boxel,19,Centre-Back,Haarlem U19,?,in,Netherlands;,NA,Eredivisie,2002,2002/2003
PSV Eindhoven,Klaas-Jan Huntelaar,18,Centre-Forward,PSV U19,-,in,Netherlands;,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Yves Lenaerts,19,Goalkeeper,PSV U21,-,in,Belgium;,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Claudio,23,Centre-Forward,Fortuna Sittard,"End of loanJun 1, 2002",in,Brazil;,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Jürgen Colin,21,Centre-Back,KRC Genk,"End of loanJun 30, 2002",in,Netherlands;Suriname;,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Erik Korchagin,23,Centre-Forward,Dinamo Moscow,£180k,out,Russia;,0.18,Eredivisie,2002,2002/2003
PSV Eindhoven,Jürgen Colin,21,Centre-Back,NAC Breda,Loan,out,Netherlands;Suriname;,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Ivica Kralj,29,Goalkeeper,Partizan,Free transfer,out,Serbia;Montenegro;,NA,Eredivisie,2002,2002/2003
PSV Eindhoven,Léon Hese,21,Centre-Back,FC Eindhoven,Loan,out,Netherlands;,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Dennis Bo Mortensen,21,Centre-Forward,BK Skjold,Free transfer,out,Denmark;,NA,Eredivisie,2002,2002/2003
PSV Eindhoven,Yuri Nikiforov,31,Sweeper,RKC Waalwijk,Free transfer,out,Russia;Ukraine;,NA,Eredivisie,2002,2002/2003
PSV Eindhoven,Patrick Lodewijks,35,Goalkeeper,Feyenoord,Free transfer,out,Netherlands;,NA,Eredivisie,2002,2002/2003
PSV Eindhoven,Klaas-Jan Huntelaar,19,Centre-Forward,De Graafschap,Loan,out,Netherlands;,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Jelle ten Rouwelaar,22,Goalkeeper,FC Groningen,Loan,out,Netherlands;,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Gino Coutinho,19,Goalkeeper,FC Den Bosch,Loan,out,Netherlands;Suriname;,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Nyron Wau,19,Right Winger,MVV Maastricht,Loan,out,Netherlands;Curacao;,0,Eredivisie,2002,2002/2003
PSV Eindhoven,Claudio,23,Centre-Forward,EC Bahia,?,out,Brazil;,NA,Eredivisie,2002,2002/2003
