club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Spartak Moscow,Aleksey Bakharev,20,Central Midfield,Lada Togliatti,£27k,in,Russia;,0.027,Premier Liga,1996,1996/1997
Spartak Moscow,Maksim Buznikin,19,Centre-Forward,Lada Togliatti,?,in,Russia;,NA,Premier Liga,1996,1996/1997
Spartak Moscow,Miroslav Romashchenko,23,Centre-Back,Uralmash,?,in,Belarus;Russia;,NA,Premier Liga,1996,1996/1997
Spartak Moscow,Konstantin Kovalenko,21,Centre-Forward,Kryvbas,?,in,Belarus;Russia;,NA,Premier Liga,1996,1996/1997
Spartak Moscow,Valeri Shmarov,31,Centre-Forward,Chunnam Dragons,?,in,Russia;,NA,Premier Liga,1996,1996/1997
Spartak Moscow,Vasili Kulkov,30,Centre-Back,Career break,-,in,Russia;,0,Premier Liga,1996,1996/1997
Spartak Moscow,Andrey Konovalov,21,Central Midfield,Tekstilshchik Kamyshin,"End of loanJun 30, 1996",in,Russia;,0,Premier Liga,1996,1996/1997
Spartak Moscow,Valeri Shmarov,31,Centre-Forward,Fakel Voronezh,?,out,Russia;,NA,Premier Liga,1996,1996/1997
Spartak Moscow,Konstantin Kovalenko,21,Centre-Forward,Kuban Krasnodar,?,out,Belarus;Russia;,NA,Premier Liga,1996,1996/1997
Spartak Moscow,Yuri Nikiforov,25,Sweeper,Sporting Gijón,?,out,Russia;Ukraine;,NA,Premier Liga,1996,1996/1997
Spartak Moscow,Aleksandr Lipko,21,Centre-Back,Lokomotiv NN,?,out,Russia;,NA,Premier Liga,1996,1996/1997
Spartak Moscow,Sergey Chudin,23,Centre-Back,Lokomotiv NN,?,out,Russia;,NA,Premier Liga,1996,1996/1997
Spartak Moscow,Vladyslav Duyun,19,Defensive Midfield,Spartak 2,-,out,Ukraine;Russia;,0,Premier Liga,1996,1996/1997
Spartak Moscow,Andrey Pyatnitskiy,29,Defensive Midfield,Spartak 2,-,out,Russia;,0,Premier Liga,1996,1996/1997
Spartak Moscow,Vladimir Dzhubanov,21,Forward,Spartak II,-,out,Russia;,0,Premier Liga,1996,1996/1997
Rotor Volgograd,Platon Zakharchuk,24,Goalkeeper,KamAZ,?,in,Russia;,NA,Premier Liga,1996,1996/1997
Rotor Volgograd,Igor Zhabchenko,28,Midfielder,Bnei Yehuda,?,in,Ukraine;,NA,Premier Liga,1996,1996/1997
Rotor Volgograd,Nikolay Olenikov,21,Centre-Back,Stavropol,?,in,Russia;,NA,Premier Liga,1996,1996/1997
Rotor Volgograd,Vitali Abramov,21,Attacking Midfield,Tekstilshchik Kamyshin,?,in,Kazakhstan;Russia;,NA,Premier Liga,1996,1996/1997
Rotor Volgograd,Denis Zubko,22,Centre-Forward,Zenit S-Pb,?,in,Russia;,NA,Premier Liga,1996,1996/1997
Rotor Volgograd,Nikolay Kolchugin,22,Right Winger,Rotor Vg. II,-,in,Russia;,0,Premier Liga,1996,1996/1997
Rotor Volgograd,Igor Zhabchenko,28,Midfielder,Unknown,Free transfer,out,Ukraine;,NA,Premier Liga,1996,1996/1997
Rotor Volgograd,Aleksandr Tsarenko,28,Right Midfield,E. Kamyshin,?,out,Russia;,NA,Premier Liga,1996,1996/1997
Rotor Volgograd,Gennadi Orbu,26,Left Midfield,Shakhtar D.,?,out,Ukraine;,NA,Premier Liga,1996,1996/1997
Rotor Volgograd,Nikolay Kolchugin,23,Right Winger,Rotor Vg. II,-,out,Russia;,0,Premier Liga,1996,1996/1997
Dinamo Moscow,Vladimir Skokov,24,Left Midfield,Torpedo Taganrog,?,in,Russia;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Dmitri Kramarenko,22,Goalkeeper,Spartak V-kavkaz,?,in,Azerbaijan;Russia;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Aleksandr Kulchiy,23,Defensive Midfield,MPKZ Mozyr,?,in,Belarus;Russia;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Dmitri Tyapushkin,32,Goalkeeper,CSKA Moscow,?,in,Russia;Ukraine;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Maksim Romashchenko,20,Left Midfield,MPKZ Mozyr,?,in,Belarus;Russia;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Sergey Shtanyuk,23,Centre-Back,Quick 1888,?,in,Belarus;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Andrey Ostrovski,23,Centre-Back,Dinamo Minsk,?,in,Belarus;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Evgeni Korablev,18,Defensive Midfield,Dinamo M II,-,in,Russia;,0,Premier Liga,1996,1996/1997
Dinamo Moscow,Oleg Samatov,31,Right-Back,Stavropol,?,out,Russia;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Aleksey Gushchin,25,Right-Back,Rostselmash,?,out,Russia;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Yuri Tishkov,25,Centre-Forward,Rubin Kazan,?,out,Russia;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Vitali Safronov,23,Attacking Midfield,KS Samara,?,out,Russia;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Dmitri Cheryshev,27,Centre-Forward,Sporting Gijón,?,out,Russia;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Sergey Podpaly,32,Centre-Back,Stavropol,?,out,Russia;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Sergey Kolotovkin,31,Centre-Back,Tyumen,?,out,Russia;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Aleksandr Grishin,25,Central Midfield,CSKA Moscow,?,out,Russia;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Sergey Lapshin,21,Central Midfield,Lyubertsy,?,out,Russia;,NA,Premier Liga,1996,1996/1997
Dinamo Moscow,Sergey Shulgin,33,Defender,Retired,-,out,Russia;,0,Premier Liga,1996,1996/1997
Dinamo Moscow,Ravil Sabitov,28,Defender,Retired,-,out,Russia;,0,Premier Liga,1996,1996/1997
Shinnik Yaroslavl,Mikhail Golikov,26,Right Winger,Asmaral Moskau,?,in,Russia;,NA,Premier Liga,1996,1996/1997
