club_name,player_name,age,position,club_involved_name,fee,transfer_movement,nat,fee_cleaned,league_name,year,season
Milan AC,Zvonimir Boban,22,Attacking Midfield,1.HSK Gradanski,£1.35m,in,Croatia;,1.35,Serie A,1991,1991/1992
Milan AC,Diego Fuser,22,Right Midfield,Fiorentina,Free transfer,in,Italy;,NA,Serie A,1991,1991/1992
Milan AC,Aldo Serena,31,Centre-Forward,Inter,?,in,Italy;,NA,Serie A,1991,1991/1992
Milan AC,Enzo Gambaro,25,Left-Back,AC Parma,?,in,Italy;,NA,Serie A,1991,1991/1992
Milan AC,Giovanni Cornacchini,25,Centre-Forward,Piacenza,?,in,Italy;,NA,Serie A,1991,1991/1992
Milan AC,Roberto Bandirali,19,Centre-Back,Milan U19,-,in,Italy;,0,Serie A,1991,1991/1992
Milan AC,Zvonimir Boban,22,Attacking Midfield,Bari,Loan fee:£180k,out,Croatia;,0.18,Serie A,1991,1991/1992
Milan AC,Massimo Taibi,21,Goalkeeper,Como,£45k,out,Italy;,0.045,Serie A,1991,1991/1992
Milan AC,Giovane Elber,18,Centre-Forward,Grasshoppers,Loan,out,Brazil;,0,Serie A,1991,1991/1992
Milan AC,Giovanni Stroppa,23,Attacking Midfield,Lazio,?,out,Italy;,NA,Serie A,1991,1991/1992
Milan AC,Gianluca Gaudenzi,25,Midfielder,Cagliari Calcio,?,out,Italy;,NA,Serie A,1991,1991/1992
Milan AC,Giandomenico Costi,22,Sweeper,Messina,?,out,Italy;,NA,Serie A,1991,1991/1992
Milan AC,Stefano Nava,22,Centre-Back,AC Parma,Loan,out,Italy;,0,Serie A,1991,1991/1992
Milan AC,Massimo Agostini,27,Centre-Forward,AC Parma,?,out,Italy;,NA,Serie A,1991,1991/1992
Milan AC,Fabio Bellotti,19,Midfielder,Lecce,?,out,Italy;,NA,Serie A,1991,1991/1992
Milan AC,Angelo Carbone,23,Right Midfield,Bari,Loan,out,Italy;,0,Serie A,1991,1991/1992
Milan AC,Andrea Pazzagli,31,Goalkeeper,Bologna,?,out,Italy;,NA,Serie A,1991,1991/1992
Milan AC,Stefano Carobbi,27,Right-Back,Fiorentina,?,out,Italy;,NA,Serie A,1991,1991/1992
AS Roma,Thomas Häßler,25,Attacking Midfield,Juventus,£6.93m,in,Germany;,6.93,Serie A,1991,1991/1992
AS Roma,Marco De Marchi,24,Centre-Back,Juventus,Loan,in,Italy;,0,Serie A,1991,1991/1992
AS Roma,Luigi Garzya,21,Centre-Back,Lecce,?,in,Italy;,NA,Serie A,1991,1991/1992
AS Roma,Ferro Tontini,21,Goalkeeper,Cosenza,?,in,Italy;,NA,Serie A,1991,1991/1992
AS Roma,Claudio Caniggia,24,Right Winger,Verona,?,in,Argentina;,NA,Serie A,1991,1991/1992
